"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","WHITE_FEMALE","WHITE_MALE","WHITE_TOTAL","WHITE_18_to_24","WHITE_25_to_34","WHITE_35_to_44","WHITE_45_to_54","WHITE_55_to_64","WHITE_65_over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","AI_AN_FEMALE","AI_AN_MALE","AI_AN_TOTAL","AI_AN_18_to_24","AI_AN_25_to_34","AI_AN_35_to_44","AI_AN_45_to_54","AI_AN_55_to_64","AI_AN_65_over","ASIAN_FEMALE","ASIAN_MALE","ASIAN_TOTAL","ASIAN_18_to_24","ASIAN_25_to_34","ASIAN_35_to_44","ASIAN_45_to_54","ASIAN_55_to_64","ASIAN_65_over","NHPI_FEMALE","NHPI_MALE","NHPI_TOTAL","NHPI_18_to_24","NHPI_25_to_34","NHPI_35_to_44","NHPI_45_to_54","NHPI_55_to_64","NHPI_65_over","OTHER_FEMALE","OTHER_MALE","OTHER_TOTAL","OTHER_18_to_24","OTHER_25_to_34","OTHER_35_to_44","OTHER_45_to_54","OTHER_55_to_64","OTHER_65_over","MIXED_FEMALE","MIXED_MALE","MIXED_TOTAL","MIXED_18_to_24","MIXED_25_to_34","MIXED_35_to_44","MIXED_45_to_54","MIXED_55_to_64","MIXED_65_over","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_TOTAL","W_NOTHISP_18_to_24","W_NOTHISP_25_to_34","W_NOTHISP_35_to_44","W_NOTHISP_45_to_54","W_NOTHISP_55_to_64","W_NOTHISP_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","ALL_FEMALE","ALL_MALE","ALL_TOTAL","ALL_18_to_24","ALL_25_to_34","ALL_35_to_44","ALL_45_to_54","ALL_55_to_64","ALL_65_over"
"28","55079","Assembly District 79 (2018), Wisconsin",452,1450,1470,1556,3784,4600,4350,2828,1272,452,284,1281,1212,1708,3709,4724,4168,3241,1357,857,0,0,67,59,182,86,47,0,5,0,0,18,34,0,101,54,0,39,2,0,0,0,67,59,182,86,47,0,5,0,0,18,34,0,101,54,0,39,2,0,25,35,28,104,270,200,22,59,36,0,0,39,119,59,430,158,68,65,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,128,53,56,70,126,0,0,0,10,0,60,30,90,88,13,0,0,0,51,49,23,31,55,18,0,17,0,19,0,0,52,45,33,18,49,0,25,0,423,1370,1439,1536,3600,4540,4265,2824,1251,452,227,1281,1157,1675,3586,4584,4132,3241,1353,857,98,80,82,64,240,142,192,4,21,0,57,0,84,73,210,172,49,0,4,0,18373,17864,36237,3467,5946,7493,9324,8518,10007,248,399,647,18,160,283,140,47,46,248,399,647,18,160,283,140,47,46,880,757,1637,99,310,700,358,90,170,0,0,0,0,0,0,0,0,0,278,376,654,79,271,146,158,139,0,173,263,436,100,151,88,36,49,61,17961,17435,35396,3301,5807,7186,9124,8397,9978,600,731,1331,235,303,450,314,241,29,38761,38224,76985,7317,13108,16629,19594,17528,20337
"29","55064","Assembly District 64 (2018), Wisconsin",965,2116,1783,1685,2838,3262,2881,1803,1078,290,955,1589,1483,1307,3076,3066,3284,2089,1087,879,126,345,128,98,361,233,277,83,38,20,142,307,228,199,389,332,224,201,86,53,126,345,128,98,361,233,277,83,38,20,142,307,228,199,389,332,224,201,86,53,6,73,140,60,91,118,71,41,0,0,61,20,78,58,172,204,86,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,71,10,53,190,135,19,33,12,0,28,10,67,0,98,102,0,44,26,0,33,137,99,0,42,29,0,19,25,0,79,85,6,19,72,68,60,20,6,9,870,1751,1516,1309,2458,2893,2766,1745,1036,278,848,1391,1118,1087,2575,2918,3062,1946,1071,874,154,455,371,429,547,512,134,91,54,12,187,250,432,233,601,248,254,204,22,5,15531,15820,31351,5625,6258,5914,6328,6165,7226,1937,1432,3369,920,653,750,565,501,481,1937,1432,3369,920,653,750,565,501,481,684,529,1213,160,336,263,322,157,132,0,0,0,0,0,0,0,0,0,375,537,912,142,130,288,237,19,115,364,384,748,334,124,114,97,60,79,13828,13856,27684,4860,5030,5033,5811,5828,6950,2182,2625,4807,1046,1465,1148,760,388,388,36838,36615,73453,14007,14649,14260,14685,13619,15852
"30","55006","Assembly District 6 (2018), Wisconsin",491,1294,1362,1343,2873,3853,4073,2924,1366,450,340,1459,1069,1277,2893,3831,3936,2744,1826,767,0,52,28,0,35,19,2,3,1,0,3,6,4,12,0,0,0,2,0,0,0,52,28,0,35,19,2,3,1,0,3,6,4,12,0,0,0,2,0,0,7,17,4,0,10,6,17,6,0,0,0,38,21,70,18,11,15,10,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,22,16,62,20,21,0,0,6,0,3,14,10,53,18,28,0,10,0,7,13,78,8,46,58,66,32,9,2,8,12,31,34,34,93,30,6,8,0,488,1284,1300,1297,2791,3813,4067,2919,1353,450,331,1448,1050,1229,2877,3766,3909,2736,1823,765,5,30,88,63,144,70,27,5,13,6,35,14,33,65,69,98,72,10,22,2,16206,15956,32162,3584,5051,5766,7684,8009,10077,27,138,165,61,44,35,19,2,6,27,138,165,61,44,35,19,2,6,204,50,254,62,95,28,17,32,52,7,0,7,0,0,7,0,0,0,108,135,243,12,62,115,38,49,16,226,253,479,40,151,80,151,96,57,16025,15695,31720,3551,4876,5668,7579,7976,10046,348,424,772,84,249,213,168,99,58,33178,32789,65967,7455,10572,11947,15675,16265,20318
"31","55020","Assembly District 20 (2018), Wisconsin",391,897,1838,2167,3831,3445,3825,2839,1038,624,317,939,1940,2133,3572,3097,4440,2989,1879,1108,8,84,103,125,61,107,54,15,24,0,8,22,183,94,44,34,42,10,6,4,8,84,103,125,61,107,54,15,24,0,8,22,183,94,44,34,42,10,6,4,0,86,42,127,51,60,5,105,0,0,0,23,60,7,47,67,71,71,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,14,3,0,0,10,26,89,256,140,154,100,42,0,0,5,119,108,117,115,89,168,13,0,0,55,95,54,85,89,56,90,44,0,23,6,98,187,88,114,59,47,28,0,0,300,766,1578,1934,3288,3244,3638,2728,1020,624,264,810,1765,1782,3300,2918,4304,2792,1796,1083,140,243,361,473,697,410,334,192,24,0,64,265,376,467,406,304,316,210,83,25,17974,17070,35044,2544,8078,7403,6542,8265,10477,405,527,932,122,505,105,141,96,59,405,527,932,122,505,105,141,96,59,280,471,751,109,236,98,127,76,181,10,11,21,0,0,0,18,14,3,566,717,1283,160,570,255,243,268,55,580,501,1081,254,414,203,115,137,95,16510,15482,31992,2140,7059,6588,6162,7942,10043,2200,2540,4740,712,1677,1103,714,650,534,38930,37846,76776,6163,19044,15860,14203,17544,21506
"32","55050","Assembly District 50 (2018), Wisconsin",564,1497,1545,1617,3373,3636,4226,3122,1535,488,511,1225,1307,1569,2925,3351,4143,3190,1766,846,17,82,103,83,183,72,51,20,0,8,39,4,1,2,5,9,3,3,0,0,17,82,103,83,183,72,51,20,0,8,39,4,1,2,5,9,3,3,0,0,1,71,13,0,16,21,27,2,2,0,4,5,5,4,23,21,44,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,62,2,51,65,14,19,4,0,0,7,8,0,36,68,50,10,6,0,0,11,7,39,0,63,33,64,4,1,0,51,7,4,4,50,83,23,17,3,0,559,1480,1489,1562,3264,3592,4203,3092,1532,482,493,1216,1295,1497,2890,3299,4133,3171,1759,826,52,79,77,112,181,70,47,40,3,6,66,18,12,108,92,121,30,25,7,20,16690,17377,34067,3797,6038,6298,6987,8369,10947,63,568,631,142,189,188,81,54,31,63,568,631,142,189,188,81,54,31,74,126,200,81,22,39,42,71,16,0,0,0,0,0,0,0,6,0,175,223,398,102,89,133,64,29,10,219,158,377,76,47,113,116,87,25,16446,17052,33498,3748,5843,6154,6891,8336,10862,469,620,1089,215,309,273,191,77,101,34199,36692,70891,8303,12726,13386,14453,17083,22023
"33","55072","Assembly District 72 (2018), Wisconsin",538,1128,1314,1373,2630,3505,4366,3416,1904,662,390,1188,1200,1269,2652,3514,4421,3611,2084,1150,6,0,42,35,25,44,13,33,2,0,0,25,14,3,0,10,9,0,0,0,6,0,42,35,25,44,13,33,2,0,0,25,14,3,0,10,9,0,0,0,11,26,30,91,65,36,5,7,21,0,0,0,57,63,91,33,2,62,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,16,14,17,35,122,24,51,29,0,0,15,34,6,34,195,11,27,28,0,8,9,39,18,23,64,12,30,43,0,3,33,30,3,20,69,79,42,12,0,0,519,1117,1293,1300,2589,3373,4343,3380,1893,655,369,1145,1063,1227,2566,3453,4387,3592,2064,1145,41,33,38,108,157,163,74,36,11,7,39,77,160,96,277,68,62,25,20,13,17058,16470,33528,3244,5156,5282,7019,8787,12827,52,187,239,31,94,25,54,22,35,52,187,239,31,94,25,54,22,35,306,287,593,37,241,156,69,7,90,2,15,17,0,0,0,2,0,15,331,257,588,79,92,317,35,78,65,246,211,457,111,64,133,91,72,58,16624,16119,32743,3150,4883,5155,6826,8730,12729,775,594,1369,190,402,434,231,136,112,35446,34327,69773,6873,11026,11527,14381,17854,25966
"34","55021","Assembly District 21 (2018), Wisconsin",631,1402,1928,1324,3141,3843,3846,2325,1093,506,368,881,1657,1514,3400,3421,4603,2492,1254,928,7,91,104,60,154,150,53,42,6,18,0,38,264,81,84,78,99,7,36,5,7,91,104,60,154,150,53,42,6,18,0,38,264,81,84,78,99,7,36,5,5,73,230,230,178,157,65,23,67,0,50,0,177,172,260,83,114,102,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,44,16,48,69,58,81,0,0,0,0,40,27,0,86,83,92,0,15,0,25,73,105,45,56,49,58,13,0,4,18,30,233,48,81,31,63,0,0,0,510,1076,1747,1225,2837,3494,3627,2292,1093,494,319,775,1397,1412,3027,3152,4408,2463,1244,874,141,408,211,169,373,395,300,45,0,12,49,161,287,102,555,338,297,42,25,54,15915,16193,32108,3282,6423,6541,7264,8449,8598,593,632,1225,136,509,238,228,152,114,593,632,1225,136,509,238,228,152,114,910,963,1873,128,809,438,240,179,258,19,0,19,0,0,19,0,11,0,251,235,486,84,91,155,141,173,15,441,370,811,146,431,137,80,121,17,14663,14768,29431,2680,5781,5864,6646,8035,8460,1613,1754,3367,759,769,928,733,597,178,34998,35547,70545,7351,15322,14558,15560,17869,17754
"35","55065","Assembly District 65 (2018), Wisconsin",379,1286,1425,1517,2928,2845,2943,1754,700,313,367,1409,1531,1707,2884,2525,3086,2168,1235,571,123,223,338,149,634,422,283,116,63,0,200,370,344,339,529,424,371,157,26,16,123,223,338,149,634,422,283,116,63,0,200,370,344,339,529,424,371,157,26,16,0,17,21,82,35,0,14,43,0,0,0,8,62,25,8,1,66,15,0,0,0,0,6,0,4,0,0,5,0,0,0,12,0,0,1,0,0,0,0,0,29,93,63,75,249,132,70,0,15,0,78,142,63,59,163,136,93,0,23,0,119,76,62,45,83,26,39,73,0,13,26,153,48,85,59,116,47,23,0,0,214,979,1150,1234,2237,2421,2709,1674,647,313,208,1080,1334,1289,2290,2219,2854,2019,1209,571,252,411,368,356,1013,555,330,134,68,13,288,613,279,521,763,577,338,186,49,0,14397,13147,27544,3441,6180,5812,5370,6029,6741,2405,2068,4473,916,1170,1163,846,654,378,2405,2068,4473,916,1170,1163,846,654,378,119,198,317,25,190,43,1,80,58,13,15,28,12,6,5,0,0,5,664,656,1320,342,260,412,268,163,38,510,497,1007,374,240,142,142,86,109,12219,10869,23088,2481,5007,4527,4640,5563,6433,3276,3170,6446,1564,1524,1776,1132,668,450,36008,32688,68696,10071,15747,15043,13245,13897,14590
"36","55025","Assembly District 25 (2018), Wisconsin",417,1380,1472,1325,3068,3764,4153,2894,1598,478,516,1425,1315,1227,2906,3583,4161,2968,1860,1128,0,59,11,45,17,37,22,31,0,0,34,11,12,32,25,65,0,47,0,6,0,59,11,45,17,37,22,31,0,0,34,11,12,32,25,65,0,47,0,6,0,99,100,75,149,73,77,25,7,0,68,43,105,62,142,92,92,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,34,3,2,0,0,0,0,0,7,0,2,2,15,10,0,9,0,15,22,40,75,28,23,2,0,0,0,23,78,3,35,0,21,1,0,0,397,1297,1373,1241,2892,3727,4084,2882,1574,478,485,1362,1247,1139,2778,3528,4143,2968,1860,1128,20,93,120,96,222,37,79,12,24,0,31,69,79,88,130,93,33,10,0,9,16928,16396,33324,3738,5339,5974,7347,8314,10926,232,200,432,104,100,42,102,22,84,232,200,432,104,100,42,102,22,84,559,528,1087,210,342,291,165,169,79,0,0,0,0,0,0,0,0,0,30,70,100,0,40,36,5,17,19,140,182,322,38,143,110,28,44,3,16495,15861,32356,3541,5000,5670,7255,8227,10890,509,624,1133,213,383,352,130,112,55,35125,34061,69186,7948,11447,12517,15134,16927,22140
"37","55084","Assembly District 84 (2018), Wisconsin",527,1092,1688,1447,3168,3528,4386,2578,1260,543,405,1185,1629,1512,2913,3595,4573,2982,2063,1004,0,103,123,41,58,131,141,69,13,0,28,54,92,49,89,155,49,35,0,7,0,103,123,41,58,131,141,69,13,0,28,54,92,49,89,155,49,35,0,7,53,38,74,124,203,266,80,134,22,0,48,13,89,136,212,182,81,104,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,35,142,155,44,74,71,18,35,0,36,29,127,166,93,103,17,16,91,0,24,40,70,23,38,26,10,20,9,0,13,70,98,72,140,66,9,6,0,14,471,997,1533,1332,3009,3382,4253,2512,1250,543,366,1060,1470,1400,2650,3453,4469,2971,2063,995,56,160,352,309,226,220,204,109,54,0,75,183,293,330,364,247,121,51,104,9,17288,15831,33119,3209,6276,6081,7123,8959,10430,509,538,1047,185,305,147,286,190,124,509,538,1047,185,305,147,286,190,124,813,914,1727,152,423,415,448,161,289,7,0,7,0,0,0,7,0,0,661,503,1164,100,590,137,177,88,160,479,250,729,147,263,178,92,19,49,16428,15029,31457,2894,5735,5659,6835,8722,10334,1656,1486,3142,474,1284,590,467,325,327,38350,35089,73439,7346,15181,13354,15721,18654,21837
"38","55091","Assembly District 91 (2018), Wisconsin",1345,4159,2063,1929,3037,2533,2876,2000,940,238,2048,4739,2182,1629,3109,2432,2988,2428,1223,768,14,92,39,88,41,34,38,20,0,0,75,8,0,12,0,52,2,0,27,0,14,92,39,88,41,34,38,20,0,0,75,8,0,12,0,52,2,0,27,0,168,262,119,153,201,145,45,24,0,0,98,255,183,162,269,105,98,78,12,0,0,0,106,0,60,0,0,0,0,0,0,49,62,0,0,0,6,0,0,0,6,21,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,16,35,58,71,10,0,0,0,23,89,10,30,39,26,27,7,0,10,1305,3986,2049,1873,2964,2532,2783,2000,940,238,1960,4707,2099,1555,3042,2423,2969,2428,1204,761,45,244,23,97,97,1,103,0,0,0,97,32,93,74,67,9,19,0,38,7,20558,18244,38802,12291,7803,6146,4965,5864,7597,174,328,502,189,139,41,86,40,47,174,328,502,189,139,41,86,40,47,1162,1072,2234,783,617,470,250,143,114,111,166,277,49,168,60,0,6,0,0,60,60,27,9,24,0,0,0,234,289,523,221,91,97,97,37,17,20179,17887,38066,11958,7576,6006,4955,5752,7571,417,507,924,418,287,164,10,122,45,43009,38881,81890,26125,16829,13049,10449,12004,15438
"39","55070","Assembly District 70 (2018), Wisconsin",629,1336,1434,1663,3218,4166,4352,3100,1507,401,472,1189,1405,1563,3226,3804,4370,2903,1495,787,8,17,20,75,29,66,81,18,1,2,3,30,2,72,45,29,12,15,0,2,8,17,20,75,29,66,81,18,1,2,3,30,2,72,45,29,12,15,0,2,0,5,6,39,3,5,23,6,3,0,1,8,41,40,29,36,37,10,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,14,53,39,54,39,5,0,0,0,7,81,8,17,26,9,0,0,0,13,41,5,45,4,30,15,26,15,0,5,18,23,19,12,28,28,21,3,0,579,1263,1406,1615,3173,4113,4306,3094,1504,400,463,1150,1394,1505,3152,3784,4353,2880,1493,787,76,85,42,104,74,110,89,16,3,1,11,49,98,66,98,51,32,26,2,0,16844,17454,34298,3626,6065,6444,7970,8722,10193,198,236,434,58,169,74,95,93,38,198,236,434,58,169,74,95,93,38,168,67,235,14,126,32,41,60,22,0,9,9,0,0,0,9,0,0,139,188,327,30,156,56,80,48,5,129,179,308,77,92,16,58,43,65,16608,17147,33755,3455,5920,6325,7897,8659,10158,401,511,912,221,310,172,161,121,48,34685,36027,70712,7539,13007,13193,16406,17839,20567
"40","55012","Assembly District 12 (2018), Wisconsin",61,187,490,466,907,1134,1439,1099,457,241,116,348,497,578,1008,869,1264,1104,876,862,441,1094,1258,1141,1479,1685,1264,709,334,92,463,1579,1900,1630,2390,2338,1857,1007,364,228,441,1094,1258,1141,1479,1685,1264,709,334,92,463,1579,1900,1630,2390,2338,1857,1007,364,228,43,183,163,163,285,179,18,39,12,0,49,222,157,163,174,137,64,28,11,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0,0,0,23,7,79,50,47,181,99,101,0,0,0,0,71,43,83,96,185,50,23,23,32,36,147,138,163,45,90,47,33,0,0,11,60,78,32,118,87,36,12,31,2,52,146,467,367,857,981,1432,1080,457,238,105,265,426,501,817,863,1222,1075,873,859,29,160,129,186,224,296,128,19,0,3,11,154,147,198,287,205,92,52,26,59,6258,5042,11300,712,2031,1915,2003,2703,4639,11899,8233,20132,3577,5929,3869,4023,3121,2734,11899,8233,20132,3577,5929,3869,4023,3121,2734,945,1067,2012,497,646,459,316,82,94,39,10,49,0,0,16,10,0,23,556,463,1019,157,223,277,284,151,78,431,652,1083,254,411,163,177,83,78,5784,4645,10429,568,1761,1674,1844,2654,4582,1139,1046,2185,354,660,511,501,220,159,38950,29391,68341,9696,17590,12753,13181,12135,15121
"41","55045","Assembly District 45 (2018), Wisconsin",654,1623,1287,1395,2460,3014,3579,2268,1004,296,775,1535,1442,1313,2634,3258,3456,2326,1101,837,137,89,137,87,232,244,329,176,69,0,103,318,168,185,241,249,297,153,126,0,137,89,137,87,232,244,329,176,69,0,103,318,168,185,241,249,297,153,126,0,32,78,7,3,35,17,26,7,0,0,28,58,24,16,30,46,32,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,53,193,73,95,351,128,162,28,0,0,51,79,92,239,335,118,74,8,21,1,45,79,9,57,103,15,14,16,31,0,59,68,141,51,98,48,9,18,44,0,571,1518,1124,1188,2290,2922,3437,2232,965,291,669,1378,1252,1286,2498,3099,3393,2232,1073,837,162,306,256,302,549,227,304,64,39,5,187,244,324,308,460,281,137,102,49,1,15221,14001,29222,4587,5437,5094,6272,7035,7832,1543,1171,2714,647,577,473,493,626,524,1543,1171,2714,647,577,473,493,626,524,210,179,389,196,50,65,63,58,15,29,5,34,5,11,0,0,0,18,944,921,1865,376,499,686,246,236,58,527,355,882,251,258,201,63,23,109,14324,13101,27425,4136,4850,4788,6021,6830,7630,1956,1910,3866,899,1190,1009,508,441,260,36297,32814,69111,11744,13449,12789,14159,15875,16970
"42","55023","Assembly District 23 (2018), Wisconsin",666,1132,989,1433,2863,3784,3792,2813,1413,679,823,1270,865,1333,3121,3926,4223,3218,1786,926,39,113,33,28,72,99,16,54,15,32,35,74,9,17,110,121,81,25,22,0,39,113,33,28,72,99,16,54,15,32,35,74,9,17,110,121,81,25,22,0,8,28,21,94,220,141,54,68,37,0,38,46,53,116,239,189,69,128,45,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,34,0,0,0,0,0,0,6,0,6,0,0,0,27,0,0,4,0,0,46,91,12,144,78,69,28,13,0,0,36,25,47,55,57,82,16,21,0,0,606,1082,963,1369,2757,3698,3773,2781,1400,679,818,1229,836,1269,3010,3878,4139,3177,1786,926,93,96,26,64,123,86,19,32,19,0,32,74,29,64,161,60,95,52,0,0,17268,15772,33040,3891,4620,5984,7710,8015,10835,413,485,898,261,87,182,220,97,148,413,485,898,261,87,182,220,97,148,857,617,1474,120,284,459,330,123,281,0,7,7,0,0,0,0,11,7,37,40,77,40,0,27,0,0,10,323,453,776,198,258,135,151,44,34,16929,15335,32264,3735,4437,5767,7576,7912,10749,472,539,1011,295,183,284,146,114,103,36712,33733,70445,8801,9956,13020,16353,16413,22315
"43","55013","Assembly District 13 (2018), Wisconsin",623,1223,2091,1777,2638,2843,3676,2632,1282,810,625,1260,1762,1991,2924,3262,4241,3075,1878,1685,49,57,38,101,120,55,62,32,28,1,58,202,98,52,173,146,39,34,48,4,49,57,38,101,120,55,62,32,28,1,58,202,98,52,173,146,39,34,48,4,52,187,273,202,445,205,112,132,55,0,6,162,180,206,459,173,224,129,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,38,75,8,97,42,0,1,0,0,0,5,115,183,23,7,39,0,4,1,6,40,81,68,89,20,45,0,7,0,18,27,67,65,57,136,65,18,0,8,600,1086,1919,1643,2541,2710,3552,2584,1226,784,569,1220,1655,1883,2795,3142,4100,3032,1878,1671,38,197,276,210,163,183,137,49,56,26,56,50,230,291,150,153,197,43,4,15,18462,15919,34381,3731,7621,5562,6105,7917,11362,815,481,1296,366,289,293,201,101,147,815,481,1296,366,289,293,201,101,147,1401,1551,2952,407,861,904,378,336,402,8,0,8,0,0,0,0,0,8,338,265,603,47,381,120,49,39,6,396,311,707,91,281,146,156,110,33,17845,15093,32938,3475,7100,5336,5852,7652,11175,992,1198,2190,341,1007,313,336,334,193,41072,35299,76371,8824,17829,12967,13278,16590,23473
"44","55082","Assembly District 82 (2018), Wisconsin",453,773,1227,1560,2899,3274,3901,2703,1600,473,271,843,953,1502,2899,3333,3973,3338,2019,1040,60,399,292,176,311,184,89,32,0,0,21,75,27,113,83,72,49,36,16,0,60,399,292,176,311,184,89,32,0,0,21,75,27,113,83,72,49,36,16,0,26,34,190,377,286,261,80,141,36,0,0,56,258,236,383,201,175,71,69,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,60,34,180,91,50,23,76,5,10,12,14,33,136,46,41,22,73,0,6,71,90,112,52,49,58,26,0,0,0,20,12,197,53,0,26,21,0,0,444,679,1201,1527,2637,3132,3821,2610,1581,473,256,759,913,1405,2693,3254,3885,3209,1997,1040,41,116,152,88,391,190,88,131,19,5,25,96,54,142,242,137,88,151,22,0,16198,14962,31160,2340,5242,5798,6607,7874,11173,443,1454,1897,555,608,394,256,138,84,443,1454,1897,555,608,394,256,138,84,1310,1351,2661,116,1061,669,462,255,353,0,4,4,0,4,0,0,0,0,346,502,848,55,141,316,137,91,199,303,406,709,97,411,105,49,84,47,15526,14284,29810,2138,5046,5330,6386,7706,10910,869,1133,2002,278,436,633,327,176,328,35438,35550,70988,6134,13557,13639,14480,16462,23178
