"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"51","55044","Assembly District 44 (2018), Wisconsin",17837,1517,6495,6206,3619,19993,1274,7226,6855,4638,422,78,205,137,2,289,63,77,97,52,25,0,14,11,0,81,6,23,17,35,227,41,83,55,48,356,19,61,116,160,0,0,0,0,0,9,0,0,9,0,482,147,245,46,44,272,161,79,22,10,299,36,137,71,55,210,5,43,127,35,17328,1368,6318,6059,3583,19637,1235,7053,6770,4579,1011,296,442,193,80,660,200,252,116,92,37830,19993,17837,2791,13721,13061,8257,711,289,422,141,282,234,54,106,81,25,6,37,28,35,583,356,227,60,144,171,208,9,9,0,0,0,9,0,754,272,482,308,324,68,54,509,210,299,41,180,198,90,36965,19637,17328,2603,13371,12829,8162,1671,660,1011,496,694,309,172,79138,41507,37631,6446,28753,26907,17032
"52","55041","Assembly District 41 (2018), Wisconsin",19780,2294,8061,6252,3173,20079,1893,7709,6386,4091,541,49,277,173,42,89,15,13,32,29,233,34,69,104,26,36,5,11,16,4,145,5,26,13,101,181,5,25,43,108,3,0,0,0,3,0,0,0,0,0,226,87,98,39,2,91,45,16,16,14,133,10,54,48,21,169,14,61,68,26,19062,2065,7771,6073,3153,19687,1767,7536,6311,4073,946,322,393,206,25,520,185,215,90,30,39859,20079,19780,4187,15770,12638,7264,630,89,541,64,290,205,71,269,36,233,39,80,120,30,326,181,145,10,51,56,209,3,0,3,0,0,0,3,317,91,226,132,114,55,16,302,169,133,24,115,116,47,38749,19687,19062,3832,15307,12384,7226,1466,520,946,507,608,296,55,81921,40852,41069,8795,32335,25870,14921
"53","55016","Assembly District 16 (2018), Wisconsin",5114,412,904,1178,2620,3674,130,564,921,2059,8754,2437,3466,2389,462,10581,2223,3473,3647,1238,30,0,23,7,0,66,12,32,11,11,536,186,75,91,184,647,304,81,87,175,11,8,0,3,0,0,0,0,0,0,301,106,58,104,33,262,71,52,98,41,479,50,114,264,51,279,5,100,92,82,4573,272,728,1070,2503,3237,66,455,794,1922,981,240,304,298,139,803,142,210,236,215,8788,3674,5114,542,1468,2099,4679,19335,10581,8754,4660,6939,6036,1700,96,66,30,12,55,18,11,1183,647,536,490,156,178,359,11,0,11,8,0,3,0,563,262,301,177,110,202,74,758,279,479,55,214,356,133,7810,3237,4573,338,1183,1864,4425,1784,803,981,382,514,534,354,40328,19549,20779,6664,10639,11290,11735
"54","55083","Assembly District 83 (2018), Wisconsin",20628,930,5943,6530,7225,20063,488,5733,6327,7515,102,0,2,76,24,58,7,19,32,0,36,0,0,22,14,14,0,0,14,0,190,14,55,21,100,331,23,111,58,139,10,0,10,0,0,0,0,0,0,0,131,55,59,17,0,148,0,66,55,27,70,0,9,47,14,230,7,86,74,63,20168,891,5794,6424,7059,19631,461,5626,6199,7345,607,94,214,133,166,618,34,217,178,189,40691,20063,20628,1418,11676,12857,14740,160,58,102,7,21,108,24,50,14,36,0,0,36,14,521,331,190,37,166,79,239,10,0,10,0,10,0,0,279,148,131,55,125,72,27,300,230,70,7,95,121,77,39799,19631,20168,1352,11420,12623,14404,1225,618,607,128,431,311,355,83035,41093,41942,3004,23944,26207,29880
"55","55066","Assembly District 66 (2018), Wisconsin",11345,1950,4193,3496,1706,12221,1518,3564,4995,2144,3900,1210,1548,985,157,4439,855,1713,1647,224,104,0,30,53,21,81,0,74,7,0,118,0,30,44,44,203,0,87,52,64,0,0,0,0,0,0,0,0,0,0,975,389,326,213,47,1030,503,228,244,55,361,98,68,158,37,550,80,142,323,5,8937,873,3503,2995,1566,10007,718,3016,4371,1902,3623,1510,1074,819,220,3586,1338,814,1149,285,23566,12221,11345,3468,7757,8491,3850,8339,4439,3900,2065,3261,2632,381,185,81,104,0,104,60,21,321,203,118,0,117,96,108,0,0,0,0,0,0,0,2005,1030,975,892,554,457,102,911,550,361,178,210,481,42,18944,10007,8937,1591,6519,7366,3468,7209,3586,3623,2848,1888,1968,505,61480,32117,29363,11042,20410,21551,8477
"56","55051","Assembly District 51 (2018), Wisconsin",19356,1777,7961,5982,3636,19725,1286,6888,7047,4504,130,12,85,33,0,54,33,11,8,2,57,6,20,9,22,33,0,2,31,0,134,0,18,20,96,183,5,37,25,116,0,0,0,0,0,0,0,0,0,0,124,34,76,9,5,84,20,47,2,15,93,5,38,16,34,124,9,49,33,33,19050,1717,7752,5955,3626,19464,1246,6754,7002,4462,450,97,281,36,36,350,60,183,50,57,39081,19725,19356,3063,14849,13029,8140,184,54,130,45,96,41,2,90,33,57,6,22,40,22,317,183,134,5,55,45,212,0,0,0,0,0,0,0,208,84,124,54,123,11,20,217,124,93,14,87,49,67,38514,19464,19050,2963,14506,12957,8088,800,350,450,157,464,86,93,79411,40017,39394,6307,30202,26258,16644
"57","55010","Assembly District 10 (2018), Wisconsin",5965,186,898,1371,3510,6591,190,971,1245,4185,8317,1931,3433,2281,672,11689,1826,4298,4061,1504,66,13,26,27,0,85,14,32,28,11,296,61,63,13,159,331,32,52,38,209,0,0,0,0,0,0,0,0,0,0,308,102,104,94,8,342,73,177,84,8,193,1,82,37,73,266,45,36,120,65,5590,101,780,1252,3457,6290,129,874,1175,4112,762,200,273,198,91,682,190,223,165,104,12556,6591,5965,376,1869,2616,7695,20006,11689,8317,3757,7731,6342,2176,151,85,66,27,58,55,11,627,331,296,93,115,51,368,0,0,0,0,0,0,0,650,342,308,175,281,178,16,459,266,193,46,118,157,138,11880,6290,5590,230,1654,2427,7569,1444,682,762,390,496,363,195,47773,26276,21497,5094,12322,12189,18168
"58","55008","Assembly District 8 (2018), Wisconsin",7000,2425,2368,1196,1011,7490,2464,2242,1612,1172,1402,384,532,444,42,1126,368,390,330,38,170,31,64,75,0,176,68,75,33,0,281,133,26,23,99,252,96,53,37,66,0,0,0,0,0,0,0,0,0,0,5355,2884,1603,793,75,5282,2485,1565,1070,162,239,93,36,81,29,299,61,56,108,74,3530,471,1252,865,942,3519,551,1083,960,925,9158,4938,2814,1239,167,9528,4475,2814,1779,460,14490,7490,7000,4889,4610,2808,2183,2528,1126,1402,752,922,774,80,346,176,170,99,139,108,0,533,252,281,229,79,60,165,0,0,0,0,0,0,0,10637,5282,5355,5369,3168,1863,237,538,299,239,154,92,189,103,7049,3519,3530,1022,2335,1825,1867,18686,9528,9158,9413,5628,3018,627,54807,27672,27135,21927,16973,10645,5262
"59","55022","Assembly District 22 (2018), Wisconsin",18681,724,4693,5755,7509,19932,617,5338,5703,8274,1040,147,148,560,185,1154,78,239,440,397,53,11,9,28,5,54,0,15,11,28,666,12,83,191,380,788,0,71,61,656,17,0,0,17,0,0,0,0,0,0,73,43,6,0,24,109,24,23,30,32,184,5,111,22,46,114,15,0,41,58,18275,682,4580,5632,7381,19548,577,5249,5628,8094,512,85,142,135,150,510,69,112,105,224,38613,19932,18681,1341,10031,11458,15783,2194,1154,1040,225,387,1000,582,107,54,53,11,24,39,33,1454,788,666,12,154,252,1036,17,0,17,0,0,17,0,182,109,73,67,29,30,56,298,114,184,20,111,63,104,37823,19548,18275,1259,9829,11260,15475,1022,510,512,154,254,240,374,81710,42209,39501,3089,20819,24359,33443
"60","55005","Assembly District 5 (2018), Wisconsin",19891,926,7514,6468,4983,20520,859,7256,6369,6036,29,4,2,4,19,37,0,23,14,0,929,92,305,322,210,1245,58,536,504,147,165,0,0,0,165,281,0,10,20,251,0,0,0,0,0,0,0,0,0,0,87,16,21,19,31,220,6,81,49,84,393,57,77,218,41,319,22,140,128,29,19720,873,7481,6408,4958,20102,801,7200,6202,5899,316,83,81,101,51,657,64,128,251,214,40411,20520,19891,1785,14770,12837,11019,66,37,29,4,25,18,19,2174,1245,929,150,841,826,357,446,281,165,0,10,20,416,0,0,0,0,0,0,0,307,220,87,22,102,68,115,712,319,393,79,217,346,70,39822,20102,19720,1674,14681,12610,10857,973,657,316,147,209,352,265,84911,43381,41530,3861,30855,27077,23118
"61","55027","Assembly District 27 (2018), Wisconsin",18122,1187,5822,5715,5398,19660,905,6744,6139,5872,95,4,16,32,43,73,30,43,0,0,30,0,12,18,0,50,0,26,24,0,765,184,201,296,84,683,137,153,187,206,0,0,0,0,0,3,0,0,3,0,173,18,55,100,0,148,3,49,79,17,134,0,91,0,43,84,0,4,27,53,17548,1009,5608,5598,5333,19286,779,6673,5992,5842,801,199,318,217,67,542,129,124,239,50,37782,19660,18122,2092,12566,11854,11270,168,73,95,34,59,32,43,80,50,30,0,38,42,0,1448,683,765,321,354,483,290,3,3,0,0,0,3,0,321,148,173,21,104,179,17,218,84,134,0,95,27,96,36834,19286,17548,1788,12281,11590,11175,1343,542,801,328,442,456,117,78197,40529,37668,4584,25939,24666,23008
"62","55097","Assembly District 97 (2018), Wisconsin",16911,1243,4082,5446,6140,18259,852,4436,5806,7165,419,77,50,160,132,424,206,97,48,73,96,0,9,65,22,12,12,0,0,0,223,0,49,52,122,389,30,59,110,190,0,0,0,0,0,8,0,0,0,8,404,191,183,29,1,312,198,91,8,15,275,0,78,72,125,208,10,10,155,33,15341,736,3641,4966,5998,16892,507,4182,5331,6872,2078,698,663,546,171,1723,558,345,512,308,35170,18259,16911,2095,8518,11252,13305,843,424,419,283,147,208,205,108,12,96,12,9,65,22,612,389,223,30,108,162,312,8,8,0,0,0,0,8,716,312,404,389,274,37,16,483,208,275,10,88,227,158,32233,16892,15341,1243,7823,10297,12870,3801,1723,2078,1256,1008,1058,479,73974,38227,35747,5318,17975,23306,27375
"63","55086","Assembly District 86 (2018), Wisconsin",19452,1444,6726,6309,4973,19704,944,6669,6264,5827,113,0,26,73,14,101,0,2,78,21,39,0,17,11,11,45,0,1,33,11,721,67,213,158,283,703,22,195,175,311,10,0,0,0,10,0,0,0,0,0,35,16,5,5,9,14,14,0,0,0,112,0,38,27,47,169,11,6,141,11,19257,1348,6704,6262,4943,19583,895,6661,6237,5790,243,112,38,54,39,164,63,8,56,37,39156,19704,19452,2388,13395,12573,10800,214,101,113,0,28,151,35,84,45,39,0,18,44,22,1424,703,721,89,408,333,594,10,0,10,0,0,0,10,49,14,35,30,5,5,9,281,169,112,11,44,168,58,38840,19583,19257,2243,13365,12499,10733,407,164,243,175,46,110,76,80465,40483,39982,4936,27309,25883,22337
"64","55026","Assembly District 26 (2018), Wisconsin",17753,1172,7107,5789,3685,18095,1216,6781,5997,4101,572,122,164,194,92,238,36,34,162,6,59,0,2,42,15,41,0,7,9,25,910,154,325,189,242,976,263,292,250,171,0,0,0,0,0,0,0,0,0,0,142,59,46,32,5,267,41,136,41,49,169,0,72,58,39,203,5,61,77,60,16928,936,6715,5659,3618,17182,1026,6543,5659,3954,1016,295,438,203,80,1236,231,381,403,221,35848,18095,17753,2388,13888,11786,7786,810,238,572,158,198,356,98,100,41,59,0,9,51,40,1886,976,910,417,617,439,413,0,0,0,0,0,0,0,409,267,142,100,182,73,54,372,203,169,5,133,135,99,34110,17182,16928,1962,13258,11318,7572,2252,1236,1016,526,819,606,301,75787,38238,37549,5556,29104,24764,16363
"65","55048","Assembly District 48 (2018), Wisconsin",17302,1037,3807,5120,7338,19181,920,4310,5541,8410,1590,303,601,467,219,2054,365,349,1064,276,109,0,41,68,0,45,4,29,12,0,976,120,163,242,451,817,162,166,95,394,21,10,0,0,11,13,0,0,0,13,168,80,45,20,23,341,140,37,111,53,418,1,8,168,241,446,53,17,146,230,16327,747,3490,4886,7204,18357,729,4069,5271,8288,1187,358,371,303,155,1221,336,286,387,212,36483,19181,17302,1957,8117,10661,15748,3644,2054,1590,668,950,1531,495,154,45,109,4,70,80,0,1793,817,976,282,329,337,845,34,13,21,10,0,0,24,509,341,168,220,82,131,76,864,446,418,54,25,314,471,34684,18357,16327,1476,7559,10157,15492,2408,1221,1187,694,657,690,367,80573,42475,38098,5365,17789,23901,33518
"66","55007","Assembly District 7 (2018), Wisconsin",16376,1613,5878,5152,3733,18105,1535,6228,5793,4549,1540,133,706,573,128,1361,190,395,569,207,139,67,37,19,16,240,17,68,111,44,742,152,231,191,168,1050,177,331,349,193,13,0,0,0,13,0,0,0,0,0,1170,495,441,207,27,1026,466,233,259,68,452,20,154,182,96,410,12,106,157,135,14378,951,5130,4661,3636,15704,1025,5483,5052,4144,3290,1168,1203,739,180,3703,993,1045,1141,524,34481,18105,16376,3148,12106,10945,8282,2901,1361,1540,323,1101,1142,335,379,240,139,84,105,130,60,1792,1050,742,329,562,540,361,13,0,13,0,0,0,13,2196,1026,1170,961,674,466,95,862,410,452,32,260,339,231,30082,15704,14378,1976,10613,9713,7780,6993,3703,3290,2161,2248,1880,704,79699,41599,38100,9014,27669,25155,17861
"67","55036","Assembly District 36 (2018), Wisconsin",19015,2140,8520,5834,2521,18802,1516,8016,6188,3082,59,6,34,7,12,34,6,8,20,0,1379,174,642,473,90,1654,208,657,530,259,45,9,3,12,21,110,22,50,11,27,1,0,0,1,0,11,4,0,0,7,25,14,8,0,3,18,6,2,3,7,192,22,73,69,28,213,21,65,98,29,18848,2105,8438,5786,2519,18553,1469,7924,6127,3033,227,49,111,65,2,305,59,112,72,62,37817,18802,19015,3656,16536,12022,5603,93,34,59,12,42,27,12,3033,1654,1379,382,1299,1003,349,155,110,45,31,53,23,48,12,11,1,4,0,1,7,43,18,25,20,10,3,10,405,213,192,43,138,167,57,37401,18553,18848,3574,16362,11913,5552,532,305,227,108,223,137,64,79491,39700,39791,7830,34663,25296,11702
"68","55077","Assembly District 77 (2018), Wisconsin",14486,213,1435,2619,10219,14743,266,1281,2615,10581,1261,102,439,388,332,883,37,248,392,206,202,5,72,53,72,115,32,15,48,20,2062,187,172,122,1581,1820,101,137,149,1433,4,0,4,0,0,5,0,0,5,0,434,126,165,50,93,310,86,102,81,41,364,54,0,62,248,446,56,24,86,280,13699,72,1353,2488,9786,14020,159,1186,2457,10218,1235,274,255,194,512,1117,193,189,307,428,29229,14743,14486,479,2716,5234,20800,2144,883,1261,139,687,780,538,317,115,202,37,87,101,92,3882,1820,2062,288,309,271,3014,9,5,4,0,4,5,0,744,310,434,212,267,131,134,810,446,364,110,24,148,528,27719,14020,13699,231,2539,4945,20004,2352,1117,1235,467,444,501,940,67206,33459,33747,1963,7077,12116,46050
"69","55004","Assembly District 4 (2018), Wisconsin",17795,825,5134,5872,5964,18500,850,5480,5842,6328,740,207,346,119,68,216,14,61,120,21,642,95,226,226,95,629,87,188,199,155,474,45,90,99,240,651,165,128,53,305,0,0,0,0,0,0,0,0,0,0,240,70,60,96,14,188,125,19,38,6,246,50,29,100,67,297,18,38,140,101,17479,720,5036,5777,5946,18244,772,5454,5809,6209,638,188,178,223,49,535,212,47,110,166,36295,18500,17795,1675,10614,11714,12292,956,216,740,221,407,239,89,1271,629,642,182,414,425,250,1125,651,474,210,218,152,545,0,0,0,0,0,0,0,428,188,240,195,79,134,20,543,297,246,68,67,240,168,35723,18244,17479,1492,10490,11586,12155,1173,535,638,400,225,333,215,77514,39260,38254,4443,22514,24823,25734
"70","55055","Assembly District 55 (2018), Wisconsin",18584,903,5042,6060,6579,19639,949,5766,6185,6739,215,56,70,61,28,283,0,129,107,47,172,5,113,24,30,136,9,49,30,48,426,42,107,66,211,488,14,74,121,279,0,0,0,0,0,0,0,0,0,0,280,64,73,86,57,84,45,39,0,0,259,6,101,60,92,236,17,74,80,65,18271,865,4907,5959,6540,19227,858,5639,6091,6639,605,102,222,187,94,537,153,166,105,113,38223,19639,18584,1852,10808,12245,13318,498,283,215,56,199,168,75,308,136,172,14,162,54,78,914,488,426,56,181,187,490,0,0,0,0,0,0,0,364,84,280,109,112,86,57,495,236,259,23,175,140,157,37498,19227,18271,1723,10546,12050,13179,1142,537,605,255,388,292,207,79442,40630,38812,4088,22571,25222,27561
"71","55092","Assembly District 92 (2018), Wisconsin",19113,1932,8094,6015,3072,18381,1250,6921,6361,3849,426,155,145,116,10,61,5,33,9,14,347,54,139,136,18,398,12,207,130,49,54,0,9,20,25,109,8,50,31,20,0,0,0,0,0,0,0,0,0,0,538,269,201,59,9,257,106,97,28,26,184,22,85,64,13,159,1,33,79,46,18841,1848,7971,5988,3034,18155,1183,6829,6319,3824,840,366,334,89,51,503,174,193,79,57,37494,18381,19113,3182,15015,12376,6921,487,61,426,160,178,125,24,745,398,347,66,346,266,67,163,109,54,8,59,51,45,0,0,0,0,0,0,0,795,257,538,375,298,87,35,343,159,184,23,118,143,59,36996,18155,18841,3031,14800,12307,6858,1343,503,840,540,527,168,108,78366,38023,40343,7385,31341,25523,14117
"72","55081","Assembly District 81 (2018), Wisconsin",19658,1564,6989,6445,4660,20648,1333,6413,7375,5527,487,94,275,112,6,104,45,11,42,6,161,27,57,42,35,160,34,56,41,29,60,13,2,3,42,169,24,6,25,114,7,7,0,0,0,0,0,0,0,0,278,114,139,24,1,161,82,24,30,25,306,43,141,65,57,176,0,56,72,48,19169,1455,6856,6310,4548,20155,1253,6333,7257,5312,841,278,291,159,113,655,162,108,144,241,40306,20648,19658,2897,13402,13820,10187,591,104,487,139,286,154,12,321,160,161,61,113,83,64,229,169,60,37,8,28,156,7,0,7,7,0,0,0,439,161,278,196,163,54,26,482,176,306,43,197,137,105,39324,20155,19169,2708,13189,13567,9860,1496,655,841,440,399,303,354,83195,42228,40967,6528,27757,28146,20764
"73","55038","Assembly District 38 (2018), Wisconsin",20361,1138,5756,5942,7525,20336,792,4703,6897,7944,226,9,91,91,35,194,42,24,74,54,52,0,12,13,27,60,0,25,4,31,121,7,47,6,61,94,35,5,14,40,3,0,3,0,0,0,0,0,0,0,189,78,79,23,9,135,87,8,19,21,92,0,34,45,13,143,5,62,66,10,19819,920,5579,5892,7428,19980,684,4600,6808,7888,741,296,266,73,106,545,195,165,108,77,40697,20336,20361,1930,10459,12839,15469,420,194,226,51,115,165,89,112,60,52,0,37,17,58,215,94,121,42,52,20,101,3,0,3,0,3,0,0,324,135,189,165,87,42,30,235,143,92,5,96,111,23,39799,19980,19819,1604,10179,12700,15316,1286,545,741,491,431,181,183,83091,41487,41604,4288,21459,26075,31269
"74","55090","Assembly District 90 (2018), Wisconsin",14717,2256,5349,4743,2369,14842,1607,5228,4875,3132,853,113,299,320,121,864,211,130,348,175,391,74,174,103,40,636,30,234,339,33,674,214,148,245,67,572,201,169,99,103,0,0,0,0,0,18,10,8,0,0,1383,735,368,251,29,1057,559,232,205,61,317,56,106,107,48,513,88,193,163,69,13069,1380,4832,4532,2325,13662,1061,4895,4688,3018,3094,1575,913,533,73,2427,1143,662,447,175,29559,14842,14717,3863,10577,9618,5501,1717,864,853,324,429,668,296,1027,636,391,104,408,442,73,1246,572,674,415,317,344,170,18,18,0,10,8,0,0,2440,1057,1383,1294,600,456,90,830,513,317,144,299,270,117,26731,13662,13069,2441,9727,9220,5343,5521,2427,3094,2718,1575,980,248,69089,34591,34498,11313,23940,21998,11838
"75","55093","Assembly District 93 (2018), Wisconsin",20221,1248,7209,6709,5055,19949,731,6374,6952,5892,166,14,8,131,13,54,0,11,19,24,15,8,6,1,0,35,0,7,10,18,190,21,20,47,102,272,10,45,43,174,8,0,0,0,8,1,1,0,0,0,132,58,27,33,14,46,24,2,11,9,103,1,24,50,28,200,43,54,59,44,19987,1225,7058,6650,5054,19724,697,6243,6915,5869,352,79,178,91,4,300,57,165,49,29,40170,19949,20221,1979,13583,13661,10947,220,54,166,14,19,150,37,50,35,15,8,13,11,18,462,272,190,31,65,90,276,9,1,8,1,0,0,8,178,46,132,82,29,44,23,303,200,103,44,78,109,72,39711,19724,19987,1922,13301,13565,10923,652,300,352,136,343,140,33,81755,40581,41174,4217,27431,27770,22337
"76","55039","Assembly District 39 (2018), Wisconsin",19280,1646,8347,6179,3108,19169,1467,7393,6395,3914,240,19,120,101,0,141,25,69,36,11,87,0,51,15,21,52,0,28,22,2,57,0,17,19,21,120,17,42,27,34,5,0,0,5,0,0,0,0,0,0,133,53,43,22,15,34,8,16,0,10,124,48,42,34,0,200,6,62,81,51,18878,1557,8187,6099,3035,18817,1354,7275,6302,3886,578,147,221,123,87,404,123,150,93,38,38449,19169,19280,3113,15740,12574,7022,381,141,240,44,189,137,11,139,52,87,0,79,37,23,177,120,57,17,59,46,55,5,0,5,0,0,5,0,167,34,133,61,59,22,25,324,200,124,54,104,115,51,37695,18817,18878,2911,15462,12401,6921,982,404,578,270,371,216,125,78319,38937,39382,6470,32063,25553,14233
"77","55002","Assembly District 2 (2018), Wisconsin",18958,1136,6582,6462,4778,19496,882,6471,6376,5767,165,25,63,74,3,39,10,10,10,9,175,90,27,14,44,136,14,33,67,22,351,14,30,88,219,207,1,10,26,170,0,0,0,0,0,0,0,0,0,0,102,79,14,9,0,76,44,32,0,0,196,23,44,66,63,115,10,22,27,56,18685,1068,6541,6370,4706,19326,815,6441,6329,5741,384,147,55,105,77,276,121,62,47,46,38454,19496,18958,2018,13053,12838,10545,204,39,165,35,73,84,12,311,136,175,104,60,81,66,558,207,351,15,40,114,389,0,0,0,0,0,0,0,178,76,102,123,46,9,0,311,115,196,33,66,93,119,38011,19326,18685,1883,12982,12699,10447,660,276,384,268,117,152,123,78687,39671,39016,4479,26437,26070,21701
"78","55071","Assembly District 71 (2018), Wisconsin",16807,970,5874,4584,5379,17170,786,5252,5252,5880,191,24,29,122,16,46,0,25,4,17,37,0,37,0,0,55,0,23,0,32,510,96,56,67,291,474,41,81,57,295,0,0,0,0,0,0,0,0,0,0,231,153,46,7,25,164,62,22,26,54,161,6,28,77,50,122,0,19,25,78,16591,927,5823,4538,5303,16926,728,5222,5160,5816,399,148,97,53,101,408,120,52,118,118,33977,17170,16807,1756,11126,9836,11259,237,46,191,24,54,126,33,92,55,37,0,60,0,32,984,474,510,137,137,124,586,0,0,0,0,0,0,0,395,164,231,215,68,33,79,283,122,161,6,47,102,128,33517,16926,16591,1655,11045,9698,11119,807,408,399,268,149,171,219,70292,35365,34927,4061,22686,20090,23455
"79","55076","Assembly District 76 (2018), Wisconsin",14483,528,1646,3397,8912,12799,233,1066,2403,9097,668,69,268,112,219,740,89,128,342,181,76,14,26,31,5,86,14,16,47,9,651,31,44,103,473,676,105,79,136,356,0,0,0,0,0,0,0,0,0,0,231,63,19,25,124,109,0,34,28,47,409,0,11,146,252,319,0,19,40,260,13939,424,1570,3251,8694,12416,151,1012,2330,8923,923,189,124,199,411,575,109,88,101,277,27282,12799,14483,761,2712,5800,18009,1408,740,668,158,396,454,400,162,86,76,28,42,78,14,1327,676,651,136,123,239,829,0,0,0,0,0,0,0,340,109,231,63,53,53,171,728,319,409,0,30,186,512,26355,12416,13939,575,2582,5581,17617,1498,575,923,298,212,300,688,59100,27720,31380,2019,6150,12691,38240
"80","55003","Assembly District 3 (2018), Wisconsin",19034,884,6091,6303,5756,19730,807,5665,6647,6611,119,31,36,19,33,85,12,13,37,23,56,3,1,19,33,114,12,11,72,19,468,62,187,88,131,556,196,166,123,71,0,0,0,0,0,0,0,0,0,0,229,60,74,56,39,161,115,0,46,0,153,9,33,39,72,233,15,44,116,58,18584,753,6009,6222,5600,19301,723,5566,6508,6504,627,191,133,147,156,656,199,99,242,116,38764,19730,19034,1691,11756,12950,12367,204,85,119,43,49,56,56,170,114,56,15,12,91,52,1024,556,468,258,353,211,202,0,0,0,0,0,0,0,390,161,229,175,74,102,39,386,233,153,24,77,155,130,37885,19301,18584,1476,11575,12730,12104,1283,656,627,390,232,389,272,80106,40836,39270,4072,24128,26684,25222
