"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"31","55020","Assembly District 20 (2018), Wisconsin",23053,994,971,1099,1237,1031,932,1191,1103,1036,2031,2753,3583,2426,1389,863,414,575,11,75,82,73,43,16,115,6,31,32,0,63,5,19,4,0,75,6,4,0,2,10,0,0,17,0,10,8,14,0,4,0,0,324,31,0,60,15,22,7,0,0,4,0,93,43,29,0,0,20,25,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,744,112,12,60,36,13,41,47,9,43,35,76,194,26,6,31,3,654,37,14,10,100,5,50,0,43,33,60,141,118,13,22,8,0,21557,833,843,1052,1197,961,887,1079,1019,1005,1827,2655,3294,2329,1338,829,409,2452,273,174,135,131,83,86,159,99,97,239,174,544,128,57,65,8,4301,1963,3330,4784,3583,3815,863,414,23053,241,59,152,32,63,24,4,0,575,12,10,17,18,14,4,0,0,75,106,29,4,93,43,29,0,20,324,14,0,0,0,11,0,0,0,25,220,54,99,111,194,32,31,3,744,161,55,76,201,118,35,8,0,654,3925,1848,3103,4482,3294,3667,829,409,21557,713,169,355,413,544,185,65,8,2452,9693,4187,7136,10134,7864,7791,1800,854,49459
"32","55050","Assembly District 50 (2018), Wisconsin",22244,961,1120,1167,1073,1114,1156,1055,1050,1060,2077,2696,3322,2057,861,786,689,93,2,9,14,3,0,0,0,37,2,5,5,12,0,0,4,0,234,13,15,1,13,2,15,40,0,0,19,37,44,23,4,0,8,125,0,68,0,0,0,0,8,14,0,5,3,12,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,7,26,0,0,0,11,17,14,19,13,35,3,0,0,2,0,147,38,22,0,26,3,14,1,4,12,14,2,3,4,0,3,1,22040,958,1115,1136,1057,1114,1151,1051,1050,1018,2060,2682,3278,2042,861,786,681,364,10,31,37,26,0,16,21,3,61,28,49,50,22,0,2,8,4321,2270,3165,4773,3322,2918,786,689,22244,28,0,39,10,12,0,4,0,93,42,17,40,56,44,27,0,8,234,68,0,22,8,12,10,0,5,125,0,0,0,0,0,0,0,0,0,33,11,50,48,3,0,2,0,147,86,17,17,16,3,4,3,1,147,4266,2265,3119,4742,3278,2903,786,681,22040,104,16,85,77,50,22,2,8,364,8948,4596,6537,9730,6724,5884,1583,1392,45394
"33","55072","Assembly District 72 (2018), Wisconsin",23826,1047,1251,1391,1375,1254,1427,1291,1467,1036,2049,2847,3332,1802,951,672,634,107,0,6,0,20,4,0,0,35,0,0,15,14,3,10,0,0,119,0,0,2,20,0,20,0,0,0,26,3,10,2,14,22,0,262,0,30,0,0,0,28,0,14,12,41,36,61,15,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,9,22,6,8,17,0,0,42,9,50,68,0,0,0,0,286,35,20,41,0,12,36,0,3,28,61,32,0,11,7,0,0,23516,1016,1198,1375,1360,1239,1405,1281,1455,1015,2037,2828,3278,1784,951,672,622,551,31,66,45,26,23,44,10,12,63,44,61,93,21,0,0,12,5064,2681,3794,4896,3332,2753,672,634,23826,26,4,35,15,14,13,0,0,107,22,20,0,29,10,16,22,0,119,30,28,26,77,61,19,0,21,262,0,0,0,0,0,0,0,0,0,37,25,42,59,68,0,0,0,231,96,48,31,93,0,18,0,0,286,4949,2644,3751,4865,3278,2735,672,622,23516,168,67,85,105,93,21,0,12,551,10392,5517,7764,10139,6856,5575,1366,1289,48898
"34","55021","Assembly District 21 (2018), Wisconsin",21522,886,577,836,784,791,874,843,1200,921,1945,2151,3355,2561,1261,1532,1005,686,55,76,71,9,29,0,22,33,15,49,95,101,37,16,20,58,180,0,17,0,13,39,12,0,0,0,48,11,21,0,0,11,8,867,22,0,6,0,0,8,61,117,73,114,46,136,166,66,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,20,31,20,0,76,66,24,48,0,19,12,438,41,22,54,11,0,58,46,0,30,15,44,29,59,21,8,0,20113,868,555,777,736,727,673,749,1147,855,1838,2049,3058,2467,1199,1410,1005,1810,18,44,59,61,64,279,94,73,66,198,168,321,142,62,149,12,3083,1665,2964,4096,3355,3822,1532,1005,21522,211,29,70,144,101,53,20,58,686,30,51,0,59,21,0,11,8,180,28,8,251,160,136,232,28,24,867,0,0,0,0,0,0,0,0,0,0,20,51,142,24,48,19,12,316,128,58,76,59,29,80,8,0,438,2936,1400,2751,3887,3058,3666,1410,1005,20113,182,343,233,366,321,204,149,12,1810,6598,3574,6396,8913,7045,8105,3177,2124,45932
"35","55065","Assembly District 65 (2018), Wisconsin",17787,1131,847,922,1112,981,972,1193,844,761,1419,2029,2097,1680,820,570,409,2452,434,232,201,324,71,262,23,56,95,214,193,182,47,51,52,15,118,7,11,0,28,0,0,16,0,0,0,7,34,4,11,0,0,179,34,0,0,0,24,34,11,0,0,21,14,0,20,0,0,21,17,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,1,654,30,47,8,100,0,38,92,9,78,100,18,41,20,8,54,11,538,42,13,16,59,83,35,9,12,18,55,72,83,32,0,9,0,15897,995,710,875,1034,806,782,1045,751,718,1325,1719,1858,1556,764,555,404,2906,195,200,68,179,245,228,248,137,121,249,355,350,182,64,69,16,4012,1953,2798,3448,2097,2500,570,409,17787,1191,333,174,407,182,98,52,15,2452,46,0,16,7,34,15,0,0,118,34,58,11,35,0,20,0,21,179,12,0,0,0,0,4,0,1,17,185,38,179,118,41,28,54,11,654,130,118,39,127,83,32,9,0,538,3614,1588,2514,3044,1858,2320,555,404,15897,642,473,506,604,350,246,69,16,2906,9866,4561,6237,7790,4645,5263,1309,877,40548
"36","55025","Assembly District 25 (2018), Wisconsin",23147,829,1307,1091,1415,1132,1014,1239,1375,917,1936,2740,3276,2349,1060,864,603,198,32,27,36,0,28,7,43,0,0,25,0,0,0,0,0,0,119,14,0,4,0,25,0,0,2,5,4,29,14,7,2,0,13,537,0,114,10,4,96,12,18,5,37,0,73,85,19,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,9,0,7,0,0,0,0,2,0,0,0,0,0,196,0,5,0,0,0,76,24,13,0,0,40,18,14,0,6,0,22546,818,1280,1088,1365,1104,993,1167,1268,889,1825,2701,3233,2302,1054,857,602,683,17,27,43,59,28,28,72,107,28,111,59,43,47,6,7,1,4642,2146,3531,4676,3276,3409,864,603,23147,95,35,43,25,0,0,0,0,198,18,25,7,33,14,9,0,13,119,128,108,60,73,85,19,64,0,537,0,0,0,0,0,0,0,0,0,9,7,0,2,0,0,0,0,18,5,76,37,40,18,14,6,0,196,4551,2097,3324,4526,3233,3356,857,602,22546,146,56,207,170,43,53,7,1,683,9594,4550,7209,9545,6669,6860,1798,1219,47444
"37","55084","Assembly District 84 (2018), Wisconsin",22321,843,610,632,1080,876,962,794,913,969,1537,2393,3625,2358,1893,1581,1255,618,139,0,11,35,0,22,0,18,126,82,30,91,64,0,0,0,143,0,0,8,10,0,10,0,0,14,30,41,9,4,17,0,0,730,9,0,0,16,9,43,7,0,7,77,91,99,59,95,52,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,18,33,20,22,32,22,39,53,125,11,79,121,37,0,0,7,425,27,0,15,9,20,53,0,17,62,9,36,48,86,43,0,0,21363,824,555,614,963,819,883,763,862,950,1459,2290,3489,2308,1844,1534,1206,1742,50,88,38,164,89,109,70,104,144,98,223,277,103,82,47,56,3165,1838,2676,3930,3625,4251,1581,1255,22321,185,22,144,112,91,64,0,0,618,18,10,14,71,9,21,0,0,143,25,52,14,168,99,154,52,166,730,0,0,0,0,0,0,0,0,0,93,54,217,90,121,37,0,7,619,51,73,79,45,48,129,0,0,425,2956,1702,2575,3749,3489,4152,1534,1206,21363,340,198,318,321,277,185,47,56,1742,6833,3949,6037,8486,7759,8993,3214,2690,47961
"38","55091","Assembly District 91 (2018), Wisconsin",22110,1133,1485,1012,1240,1059,1187,1143,1031,896,1829,2518,3060,2258,953,746,560,156,0,104,0,0,0,0,0,9,0,0,0,10,19,14,0,0,173,0,87,32,0,0,0,0,0,0,0,30,0,0,24,0,0,887,40,74,14,0,55,45,50,33,54,80,144,113,135,18,6,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,192,20,0,0,25,0,55,0,5,0,0,48,22,0,7,0,10,21786,1111,1474,988,1224,1036,1062,1143,1011,885,1815,2503,3060,2256,936,728,554,381,32,11,24,16,23,125,0,34,11,14,15,13,12,17,18,16,4870,2246,3070,4347,3060,3211,746,560,22110,104,0,9,0,10,33,0,0,156,119,0,0,30,0,24,0,0,173,128,100,137,224,113,153,6,26,887,0,0,0,0,0,60,0,0,60,0,0,0,0,13,0,0,0,13,45,55,5,48,22,7,0,10,192,4797,2098,3039,4318,3060,3192,728,554,21786,83,148,45,29,13,29,18,16,381,10146,4647,6305,8996,6291,6709,1498,1166,45758
"39","55070","Assembly District 70 (2018), Wisconsin",23081,760,1007,901,903,984,1113,1119,1140,1026,2216,2987,3633,2270,1275,1052,695,196,15,6,8,31,8,11,0,0,1,2,11,32,49,11,0,11,212,15,12,3,3,19,9,14,30,5,30,12,25,26,4,2,3,76,0,0,0,5,0,0,0,0,2,41,2,2,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,8,5,0,0,0,0,2,22,0,16,63,21,0,4,3,28,153,0,17,12,0,0,0,11,1,23,26,10,25,4,4,0,20,22871,733,1007,893,903,963,1102,1105,1140,993,2198,2972,3616,2268,1248,1043,687,402,28,13,8,0,21,11,16,22,33,23,82,42,10,45,12,36,3571,2097,3285,5203,3633,3545,1052,695,23081,60,19,1,13,32,60,0,11,196,33,28,49,42,25,30,2,3,212,5,0,2,43,2,3,3,18,76,0,0,0,0,0,0,0,0,0,13,0,24,79,21,4,3,28,172,29,0,35,36,25,8,0,20,153,3536,2065,3238,5170,3616,3516,1043,687,22871,49,32,71,105,42,55,12,36,402,7296,4241,6705,10691,7396,7221,2115,1498,47163
"40","55012","Assembly District 12 (2018), Wisconsin",7950,249,365,560,370,362,469,301,656,352,730,1099,1049,642,349,248,149,13135,1090,1506,692,863,861,959,840,731,879,1025,1288,1036,610,431,231,93,169,13,0,0,18,0,0,0,0,0,0,0,28,8,0,102,0,714,32,0,13,31,19,86,35,48,29,56,82,90,81,0,57,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,522,9,52,18,0,57,78,26,18,0,30,128,27,28,37,0,14,508,68,31,8,0,12,63,0,76,22,55,41,50,7,0,0,75,7496,232,327,552,313,362,416,238,630,352,692,1036,1012,619,349,217,149,1150,26,133,34,101,57,168,89,87,8,68,191,55,51,37,31,14,1544,831,1309,1829,1049,991,248,149,7950,4151,1820,2450,2313,1036,1041,231,93,13135,31,0,0,0,28,8,102,0,169,76,105,112,138,90,81,57,55,714,0,0,0,0,0,0,10,0,10,79,135,44,158,27,65,0,14,522,107,75,98,96,50,7,0,75,508,1424,778,1220,1728,1012,968,217,149,7496,294,225,184,259,55,88,31,14,1150,7706,3969,5417,6521,3347,3249,896,549,31654
"41","55045","Assembly District 45 (2018), Wisconsin",18603,920,836,1130,1067,1062,1174,692,945,760,1488,2163,2665,1706,937,670,388,1987,303,198,249,77,248,85,115,122,38,118,231,126,38,11,28,0,68,0,10,0,0,6,2,5,6,0,0,23,6,0,0,5,5,126,0,0,4,17,0,14,0,17,0,0,37,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,34,4,95,97,37,74,46,66,135,11,166,99,47,29,35,0,371,35,38,31,0,7,7,28,17,21,6,125,27,2,8,9,10,17851,801,763,1123,1035,987,1111,636,903,750,1373,2121,2585,1688,927,664,384,1817,153,98,112,146,112,137,86,108,145,126,237,193,65,39,46,14,3953,2236,2397,3651,2665,2643,670,388,18603,827,333,275,349,126,49,28,0,1987,10,8,11,23,6,0,5,5,68,21,14,17,37,28,9,0,0,126,0,0,0,0,0,0,0,0,0,230,111,247,177,99,76,35,0,975,104,14,66,131,27,10,9,10,371,3722,2098,2289,3494,2585,2615,664,384,17851,509,249,339,363,193,104,46,14,1817,9376,5063,5641,8225,5729,5506,1457,801,41798
"42","55023","Assembly District 23 (2018), Wisconsin",21810,641,441,504,380,722,576,641,663,619,1210,1525,2997,2219,2106,2466,4100,446,50,23,11,60,0,37,0,33,9,0,89,52,12,0,38,32,70,0,0,9,6,0,7,0,0,21,0,21,0,6,0,0,0,616,22,0,0,12,32,9,9,7,0,19,92,73,93,99,70,79,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,0,0,6,0,11,0,0,0,435,0,0,17,6,0,0,16,0,0,41,33,147,72,23,15,65,21438,641,441,504,380,697,567,641,627,592,1175,1507,2904,2215,2087,2392,4068,460,11,10,17,0,25,9,0,69,27,35,24,93,15,19,74,32,1966,1298,1923,2735,2997,4325,2466,4100,21810,144,37,42,89,52,12,38,32,446,15,7,21,21,0,6,0,0,70,34,41,16,111,73,192,70,79,616,0,0,11,0,0,0,0,0,11,10,0,0,6,0,11,0,0,27,23,0,16,74,147,95,15,65,435,1966,1264,1860,2682,2904,4302,2392,4068,21438,38,34,96,59,93,34,74,32,460,4196,2681,3985,5777,6266,8977,5055,8376,45313
"43","55013","Assembly District 13 (2018), Wisconsin",22325,820,653,773,969,801,809,948,906,938,1687,1999,3008,2349,1706,1793,2166,620,71,0,20,0,10,100,50,23,17,31,99,55,71,51,14,8,67,0,0,0,0,0,26,0,0,0,0,22,0,6,8,5,0,1493,88,51,71,25,10,24,28,0,27,102,106,132,110,150,220,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,62,0,20,14,8,5,27,17,0,12,59,52,9,0,0,0,441,0,26,53,0,6,31,32,6,34,15,91,71,0,30,36,10,21730,754,641,773,942,794,787,935,852,867,1659,1958,2966,2222,1681,1763,2136,912,123,38,20,41,13,27,40,71,71,28,108,94,136,25,47,30,3215,1610,2792,3686,3008,4055,1793,2166,22325,91,110,90,130,55,122,14,8,620,0,26,0,22,0,14,5,0,67,235,34,55,208,132,260,220,349,1493,0,0,0,0,0,0,0,0,0,96,13,44,71,52,9,0,0,285,79,37,72,106,71,30,36,10,441,3110,1581,2654,3617,2966,3903,1763,2136,21730,222,40,182,136,94,161,47,30,912,7048,3451,5889,7976,6378,8554,3878,4699,47873
"44","55082","Assembly District 82 (2018), Wisconsin",21260,700,690,755,838,881,732,879,1004,937,1613,2051,2552,2438,1904,1861,1425,331,19,0,0,7,49,17,0,5,0,100,47,28,33,0,0,26,83,0,0,0,0,14,0,0,0,0,0,12,13,0,0,34,10,1235,0,0,35,14,5,26,24,88,48,159,118,162,77,133,101,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,20,48,77,0,18,33,68,16,10,0,309,28,0,6,0,14,0,0,0,0,0,14,125,77,15,0,30,20527,700,633,710,823,851,732,848,1004,858,1499,1944,2485,2367,1885,1826,1362,965,0,57,45,15,30,14,51,0,115,114,151,130,100,35,45,63,2983,1613,2820,3664,2552,4342,1861,1425,21260,26,66,5,147,28,33,0,26,331,0,14,0,12,13,0,34,10,83,49,31,160,277,162,210,101,245,1235,0,0,0,0,0,0,0,0,0,0,0,145,18,33,84,10,0,290,34,14,0,14,125,92,0,30,309,2866,1583,2710,3443,2485,4252,1826,1362,20527,117,44,166,265,130,135,45,63,965,6075,3365,6006,7840,5528,9148,3877,3161,45000
"45","55054","Assembly District 54 (2018), Wisconsin",22944,1188,1388,1151,1353,1461,1318,1017,1197,934,2298,2536,3171,2108,931,652,241,457,14,31,39,32,173,19,4,29,57,25,0,24,0,0,0,10,25,0,0,0,0,0,7,0,6,0,7,0,0,0,5,0,0,514,94,40,25,12,47,40,21,13,5,32,50,67,35,15,1,17,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,148,0,18,38,0,0,31,0,6,16,18,12,9,0,0,0,0,22222,1143,1345,1083,1313,1419,1299,952,1193,909,2187,2419,3069,2099,915,636,241,749,45,43,68,40,42,19,65,4,25,111,117,129,9,16,16,0,5080,2779,3148,4834,3171,3039,652,241,22944,116,192,90,25,24,0,0,10,457,0,7,6,7,0,5,0,0,25,171,87,39,82,67,50,1,17,514,23,0,0,0,0,0,0,0,23,0,0,0,0,27,0,0,0,27,56,31,22,30,9,0,0,0,148,4884,2718,3054,4606,3069,3014,636,241,22222,196,61,94,228,129,25,16,0,749,10526,5875,6453,9812,6496,6133,1305,509,47109
"46","55098","Assembly District 98 (2018), Wisconsin",23219,631,671,657,910,721,770,997,877,682,2001,2301,3426,2729,1875,2016,1955,323,19,57,31,20,12,0,0,0,0,25,70,44,17,6,9,13,31,0,0,0,0,5,0,0,0,16,0,10,0,0,0,0,0,899,7,0,0,8,15,0,10,14,0,14,133,168,167,158,98,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,4,0,0,19,17,46,26,0,0,0,252,0,0,30,20,0,14,0,26,0,27,9,51,18,6,42,9,22431,595,635,657,842,690,770,951,863,642,1875,2243,3232,2654,1871,1967,1944,973,36,36,0,78,31,0,50,14,40,167,75,251,101,10,73,11,2869,1491,2556,4302,3426,4604,2016,1955,23219,127,12,0,95,44,23,9,13,323,0,5,16,10,0,0,0,0,31,15,15,24,147,168,325,98,107,899,0,0,0,0,0,0,0,0,0,0,0,4,36,46,26,0,0,112,50,14,26,36,51,24,42,9,252,2729,1460,2456,4118,3232,4525,1967,1944,22431,150,31,104,242,251,111,73,11,973,5940,3028,5186,8986,7218,9638,4205,4039,48240
"47","55061","Assembly District 61 (2018), Wisconsin",21865,586,484,610,754,659,873,750,725,682,1678,2299,3447,2350,1991,2044,1933,179,0,11,0,0,0,0,18,9,16,0,28,53,20,0,13,11,18,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,134,0,3,0,0,0,0,18,0,0,6,18,0,13,13,24,39,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,147,0,0,0,18,0,34,0,0,0,31,27,10,0,10,9,8,143,0,0,0,0,0,0,0,0,18,8,16,11,52,22,16,0,21137,546,484,610,708,648,873,722,725,682,1589,2121,3295,2295,1947,1999,1893,905,40,0,0,64,11,34,46,0,0,120,205,162,67,54,54,48,2434,1532,2157,3977,3447,4341,2044,1933,21865,11,0,43,28,53,20,13,11,179,0,0,0,9,9,0,0,0,18,3,0,18,24,0,26,24,39,134,0,0,19,0,0,0,0,0,19,18,34,0,58,10,10,9,8,147,0,0,18,24,11,74,16,0,143,2348,1521,2129,3710,3295,4242,1999,1893,21137,104,45,46,325,162,121,54,48,905,4918,3132,4430,8155,6987,8834,4159,3932,44547
"48","55018","Assembly District 18 (2018), Wisconsin",6621,582,426,462,325,496,383,218,256,238,459,623,819,538,348,321,127,13061,2582,1556,1274,1031,863,1003,737,715,455,488,916,842,288,89,91,131,36,14,0,0,1,0,0,0,3,10,0,0,0,4,0,4,0,789,147,84,57,57,33,54,33,49,33,56,37,16,59,39,28,7,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,491,73,22,66,72,43,15,19,56,0,69,13,32,5,6,0,0,626,74,66,8,69,44,43,38,54,28,46,23,57,42,18,16,0,5972,525,364,346,219,426,354,192,245,238,434,558,783,534,333,307,114,1277,128,111,199,185,113,67,45,77,0,94,81,73,38,34,19,13,1795,879,712,1082,819,886,321,127,6621,6443,1866,1907,1404,842,377,91,131,13061,15,0,13,0,0,4,4,0,36,345,87,115,93,16,98,28,7,789,0,0,0,0,0,15,0,0,15,233,58,75,82,32,11,0,0,491,217,87,120,69,57,60,16,0,626,1454,780,675,992,783,867,307,114,5972,623,180,122,175,73,72,19,13,1277,11125,3937,3739,3897,2622,2390,786,392,28888
"49","55029","Assembly District 29 (2018), Wisconsin",22074,939,919,1014,991,1004,980,947,998,807,1810,2520,3658,2206,1264,1425,592,101,26,47,2,18,0,2,0,0,1,0,3,0,2,0,0,0,43,0,0,0,0,0,16,0,0,0,0,11,10,0,0,0,6,187,15,8,0,0,0,5,5,0,0,23,9,9,58,33,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,8,12,0,0,1,1,0,0,179,15,0,21,11,25,0,0,16,0,0,25,37,24,0,0,5,21911,939,919,998,990,972,955,947,995,797,1798,2491,3645,2204,1263,1406,592,199,0,0,16,12,35,25,0,3,10,24,29,13,11,2,19,0,3863,1984,2752,4330,3658,3470,1425,592,22074,93,2,1,3,0,2,0,0,101,0,16,0,11,10,0,0,6,43,23,5,5,32,9,91,6,16,187,0,0,0,0,0,0,0,0,0,0,0,8,12,0,2,0,0,22,47,25,16,25,37,24,0,5,179,3846,1927,2739,4289,3645,3467,1406,592,21911,28,60,13,53,13,13,19,0,199,7900,4019,5534,8755,7372,7069,2856,1211,44716
"50","55015","Assembly District 15 (2018), Wisconsin",22997,1142,729,1096,1227,981,946,1229,1136,1054,1932,2622,3214,2579,1118,1123,869,1200,127,38,62,48,184,0,106,140,77,76,198,45,43,24,32,0,78,15,12,0,0,0,7,0,0,0,5,19,8,0,0,0,12,699,51,7,6,9,0,26,49,9,18,105,44,181,48,46,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,22,51,19,0,76,30,17,0,86,25,76,93,0,0,49,0,372,12,24,6,11,20,65,0,34,6,43,54,24,36,26,11,0,22258,1086,722,1081,1086,949,921,1117,1070,1037,1908,2575,3138,2541,1078,1096,853,1352,109,61,34,149,108,55,129,66,103,49,127,169,49,40,76,28,4194,1927,3419,4554,3214,3697,1123,869,22997,275,184,323,274,45,67,32,0,1200,27,7,0,24,8,0,0,12,78,73,26,76,149,181,94,61,39,699,0,0,0,0,0,0,0,0,0,92,106,103,101,93,0,49,0,544,53,85,40,97,24,62,11,0,372,3975,1870,3224,4483,3138,3619,1096,853,22258,353,163,298,176,169,89,76,28,1352,9042,4368,7483,9858,6872,7628,2448,1801,49500
