"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"134","53223","ZCTA5 53223",3953,152,1251,1133,1417,4401,161,1185,1432,1623,3662,605,1211,1337,509,5841,682,1602,2069,1488,16,0,13,3,0,2,0,2,0,0,703,84,209,232,178,755,306,82,199,168,0,0,0,0,0,0,0,0,0,0,144,46,62,21,15,145,57,12,30,46,207,14,80,77,36,182,34,0,54,94,3768,152,1179,1030,1407,4213,154,1139,1397,1523,371,49,154,143,25,315,72,58,65,120,8354,4401,3953,313,2436,2565,3040,9503,5841,3662,1287,2813,3406,1997,18,2,16,0,15,3,0,1458,755,703,390,291,431,346,0,0,0,0,0,0,0,289,145,144,103,74,51,61,389,182,207,48,80,131,130,7981,4213,3768,306,2318,2427,2930,686,315,371,121,212,208,145,28678,15854,12824,2568,8239,9222,8649
"135","53226","ZCTA5 53226",5441,212,692,1276,3261,6341,124,1049,1711,3457,181,21,23,83,54,301,14,127,49,111,23,0,0,23,0,24,0,0,24,0,388,0,12,21,355,408,0,8,35,365,0,0,0,0,0,0,0,0,0,0,96,0,21,51,24,30,8,7,15,0,127,15,36,10,66,118,0,0,38,80,5312,172,682,1265,3193,6226,124,1035,1632,3435,287,55,39,70,123,160,8,21,103,28,11782,6341,5441,336,1741,2987,6718,482,301,181,35,150,132,165,47,24,23,0,0,47,0,796,408,388,0,20,56,720,0,0,0,0,0,0,0,126,30,96,8,28,66,24,245,118,127,15,36,48,146,11538,6226,5312,296,1717,2897,6628,447,160,287,63,60,173,151,25463,13608,11855,753,3752,6406,14552
"136","53235","ZCTA5 53235",3249,85,1308,1075,781,3607,377,1013,1013,1204,27,1,14,0,12,129,1,3,68,57,0,0,0,0,0,30,0,12,0,18,80,0,0,29,51,74,0,15,15,44,0,0,0,0,0,17,0,0,0,17,134,21,55,52,6,86,13,33,6,34,60,11,0,18,31,56,0,0,13,43,2972,58,1160,1012,742,3404,284,959,972,1189,408,48,203,115,42,316,106,87,60,63,6856,3607,3249,462,2321,2088,1985,156,129,27,2,17,68,69,30,30,0,0,12,0,18,154,74,80,0,15,44,95,17,17,0,0,0,0,17,220,86,134,34,88,58,40,116,56,60,11,0,31,74,6376,3404,2972,342,2119,1984,1931,724,316,408,154,290,175,105,14649,7719,6930,1005,4862,4448,4334
"137","53515","ZCTA5 53515",808,23,227,278,280,831,15,258,238,320,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,13,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,8,4,0,4,0,10,0,0,0,10,798,20,223,278,277,828,15,258,235,320,14,7,4,0,3,14,0,8,3,3,1639,831,808,38,485,516,600,3,3,0,0,0,0,3,0,0,0,0,0,0,0,16,13,3,0,0,9,7,0,0,0,0,0,0,0,8,8,0,0,8,0,0,18,10,8,4,0,4,10,1626,828,798,35,481,513,597,28,14,14,7,12,3,6,3338,1707,1631,84,986,1045,1223
"138","53530","ZCTA5 53530",1444,157,712,361,214,1449,133,464,544,308,18,0,0,18,0,26,26,0,0,0,4,0,4,0,0,0,0,0,0,0,18,0,0,0,18,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,142,634,359,214,1380,120,434,537,289,102,20,80,2,0,69,13,30,7,19,2893,1449,1444,290,1176,905,522,44,26,18,26,0,18,0,4,0,4,0,4,0,0,36,18,18,0,0,0,36,0,0,0,0,0,0,0,7,0,7,5,2,0,0,0,0,0,0,0,0,0,2729,1380,1349,262,1068,896,503,171,69,102,33,110,9,19,5884,2942,2942,616,2360,1828,1080
"139","53532","ZCTA5 53532",4966,150,1135,1775,1906,5372,153,1167,2092,1960,24,0,24,0,0,15,0,0,0,15,10,0,10,0,0,50,0,16,0,34,23,0,0,0,23,152,0,78,26,48,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,18,0,0,0,18,73,0,0,22,51,39,6,0,24,9,4857,112,1097,1765,1883,5283,134,1152,2073,1924,127,38,56,10,23,116,19,15,19,63,10338,5372,4966,303,2302,3867,3866,39,15,24,0,24,0,15,60,50,10,0,26,0,34,175,152,23,0,78,26,71,0,0,0,0,0,0,0,36,18,18,0,18,0,18,112,39,73,6,0,46,60,10140,5283,4857,246,2249,3838,3807,243,116,127,57,71,29,86,21143,11045,10098,612,4768,7806,7957
"140","53538","ZCTA5 53538",6003,620,2215,1972,1196,6566,630,1978,2197,1761,97,0,84,9,4,34,12,0,18,4,20,0,7,6,7,5,0,0,0,5,3,0,0,3,0,90,0,47,43,0,0,0,0,0,0,0,0,0,0,0,99,8,64,27,0,117,48,27,28,14,168,15,21,88,44,102,0,40,41,21,5829,500,2186,1947,1196,6324,497,1940,2158,1729,309,143,109,55,2,370,181,65,67,57,12569,6566,6003,1250,4193,4169,2957,131,34,97,12,84,27,8,25,5,20,0,7,6,12,93,90,3,0,47,46,0,0,0,0,0,0,0,0,216,117,99,56,91,55,14,270,102,168,15,61,129,65,12153,6324,5829,997,4126,4105,2925,679,370,309,324,174,122,59,26136,13608,12528,2654,8783,8659,6040
"141","53540","ZCTA5 53540",65,0,44,18,3,57,4,36,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,44,18,3,57,4,36,14,3,6,6,0,0,0,12,12,0,0,0,122,57,65,4,80,32,6,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6,18,0,0,0,0,0,0,0,0,0,0,122,57,65,4,80,32,6,18,12,6,18,0,0,0,288,146,142,44,160,72,12
"142","54015","ZCTA5 54015",1165,52,385,457,271,1184,43,351,371,419,3,1,2,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0,16,0,20,0,4,5,11,1151,52,385,443,271,1160,41,346,358,415,15,0,0,14,1,24,2,5,13,4,2349,1184,1165,95,736,828,690,8,5,3,1,2,4,1,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,36,20,16,0,4,21,11,2311,1160,1151,93,731,801,686,39,24,15,2,5,27,5,4748,2397,2351,191,1478,1681,1398
"143","54016","ZCTA5 54016",10449,266,1790,3379,5014,10960,241,2158,3575,4986,88,0,0,18,70,86,0,0,66,20,12,0,0,0,12,0,0,0,0,0,67,0,0,6,61,139,39,43,11,46,0,0,0,0,0,0,0,0,0,0,95,83,12,0,0,76,4,5,43,24,144,0,4,112,28,57,0,3,28,26,10251,193,1744,3360,4954,10830,183,2147,3561,4939,287,150,58,19,60,201,62,11,57,71,21409,10960,10449,507,3948,6954,10000,174,86,88,0,0,84,90,12,0,12,0,0,0,12,206,139,67,39,43,17,107,0,0,0,0,0,0,0,171,76,95,87,17,43,24,201,57,144,0,7,140,54,21081,10830,10251,376,3891,6921,9893,488,201,287,212,69,76,131,43742,22349,21393,1221,7975,14235,20311
"144","54023","ZCTA5 54023",1360,38,380,588,354,1246,62,315,445,424,5,2,0,0,3,12,1,0,0,11,13,0,13,0,0,5,0,0,0,5,27,0,0,14,13,17,0,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,15,3,9,3,0,0,0,0,0,0,1338,29,380,577,352,1226,51,311,440,424,25,9,3,11,2,22,11,4,5,2,2606,1246,1360,100,695,1033,778,17,12,5,3,0,0,14,18,5,13,0,13,0,5,44,17,27,0,2,24,18,0,0,0,0,0,0,0,2,2,0,0,0,0,2,15,0,15,3,9,3,0,2564,1226,1338,80,691,1017,776,47,22,25,20,7,16,4,5313,2530,2783,206,1417,2093,1597
"145","54024","ZCTA5 54024",1574,99,561,550,364,1781,76,656,633,416,10,0,0,10,0,0,0,0,0,0,10,0,4,0,6,3,0,3,0,0,4,0,0,0,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,3,0,3,0,0,2,0,2,0,0,1539,99,561,524,355,1776,76,651,633,416,40,0,5,26,9,5,0,5,0,0,3355,1781,1574,175,1217,1183,780,10,0,10,0,0,10,0,13,3,10,0,7,0,6,13,9,4,0,9,0,4,0,0,0,0,0,0,0,8,0,8,0,5,3,0,5,2,3,0,5,0,0,3315,1776,1539,175,1212,1157,771,45,5,40,0,10,26,9,6764,3576,3188,350,2465,2379,1570
"146","54612","ZCTA5 54612",1419,189,624,329,277,1288,83,506,424,275,10,10,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,120,65,13,0,146,60,66,8,12,0,0,0,0,0,0,0,0,0,0,1311,154,567,326,264,1215,70,468,413,264,316,165,122,16,13,219,73,104,19,23,2707,1288,1419,272,1130,753,552,25,15,10,10,15,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,344,146,198,180,131,21,12,0,0,0,0,0,0,0,2526,1215,1311,224,1035,739,528,535,219,316,238,226,35,36,6144,2883,3261,924,2537,1548,1135
"147","54621","ZCTA5 54621",469,36,192,154,87,438,29,133,164,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,4,0,467,36,192,152,87,432,29,133,158,112,5,3,0,2,0,6,0,0,6,0,907,438,469,65,325,318,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,0,4,0,899,432,467,65,325,310,199,11,6,5,3,0,8,0,1826,881,945,136,650,642,398
"148","54637","ZCTA5 54637",62,4,22,20,16,67,3,16,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62,4,22,20,16,67,3,16,32,16,0,0,0,0,0,0,0,0,0,0,129,67,62,7,38,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,129,67,62,7,38,52,32,0,0,0,0,0,0,0,263,137,126,14,76,109,64
"149","54651","ZCTA5 54651",407,60,185,112,50,429,42,183,147,57,10,8,2,0,0,2,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,15,15,0,0,0,3,0,3,0,0,3,0,0,0,3,406,60,185,112,49,429,42,183,147,57,9,8,0,0,1,15,15,0,0,0,836,429,407,102,368,259,107,12,2,10,8,2,2,0,3,3,0,0,3,0,0,9,9,0,0,6,3,0,0,0,0,0,0,0,0,23,15,8,23,0,0,0,6,3,3,0,3,0,3,835,429,406,102,368,259,106,24,15,9,23,0,0,1,1748,905,843,258,750,523,217
"150","54967","ZCTA5 54967",141,21,56,48,16,105,0,50,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,25,0,23,0,2,0,0,0,0,0,141,21,56,48,16,105,0,50,24,31,10,10,0,0,0,0,0,0,0,0,246,105,141,21,106,72,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,25,0,25,0,23,0,2,246,105,141,21,106,72,47,10,0,10,10,0,0,0,537,210,327,62,235,144,96
"151","54844","ZCTA5 54844",112,2,19,52,39,111,0,23,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,19,48,39,111,0,23,42,46,4,0,0,4,0,3,0,3,0,0,223,111,112,2,42,94,85,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,111,108,2,42,90,85,7,3,4,0,3,4,0,452,228,224,4,90,188,170
"152","54875","ZCTA5 54875",429,48,185,154,42,371,20,109,157,85,0,0,0,0,0,0,0,0,0,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,8,0,3,0,5,0,0,0,0,0,429,48,185,154,42,371,20,109,157,85,0,0,0,0,0,0,0,0,0,0,800,371,429,68,294,311,127,0,0,0,0,0,0,0,14,0,14,12,2,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,8,0,8,0,3,0,5,800,371,429,68,294,311,127,0,0,0,0,0,0,0,1635,749,886,148,606,622,259
"153","54911","ZCTA5 54911",7989,608,2317,2208,2856,7885,424,2203,2678,2580,137,21,36,80,0,93,33,35,16,9,78,12,38,23,5,33,0,19,0,14,355,87,142,83,43,383,127,77,77,102,0,0,0,0,0,14,0,0,0,14,208,27,102,79,0,43,39,0,4,0,41,8,0,33,0,38,0,14,12,12,7754,517,2246,2183,2808,7697,354,2150,2625,2568,474,118,180,112,64,240,109,53,57,21,15874,7885,7989,1032,4520,4886,5436,230,93,137,54,71,96,9,111,33,78,12,57,23,19,738,383,355,214,219,160,145,14,14,0,0,0,0,14,251,43,208,66,102,83,0,79,38,41,8,14,45,12,15451,7697,7754,871,4396,4808,5376,714,240,474,227,233,169,85,33462,16426,17036,2484,9612,10270,11096
"154","54923","ZCTA5 54923",3008,349,1404,843,412,3026,307,1108,898,713,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,42,33,0,9,0,55,0,0,0,55,55,0,0,0,55,0,0,0,0,0,0,0,0,0,0,46,10,36,0,0,13,13,0,0,0,0,0,0,0,0,48,0,46,2,0,2859,268,1342,837,412,2904,275,1034,887,708,195,91,98,6,0,148,45,87,11,5,6034,3026,3008,656,2512,1741,1125,0,0,0,0,0,0,0,53,42,11,37,7,9,0,110,55,55,0,0,0,110,0,0,0,0,0,0,0,59,13,46,23,36,0,0,48,48,0,0,46,2,0,5763,2904,2859,543,2376,1724,1120,343,148,195,136,185,17,5,12410,6236,6174,1395,5162,3493,2360
"155","54929","ZCTA5 54929",3060,377,1208,934,541,2983,205,1174,1016,588,1,0,1,0,0,0,0,0,0,0,89,11,6,5,67,38,8,16,0,14,0,0,0,0,0,14,5,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,51,4,0,47,0,48,0,11,12,25,33,0,2,6,25,3058,377,1208,932,541,2983,205,1174,1016,588,10,1,0,9,0,60,4,0,56,0,6043,2983,3060,582,2382,1950,1129,1,0,1,0,1,0,0,127,38,89,19,22,5,81,14,14,0,5,0,9,0,0,0,0,0,0,0,0,52,51,1,5,0,47,0,81,33,48,0,13,18,50,6041,2983,3058,582,2382,1948,1129,70,60,10,5,0,65,0,12429,6162,6267,1198,4800,4042,2389
"156","54934","ZCTA5 54934",143,76,40,21,6,139,66,30,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,70,3,40,21,6,82,9,30,36,7,73,73,0,0,0,57,57,0,0,0,282,139,143,142,70,57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,18,0,0,152,82,70,12,70,57,13,130,57,73,130,0,0,0,582,296,286,284,158,114,26
"157","54943","ZCTA5 54943",744,94,314,244,92,688,96,286,220,86,2,0,0,2,0,0,0,0,0,0,3,2,1,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,13,9,0,4,0,11,0,11,0,0,5,0,2,0,3,723,85,311,238,89,652,75,273,218,86,28,13,6,6,3,42,27,13,2,0,1432,688,744,190,600,464,178,2,0,2,0,0,2,0,11,8,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,12,13,8,4,0,16,5,11,0,13,0,3,1375,652,723,160,584,456,175,70,42,28,40,19,8,3,2931,1408,1523,410,1225,937,359
"158","54964","ZCTA5 54964",362,34,143,132,53,344,16,123,121,84,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,34,143,131,53,340,16,123,117,84,1,0,0,1,0,4,0,0,4,0,706,344,362,50,266,253,137,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,340,361,50,266,248,137,5,4,1,0,0,5,0,1416,690,726,100,532,510,274
"159","54966","ZCTA5 54966",671,95,308,197,71,670,68,301,186,115,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,9,8,0,1,0,11,0,9,2,0,0,0,0,0,0,1,1,0,0,0,637,69,304,195,69,619,27,299,178,115,43,34,4,3,2,54,42,2,10,0,1341,670,671,163,609,383,186,4,0,4,0,0,4,0,0,0,0,0,0,0,0,9,6,3,0,0,2,7,0,0,0,0,0,0,0,20,11,9,8,9,3,0,1,1,0,1,0,0,0,1256,619,637,96,603,373,184,97,54,43,76,6,13,2,2728,1361,1367,344,1227,778,379
"160","54001","ZCTA5 54001",2696,177,980,941,598,2829,214,1033,1012,570,17,0,14,0,3,21,0,0,18,3,17,0,17,0,0,21,5,5,11,0,0,0,0,0,0,25,0,0,22,3,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,3,0,0,0,27,0,0,27,0,22,0,15,7,0,2688,177,972,941,598,2810,206,1032,1002,570,33,0,33,0,0,37,11,1,25,0,5525,2829,2696,391,2013,1953,1168,38,21,17,0,14,18,6,38,21,17,5,22,11,0,25,25,0,0,0,22,3,0,0,0,0,0,0,0,11,3,8,3,8,0,0,49,22,27,0,15,34,0,5498,2810,2688,383,2004,1943,1168,70,37,33,11,34,25,0,11254,5768,5486,793,4110,4006,2345
"161","54007","ZCTA5 54007",410,35,167,147,61,336,12,113,146,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,409,35,166,147,61,336,12,113,146,65,6,5,1,0,0,0,0,0,0,0,746,336,410,47,280,293,126,0,0,0,0,0,0,0,8,8,0,0,5,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,5,0,5,5,0,0,0,4,0,4,0,0,4,0,745,336,409,47,279,293,126,6,0,6,5,1,0,0,1516,682,834,104,565,591,256
"162","54020","ZCTA5 54020",2227,119,730,781,597,2494,93,763,1002,636,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,23,14,5,4,0,15,0,6,3,6,9,0,0,9,0,2205,119,725,764,597,2461,85,751,989,636,22,0,5,17,0,52,22,17,13,0,4721,2494,2227,212,1493,1783,1233,21,0,21,0,0,21,0,0,0,0,0,0,0,0,23,23,0,14,9,0,0,0,0,0,0,0,0,0,28,23,5,14,10,4,0,24,9,15,0,6,12,6,4666,2461,2205,204,1476,1753,1233,74,52,22,22,22,30,0,9557,5062,4495,466,3016,3603,2472
"163","54028","ZCTA5 54028",797,95,318,219,165,774,26,274,293,181,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,11,0,0,0,0,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,3,0,797,95,318,219,165,772,26,274,291,181,3,0,3,0,0,11,3,0,8,0,1571,774,797,121,592,512,346,3,0,3,0,0,3,0,16,16,0,0,5,0,11,10,10,0,0,0,6,4,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,3,3,0,3,3,0,1569,772,797,121,592,510,346,14,11,3,3,3,8,0,3192,1589,1603,248,1195,1042,707
"164","54104","ZCTA5 54104",488,70,245,127,46,460,38,247,128,47,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,485,70,242,127,46,460,38,247,128,47,3,0,3,0,0,0,0,0,0,0,948,460,488,108,492,255,93,0,0,0,0,0,0,0,19,14,5,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2,0,5,945,460,485,108,489,255,93,3,0,3,0,3,0,0,1922,941,981,216,991,524,191
"165","54106","ZCTA5 54106",1736,172,824,516,224,1686,83,783,541,279,0,0,0,0,0,0,0,0,0,0,8,0,6,2,0,21,0,0,21,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,23,11,12,0,0,10,0,7,0,3,9,0,7,2,0,1705,159,806,516,224,1659,83,780,517,279,43,13,30,0,0,50,11,15,24,0,3422,1686,1736,255,1607,1057,503,0,0,0,0,0,0,0,29,21,8,0,6,23,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,35,23,12,11,24,0,0,19,9,10,0,14,2,3,3364,1659,1705,242,1586,1033,503,93,50,43,24,45,24,0,6966,3452,3514,532,3286,2139,1009
"166","54111","ZCTA5 54111",825,59,386,230,150,873,51,404,298,120,0,0,0,0,0,0,0,0,0,0,13,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,59,371,230,150,868,51,402,298,117,22,0,22,0,0,5,0,2,0,3,1698,873,825,110,790,528,270,0,0,0,0,0,0,0,13,0,13,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,868,810,110,773,528,267,27,5,22,0,24,0,3,3416,1746,1670,223,1594,1056,543
"167","54114","ZCTA5 54114",1910,208,835,578,289,2041,170,884,655,332,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,20,0,20,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,2,0,7,0,0,0,0,0,0,1903,202,835,577,289,2016,149,880,655,332,7,6,0,1,0,30,21,9,0,0,3951,2041,1910,378,1719,1233,621,0,0,0,0,0,0,0,32,20,12,0,20,12,0,4,4,0,0,0,0,4,7,7,0,0,0,0,7,0,0,0,0,0,0,0,9,0,9,2,0,7,0,3919,2016,1903,351,1715,1232,621,37,30,7,27,9,1,0,7959,4118,3841,758,3463,2485,1253
