"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"124","53079","ZCTA5 53079",607,5,17,30,22,6,14,46,17,19,64,70,140,87,29,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,591,5,17,30,22,6,14,46,17,19,64,54,140,87,29,23,18,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,74,20,82,134,140,116,23,18,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,74,20,82,118,140,116,23,18,591,0,0,0,16,0,0,0,0,16,148,40,164,272,280,234,46,36,1220
"125","53090","ZCTA5 53090",8322,135,246,216,220,393,370,317,411,373,499,1028,1511,1192,661,517,233,63,0,0,0,0,0,0,0,0,0,0,26,12,19,3,0,3,16,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,46,0,0,0,22,33,8,0,0,0,0,93,0,17,0,5,0,0,0,6,22,0,11,11,8,13,0,0,8239,135,246,216,206,393,370,304,411,373,499,1019,1490,1166,661,517,233,229,0,0,0,19,0,46,23,0,22,22,42,29,26,0,0,0,817,763,1101,1527,1511,1853,517,233,8322,0,0,0,26,12,22,0,3,63,0,0,8,0,0,8,0,0,16,0,0,0,0,10,9,0,0,19,0,0,10,0,0,0,0,0,10,0,46,0,55,8,0,0,0,109,22,0,28,11,11,21,0,0,93,803,763,1088,1518,1490,1827,517,233,8239,19,46,45,64,29,26,0,0,229,1661,1618,2280,3201,3071,3766,1034,469,17100
"126","53094","ZCTA5 53094",7358,292,261,364,387,188,580,423,467,240,541,916,1081,783,331,308,196,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,7,12,54,0,0,0,0,0,0,0,69,11,0,0,0,0,0,0,0,0,27,10,17,0,0,4,0,7037,292,231,327,387,188,489,413,467,207,541,910,976,774,331,308,196,394,0,30,37,0,0,91,17,12,87,0,6,105,9,0,0,0,1304,768,1130,1457,1081,1114,308,196,7358,0,0,21,0,0,0,0,0,21,0,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,73,11,0,0,37,17,0,4,0,69,1237,677,1087,1451,976,1105,308,196,7037,67,91,116,6,105,9,0,0,394,2619,1536,2427,2956,2185,2228,620,392,14963
"127","53128","ZCTA5 53128",2935,97,143,90,86,57,234,183,86,72,212,343,652,224,140,205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,107,0,0,34,0,0,0,0,0,0,0,0,0,0,48,19,6,2806,97,140,61,86,54,234,183,78,59,212,275,647,224,140,205,111,137,0,3,29,0,3,0,0,16,13,0,68,5,0,0,0,0,416,291,341,555,652,364,205,111,2935,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,0,0,0,5,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,34,0,0,0,0,48,19,6,107,384,288,320,487,647,364,205,111,2806,32,3,29,68,5,0,0,0,137,866,582,698,1120,1304,789,429,228,6016
"128","53139","ZCTA5 53139",993,4,16,49,30,17,52,27,67,20,60,101,183,139,95,73,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,993,4,16,49,30,17,52,27,67,20,60,101,183,139,95,73,60,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,99,69,114,161,183,234,73,60,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,0,0,0,8,99,69,114,161,183,234,73,60,993,0,0,0,0,4,0,0,0,4,198,146,228,322,374,468,146,120,2002
"129","53143","ZCTA5 53143",7211,350,400,428,578,338,416,407,333,347,564,674,938,605,378,277,178,998,163,68,80,68,0,153,0,23,81,38,117,126,22,30,24,5,71,7,0,0,12,0,0,16,0,0,0,0,21,4,11,0,0,89,10,0,0,0,24,34,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212,0,23,8,41,0,0,24,0,28,31,18,0,20,0,19,0,264,8,5,0,12,70,13,0,12,18,28,40,49,9,0,0,0,6599,350,313,406,513,269,379,341,298,313,550,641,853,598,334,268,173,1023,0,115,30,106,139,37,98,70,62,73,51,138,27,44,28,5,1756,754,1087,1238,938,983,277,178,7211,379,153,104,155,126,52,24,5,998,19,0,16,0,21,15,0,0,71,10,58,0,21,0,0,0,0,89,0,0,0,0,0,0,0,1,1,72,0,52,49,0,20,19,0,212,25,83,30,68,49,9,0,0,264,1582,648,952,1191,853,932,268,173,6599,251,176,230,124,138,71,28,5,1023,4094,1872,2471,2846,2125,2082,616,362,16468
"130","53154","ZCTA5 53154",12972,558,254,382,342,416,443,402,696,459,1186,1252,2056,1623,920,1188,795,395,16,15,0,0,29,0,22,16,0,0,78,95,37,16,20,51,123,0,17,0,13,39,12,0,0,0,42,0,0,0,0,0,0,758,0,0,0,0,0,0,52,107,73,107,46,136,119,66,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,31,0,0,57,13,24,38,0,19,0,284,0,22,16,11,0,58,38,0,23,15,17,29,36,11,8,0,12202,540,241,369,320,360,368,352,677,443,1139,1187,1892,1554,866,1099,795,1037,18,35,13,35,56,133,50,19,16,119,78,188,107,54,116,0,1536,859,1557,2438,2056,2543,1188,795,12972,31,29,38,78,95,53,20,51,395,30,51,0,42,0,0,0,0,123,0,0,232,153,136,185,28,24,758,0,0,0,0,0,0,0,0,0,0,0,31,70,24,38,19,0,182,49,58,61,32,29,47,8,0,284,1470,728,1472,2326,1892,2420,1099,795,12202,101,189,85,197,188,161,116,0,1037,3217,1914,3476,5336,4420,5447,2478,1665,27953
"131","53191","ZCTA5 53191",1201,28,26,81,100,80,56,35,75,49,83,72,108,90,124,80,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1171,28,26,81,100,80,56,35,75,24,83,72,108,90,124,80,109,74,0,37,0,0,0,0,0,0,25,0,7,0,0,0,0,5,235,136,159,155,108,214,80,114,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,37,0,0,0,7,0,0,0,0,7,235,136,134,155,108,214,80,109,1171,37,0,25,7,0,0,0,5,74,544,272,318,324,222,428,160,228,2496
"132","53213","ZCTA5 53213",10185,438,245,232,261,283,335,349,200,374,655,996,1526,1009,927,1187,1168,557,65,33,40,0,0,64,79,20,32,37,98,38,15,27,0,9,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,361,53,27,0,14,0,6,22,40,26,0,20,12,6,29,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,14,8,0,27,0,0,12,0,7,0,0,10,0,229,0,11,45,0,0,34,18,0,18,7,38,26,17,7,8,0,9996,438,237,232,261,283,335,346,185,374,655,975,1472,977,919,1166,1141,258,0,19,0,14,0,0,30,15,0,0,21,61,32,8,31,27,1176,618,923,1651,1526,1936,1187,1168,10185,138,64,131,135,38,42,0,9,557,5,0,0,0,0,0,5,0,10,94,6,88,20,12,35,60,46,361,0,0,0,0,0,0,0,0,0,14,8,27,12,7,0,10,0,78,56,34,36,45,26,24,8,0,229,1168,618,905,1630,1472,1896,1166,1141,9996,33,0,45,21,61,40,31,27,258,2684,1348,2155,3514,3142,3973,2467,2391,21674
"133","53216","ZCTA5 53216",1931,67,33,208,50,146,187,135,106,95,145,97,314,209,71,28,40,10642,1205,917,800,975,623,719,747,672,489,698,951,922,492,200,127,105,9,0,4,0,0,0,0,0,0,0,0,0,3,2,0,0,0,162,16,0,64,0,11,0,0,42,0,9,0,20,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,23,9,10,0,31,7,4,0,4,22,19,22,0,0,21,247,48,14,7,36,25,11,0,0,0,20,0,8,56,0,22,0,1783,67,24,170,50,128,181,109,96,95,139,90,296,209,61,28,40,363,0,9,47,26,23,44,33,31,0,10,29,37,38,10,0,26,358,333,336,242,314,280,28,40,1931,3897,1342,1908,1649,922,692,127,105,10642,4,0,0,0,3,2,0,0,9,80,11,42,9,20,0,0,0,162,8,0,0,0,0,0,0,0,8,42,31,11,26,19,22,0,21,172,105,36,0,20,8,56,22,0,247,311,309,300,229,296,270,28,40,1783,82,67,64,39,37,48,0,26,363,4887,2129,2661,2214,1619,1370,205,232,15317
"134","53223","ZCTA5 53223",4744,205,144,263,283,110,257,66,457,170,421,689,639,411,249,318,62,6549,512,896,467,317,373,302,282,412,348,580,811,468,459,236,86,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,688,0,17,0,7,9,45,0,0,7,170,162,124,62,27,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,2,0,0,0,0,0,0,0,30,12,24,0,26,0,0,253,64,0,0,0,8,20,0,13,14,11,26,0,35,54,8,0,4525,198,144,263,247,86,227,66,457,170,390,636,627,397,249,306,62,306,7,2,0,36,24,30,0,0,0,61,84,36,14,0,12,0,895,367,693,1110,639,660,318,62,4744,2192,675,1042,1391,468,695,86,0,6549,0,0,0,0,10,0,0,3,13,24,54,7,332,124,89,51,7,688,0,0,0,0,0,0,0,0,0,2,0,0,42,24,26,0,0,94,64,28,27,37,0,89,8,0,253,852,313,693,1026,627,646,306,62,4525,45,54,0,145,36,14,12,0,306,4074,1491,2462,4083,1928,2219,781,134,17172
"135","53226","ZCTA5 53226",7219,327,134,239,389,295,184,270,261,260,545,625,1034,712,533,725,686,324,90,0,27,0,0,58,0,15,0,25,40,45,10,0,14,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,489,35,46,24,24,29,0,7,0,13,41,99,19,39,30,34,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,13,0,0,0,0,0,0,7,0,0,0,41,0,0,0,0,145,11,0,0,0,6,16,0,0,0,0,50,52,0,0,0,10,7126,306,134,239,389,295,184,270,261,248,536,614,1014,694,531,725,686,162,29,0,0,0,6,0,0,7,12,16,11,61,18,2,0,0,1089,479,791,1170,1034,1245,725,686,7219,117,58,15,65,45,10,14,0,324,0,0,0,10,0,0,0,0,10,129,29,20,140,19,69,34,49,489,0,0,0,0,0,0,0,0,0,13,0,7,0,41,0,0,0,61,11,22,0,50,52,0,0,10,145,1068,479,779,1150,1014,1225,725,686,7126,29,6,19,27,61,20,0,0,162,2456,1073,1631,2612,2266,2569,1498,1431,15536
"136","53235","ZCTA5 53235",4207,269,235,327,307,247,135,246,296,202,255,430,402,345,252,195,64,182,0,10,43,49,38,16,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,44,15,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,52,48,0,6,0,0,115,0,0,0,0,0,40,0,43,0,0,15,0,0,9,8,0,3901,180,195,313,307,233,135,198,246,202,255,430,390,306,252,195,64,439,89,40,28,0,14,13,48,50,0,0,52,60,39,6,0,0,1138,382,744,685,402,597,195,64,4207,102,54,14,0,12,0,0,0,182,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,20,79,14,0,0,0,0,0,0,0,14,0,0,0,52,48,6,0,0,106,0,40,43,15,0,9,8,0,115,995,368,646,685,390,558,195,64,3901,157,27,98,52,60,45,0,0,439,2465,871,1545,1489,912,1215,398,148,9043
"137","53515","ZCTA5 53515",976,31,26,21,18,29,44,46,44,51,95,105,112,159,72,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,970,31,26,21,18,29,44,46,44,51,95,105,112,156,72,60,60,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,96,73,141,200,112,231,63,60,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,14,96,73,141,200,112,228,60,60,970,0,0,0,0,0,3,3,0,6,192,146,282,404,224,469,126,130,1973
"138","53530","ZCTA5 53530",1781,84,89,96,102,44,93,88,75,64,164,241,312,144,71,86,28,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,84,89,83,102,44,93,88,75,64,154,220,296,144,71,86,28,60,0,0,13,0,0,0,0,0,0,10,21,16,0,0,0,0,371,137,227,405,312,215,86,28,1781,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,137,227,374,296,215,86,28,1721,13,0,0,31,16,0,0,0,60,742,289,454,828,624,430,172,56,3595
"139","53532","ZCTA5 53532",5746,73,146,224,94,238,238,139,190,94,400,524,744,995,525,655,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,129,0,0,0,0,0,25,0,0,0,0,64,11,14,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,41,0,0,6,0,0,0,0,0,0,0,0,35,0,0,0,0,5665,73,146,224,85,238,216,139,190,94,400,509,737,983,525,639,467,99,0,0,0,9,0,22,0,0,0,0,15,25,12,0,16,0,537,476,423,924,744,1520,655,467,5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,25,0,64,11,14,0,15,129,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,6,0,0,0,35,0,0,0,41,528,454,423,909,737,1508,639,467,5665,9,22,0,15,25,12,16,0,99,1080,977,846,1912,1570,3088,1310,949,11732
"140","53538","ZCTA5 53538",7065,266,268,262,341,349,363,322,359,246,579,769,1010,794,580,354,203,70,0,0,24,0,6,20,0,0,0,0,0,16,0,4,0,0,20,0,7,0,0,7,0,0,0,0,6,0,0,0,0,0,0,52,0,0,0,41,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,10,0,0,39,14,0,0,0,0,8,0,0,0,0,103,5,19,6,0,0,3,0,0,0,0,0,19,34,0,17,0,6867,266,268,205,334,349,305,290,359,246,569,750,1010,794,568,351,203,303,0,0,67,7,0,100,46,0,0,10,19,24,0,12,18,0,1137,712,927,1348,1010,1374,354,203,7065,24,26,0,0,16,4,0,0,70,7,7,0,6,0,0,0,0,20,41,0,0,0,8,3,0,0,52,0,0,0,0,0,0,0,0,0,10,39,14,0,8,0,0,0,71,30,3,0,0,19,34,17,0,103,1073,654,895,1319,1010,1362,351,203,6867,74,100,46,29,24,12,18,0,303,2396,1541,1882,2702,2095,2789,740,406,14551
"141","53540","ZCTA5 53540",80,4,3,9,9,3,13,6,0,4,3,17,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,3,9,9,3,13,6,0,4,3,17,3,3,3,0,0,12,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,25,16,10,20,3,6,0,0,80,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,25,16,10,20,3,6,0,0,80,0,0,6,6,0,0,0,0,12,58,32,32,52,6,12,0,0,192
"142","54015","ZCTA5 54015",1320,31,28,43,39,26,42,34,22,47,67,147,224,233,152,136,49,6,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,10,9,5,0,0,0,1302,31,28,43,39,26,29,34,22,47,67,147,222,231,151,136,49,19,0,0,0,0,0,13,0,0,0,0,0,2,2,2,0,0,141,68,103,214,224,385,136,49,1320,4,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,9,5,0,0,24,141,55,103,214,222,382,136,49,1302,0,13,0,0,2,4,0,0,19,286,136,206,438,457,782,272,98,2675
"143","54016","ZCTA5 54016",12139,267,275,152,257,325,335,422,502,299,643,1112,1614,1638,1450,1333,1515,100,0,0,0,0,0,0,0,0,56,0,20,0,0,9,15,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,14,11,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,31,0,12,0,0,0,17,0,0,0,114,0,0,11,0,0,0,0,7,0,3,11,54,0,0,18,10,11994,267,275,152,257,325,321,422,444,299,635,1100,1602,1625,1444,1311,1515,200,0,0,0,0,0,14,31,58,12,8,12,12,25,6,22,0,951,660,1223,1755,1614,3088,1333,1515,12139,0,0,56,20,0,9,15,0,100,0,0,0,12,0,0,0,0,12,0,0,0,0,14,23,9,0,46,0,0,0,0,0,0,0,0,0,0,0,43,0,0,17,0,0,60,11,0,7,14,54,0,18,10,114,951,646,1165,1735,1602,3069,1311,1515,11994,0,14,101,20,12,31,22,0,200,1913,1320,2595,3556,3296,6237,2708,3040,24665
"144","54023","ZCTA5 54023",1478,24,27,14,54,43,55,41,50,57,146,118,210,264,143,173,59,13,0,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,10,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1461,24,27,11,54,43,55,41,50,57,137,113,210,264,143,173,59,19,0,0,3,0,0,0,0,0,0,9,5,0,0,0,2,0,119,98,148,264,210,407,173,59,1478,1,0,1,0,11,0,0,0,13,0,0,0,0,0,0,5,0,5,0,0,0,0,10,2,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,0,6,116,98,148,250,210,407,173,59,1461,3,0,0,14,0,0,2,0,19,239,202,297,528,441,816,362,118,3003
"145","54024","ZCTA5 54024",2067,56,84,104,134,90,112,82,100,127,208,283,300,176,64,81,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,56,84,104,134,90,112,82,100,127,208,283,274,176,64,81,66,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,378,202,309,491,300,240,81,66,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,378,202,309,491,274,240,81,66,2041,0,0,0,0,26,0,0,0,26,756,404,618,982,603,480,166,132,4141
