"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","UNDERREP_less25","UNDERREP_25_to_34","UNDERREP_35_to_49","UNDERREP_50_to_74","UNDERREP_75_to_99","UNDERREP_100_to_149","UNDERREP_150_to_199","UNDERREP_200_more","UNDERREP_TOTAL"
"101","53910","ZCTA5 53910",1556,131,111,141,99,151,109,95,58,80,85,125,206,69,51,26,19,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1535,131,111,141,99,146,100,90,58,80,83,125,206,69,51,26,19,37,0,0,0,3,5,9,11,0,0,2,7,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,14,11,9,0,0,0,0,37,8,14,11,9,0,0,0,0,42
"102","53916","ZCTA5 53916",9332,387,245,513,286,466,813,504,588,462,727,977,1384,1073,314,349,244,65,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,34,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,25,0,0,0,17,0,0,0,16,9,0,0,0,0,65,0,0,0,0,0,0,0,0,0,21,0,44,0,0,0,0,8988,387,245,513,278,464,724,494,572,423,718,911,1324,1045,314,349,227,418,0,0,25,8,2,89,27,16,39,9,82,76,28,0,0,17,0,65,0,0,0,0,0,0,65,33,91,82,91,76,28,0,17,418,33,156,82,91,0,28,0,17,483
"103","53928","ZCTA5 53928",43,1,5,0,0,0,4,2,0,2,1,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,5,0,0,0,4,2,0,2,1,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","53937","ZCTA5 53937",381,17,8,7,10,28,12,12,24,10,55,38,79,31,23,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,17,8,7,10,28,12,12,24,8,55,38,79,31,23,21,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2
"105","53946","ZCTA5 53946",1608,74,66,61,80,63,82,66,85,72,174,151,267,189,72,54,52,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,26,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1552,66,66,61,75,63,82,66,85,68,166,143,251,184,70,54,52,63,8,0,0,5,0,0,0,0,4,8,15,16,5,2,0,0,0,0,0,6,0,0,0,0,6,13,0,4,23,16,7,0,0,63,13,0,4,29,0,7,0,0,69
"106","53949","ZCTA5 53949",2619,114,141,146,184,168,150,132,102,121,271,289,390,215,91,80,25,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,25,0,9,0,0,0,0,4,0,0,6,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,0,3,18,0,0,0,0,5,0,0,5,0,0,0,0,0,2580,114,138,146,184,149,150,130,102,115,271,289,381,215,91,80,25,45,0,3,0,0,19,0,2,0,6,6,0,9,0,0,0,0,0,8,0,0,0,0,0,0,8,3,19,8,6,9,0,0,0,45,3,27,8,6,0,0,0,0,53
"107","53955","ZCTA5 53955",2427,35,84,141,49,44,70,87,84,104,165,248,469,367,157,157,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,11,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2427,35,84,141,49,44,70,87,84,104,165,248,469,367,157,157,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","53181","ZCTA5 53181",2827,78,109,47,71,180,113,107,142,137,162,369,444,235,190,197,246,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2700,38,109,47,71,180,113,107,142,137,136,352,434,235,190,191,218,127,40,0,0,0,0,0,0,0,0,26,17,10,0,0,6,28,0,0,9,0,0,0,0,0,9,40,0,0,43,10,0,6,28,127,40,0,9,43,0,0,6,28,136
"109","53816","ZCTA5 53816",253,19,14,8,13,18,3,7,21,12,21,20,46,25,8,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,252,19,14,8,13,17,3,7,21,12,21,20,46,25,8,11,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"110","53817","ZCTA5 53817",77,2,11,5,1,2,4,2,1,4,9,12,17,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2,11,5,1,2,4,2,1,4,9,12,17,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","53913","ZCTA5 53913",8618,341,381,506,523,586,490,392,440,270,826,1120,1001,803,406,245,288,69,0,0,33,3,14,0,0,0,16,3,0,0,0,0,0,0,127,4,8,0,19,0,19,9,3,17,12,8,20,3,0,5,0,52,5,0,5,0,0,0,0,12,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,12,0,0,0,0,0,0,0,0,26,12,0,0,63,0,0,0,17,18,0,0,6,0,0,8,0,14,0,0,0,8469,341,381,481,523,586,490,383,435,270,826,1085,996,762,395,240,275,213,0,0,25,0,18,0,9,5,0,0,43,5,67,23,5,13,36,14,16,3,0,0,0,0,69,25,18,14,43,5,90,5,13,213,61,32,30,46,0,90,5,13,282
"112","53920","ZCTA5 53920",210,8,5,4,26,15,7,14,12,10,10,31,33,14,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,8,5,4,26,15,7,14,12,10,10,31,33,14,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","53924","ZCTA5 53924",561,19,29,37,33,26,19,54,26,16,52,73,74,48,21,22,12,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,19,29,37,33,26,19,54,26,16,52,73,74,48,21,22,12,11,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,4,0,0,0,0,0,11,7,0,4,5,0,0,0,0,16
"114","53004","ZCTA5 53004",1202,16,37,8,55,19,29,52,46,32,114,127,247,186,109,49,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,12,0,0,0,7,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,3,4,6,8,3,1174,16,19,8,55,19,29,52,46,32,114,117,247,186,109,49,76,34,0,18,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,6,0,0,0,34,18,0,0,10,0,0,0,0,34
"115","53579","ZCTA5 53579",692,18,38,31,26,30,19,19,44,28,53,111,118,77,39,32,9,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,684,16,38,31,24,30,19,19,44,28,53,111,118,77,35,32,9,18,2,0,0,2,2,0,2,0,0,0,0,0,6,4,0,0,0,18,0,0,0,0,0,0,18,4,2,2,0,0,10,0,0,18,4,20,2,0,0,10,0,0,36
"116","53580","ZCTA5 53580",223,6,17,7,16,9,12,13,8,5,24,36,29,21,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,223,6,17,7,16,9,12,13,8,5,24,36,29,21,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","53018","ZCTA5 53018",3113,92,74,80,159,48,46,100,132,74,115,205,377,411,366,346,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3113,92,74,80,159,48,46,100,132,74,115,205,377,411,366,346,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","53021","ZCTA5 53021",1816,63,11,44,62,25,70,77,79,74,106,186,319,278,231,98,93,18,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1809,63,11,44,62,25,70,77,79,67,106,186,319,278,231,98,93,36,0,0,0,0,0,11,0,0,7,0,0,0,0,18,0,0,0,0,0,0,10,8,0,0,18,0,11,7,0,0,18,0,0,36,0,11,7,0,20,26,0,0,54
"119","53022","ZCTA5 53022",7197,165,120,176,254,215,229,215,408,379,394,618,1010,876,630,847,661,204,24,0,0,0,0,0,0,15,0,58,14,25,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,7,0,0,0,0,8,24,35,80,49,60,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,21,21,11,0,10,0,0,40,7080,141,120,176,254,215,229,215,386,350,394,608,1010,858,616,847,661,133,24,0,0,0,0,0,0,22,29,0,10,0,18,14,0,16,24,0,15,72,25,60,8,0,204,24,0,51,10,0,32,0,16,133,48,0,66,82,50,92,8,16,337
"120","53033","ZCTA5 53033",2001,13,38,38,65,53,26,106,38,41,217,188,247,229,120,327,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,13,38,38,65,53,26,106,38,41,217,188,247,229,120,327,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"121","53039","ZCTA5 53039",1662,64,61,43,31,72,101,91,38,92,136,207,298,235,106,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,1646,64,61,43,31,72,101,91,38,82,136,207,298,233,102,47,40,16,0,0,0,0,0,0,0,0,10,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,16,0,0,10,0,0,6,0,0,16
"122","53050","ZCTA5 53050",2796,70,54,195,118,204,133,119,233,132,185,350,487,298,112,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,70,54,195,117,204,133,119,233,119,177,349,486,298,112,92,14,32,0,0,0,1,0,0,8,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,9,1,0,0,0,32,1,0,21,9,0,0,0,0,32
"123","53075","ZCTA5 53075",1326,27,52,56,64,43,54,36,57,39,141,175,218,144,88,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,1290,27,52,56,52,43,49,36,57,39,141,175,204,144,83,99,33,42,0,0,0,12,0,5,3,0,0,0,0,14,3,5,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,14,8,0,0,42,12,5,3,0,0,8,0,0,42
"124","53079","ZCTA5 53079",607,5,17,30,22,6,14,46,17,19,64,70,140,87,29,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,591,5,17,30,22,6,14,46,17,19,64,54,140,87,29,23,18,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,16,0,0,0,0,16
"125","53090","ZCTA5 53090",8322,135,246,216,220,393,370,317,411,373,499,1028,1511,1192,661,517,233,63,0,0,0,0,0,0,0,0,0,0,26,12,19,3,0,3,16,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,46,0,0,0,22,33,8,0,0,0,0,93,0,17,0,5,0,0,0,6,22,0,11,11,8,13,0,0,8239,135,246,216,206,393,370,304,411,373,499,1019,1490,1166,661,517,233,229,0,0,0,19,0,46,23,0,22,22,42,29,26,0,0,0,0,0,0,26,12,22,0,3,63,19,46,45,64,29,26,0,0,229,19,46,45,90,24,48,0,3,292
"126","53094","ZCTA5 53094",7358,292,261,364,387,188,580,423,467,240,541,916,1081,783,331,308,196,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,7,12,54,0,0,0,0,0,0,0,69,11,0,0,0,0,0,0,0,0,27,10,17,0,0,4,0,7037,292,231,327,387,188,489,413,467,207,541,910,976,774,331,308,196,394,0,30,37,0,0,91,17,12,87,0,6,105,9,0,0,0,0,0,21,0,0,0,0,0,21,67,91,116,6,105,9,0,0,394,67,91,137,6,0,9,0,0,415
"127","53128","ZCTA5 53128",2935,97,143,90,86,57,234,183,86,72,212,343,652,224,140,205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,107,0,0,34,0,0,0,0,0,0,0,0,0,0,48,19,6,2806,97,140,61,86,54,234,183,78,59,212,275,647,224,140,205,111,137,0,3,29,0,3,0,0,16,13,0,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,29,68,5,0,0,0,137,32,3,29,68,0,0,0,0,137
"128","53139","ZCTA5 53139",993,4,16,49,30,17,52,27,67,20,60,101,183,139,95,73,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,993,4,16,49,30,17,52,27,67,20,60,101,183,139,95,73,60,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4
"129","53143","ZCTA5 53143",7211,350,400,428,578,338,416,407,333,347,564,674,938,605,378,277,178,998,163,68,80,68,0,153,0,23,81,38,117,126,22,30,24,5,71,7,0,0,12,0,0,16,0,0,0,0,21,4,11,0,0,89,10,0,0,0,24,34,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212,0,23,8,41,0,0,24,0,28,31,18,0,20,0,19,0,264,8,5,0,12,70,13,0,12,18,28,40,49,9,0,0,0,6599,350,313,406,513,269,379,341,298,313,550,641,853,598,334,268,173,1023,0,115,30,106,139,37,98,70,62,73,51,138,27,44,28,5,379,153,104,155,126,52,24,5,998,251,176,230,124,138,71,28,5,1023,630,329,334,279,252,123,52,10,2021
"130","53154","ZCTA5 53154",12972,558,254,382,342,416,443,402,696,459,1186,1252,2056,1623,920,1188,795,395,16,15,0,0,29,0,22,16,0,0,78,95,37,16,20,51,123,0,17,0,13,39,12,0,0,0,42,0,0,0,0,0,0,758,0,0,0,0,0,0,52,107,73,107,46,136,119,66,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,31,0,0,57,13,24,38,0,19,0,284,0,22,16,11,0,58,38,0,23,15,17,29,36,11,8,0,12202,540,241,369,320,360,368,352,677,443,1139,1187,1892,1554,866,1099,795,1037,18,35,13,35,56,133,50,19,16,119,78,188,107,54,116,0,31,29,38,78,95,53,20,51,395,101,189,85,197,188,161,116,0,1037,132,218,123,275,190,214,136,51,1432
"131","53191","ZCTA5 53191",1201,28,26,81,100,80,56,35,75,49,83,72,108,90,124,80,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1171,28,26,81,100,80,56,35,75,24,83,72,108,90,124,80,109,74,0,37,0,0,0,0,0,0,25,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,37,0,25,7,0,0,0,5,74,37,0,25,7,0,0,0,5,74
"132","53213","ZCTA5 53213",10185,438,245,232,261,283,335,349,200,374,655,996,1526,1009,927,1187,1168,557,65,33,40,0,0,64,79,20,32,37,98,38,15,27,0,9,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,361,53,27,0,14,0,6,22,40,26,0,20,12,6,29,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,14,8,0,27,0,0,12,0,7,0,0,10,0,229,0,11,45,0,0,34,18,0,18,7,38,26,17,7,8,0,9996,438,237,232,261,283,335,346,185,374,655,975,1472,977,919,1166,1141,258,0,19,0,14,0,0,30,15,0,0,21,61,32,8,31,27,138,64,131,135,38,42,0,9,557,33,0,45,21,61,40,31,27,258,171,64,176,156,76,82,31,36,815
