"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"42","55081","Monroe County, Wisconsin",14748,1472,5773,5051,2452,14276,1094,4724,4935,3523,269,29,115,34,91,202,29,63,43,67,141,11,95,33,2,153,6,55,29,63,81,10,41,12,18,85,19,28,31,7,0,0,0,0,0,0,0,0,0,0,366,169,72,82,43,139,25,40,67,7,314,8,140,135,31,300,9,43,126,122,14642,1448,5741,5039,2414,14052,1012,4647,4903,3490,550,190,148,127,85,446,107,138,104,97,29024,14276,14748,2566,10497,9986,5975,471,202,269,58,178,77,158,294,153,141,17,150,62,65,166,85,81,29,69,43,25,0,0,0,0,0,0,0,505,139,366,194,112,149,50,614,300,314,17,183,261,153,28694,14052,14642,2460,10388,9942,5904,996,446,550,297,286,231,182,60764,29653,31111,5638,21863,20751,12512
"43","55083","Oconto County, Wisconsin",14078,1321,6000,4773,1984,13311,755,5524,4433,2599,56,4,4,6,42,40,6,2,32,0,135,26,22,82,5,106,29,30,31,16,20,0,0,10,10,82,9,45,19,9,0,0,0,0,0,0,0,0,0,0,16,4,4,8,0,12,2,4,6,0,280,48,132,79,21,330,24,45,93,168,13993,1294,5967,4748,1984,13208,733,5474,4406,2595,178,31,81,65,1,162,45,67,35,15,27389,13311,14078,2076,11524,9206,4583,96,40,56,10,6,38,42,241,106,135,55,52,113,21,102,82,20,9,45,29,19,0,0,0,0,0,0,0,28,12,16,6,8,14,0,610,330,280,72,177,172,189,27201,13208,13993,2027,11441,9154,4579,340,162,178,76,148,100,16,56007,27251,28756,4331,23401,18826,9449
"44","55085","Oneida County, Wisconsin",13943,935,4596,4880,3532,13835,509,4303,5192,3831,92,11,37,37,7,31,0,4,24,3,93,16,44,25,8,202,0,2,84,116,45,10,5,0,30,56,14,17,6,19,0,0,0,0,0,4,0,4,0,0,11,0,7,0,4,10,0,0,6,4,141,31,6,50,54,205,3,54,74,74,13878,935,4567,4859,3517,13721,509,4293,5123,3796,115,31,40,25,19,162,3,12,111,36,27778,13835,13943,1444,8899,10072,7363,123,31,92,11,41,61,10,295,202,93,16,46,109,124,101,56,45,24,22,6,49,4,4,0,0,4,0,0,21,10,11,0,7,6,8,346,205,141,34,60,124,128,27599,13721,13878,1444,8860,9982,7313,277,162,115,34,52,136,55,56544,28226,28318,3007,17991,20496,15050
"45","55087","Outagamie County, Wisconsin",58002,3078,18930,18794,17200,59683,2334,17516,20337,19496,902,190,293,318,101,526,105,200,145,76,811,85,277,354,95,786,25,240,356,165,1930,231,492,469,738,1956,491,442,425,598,6,0,0,6,0,7,0,0,7,0,984,286,253,261,184,551,165,212,103,71,1333,195,351,371,416,1484,159,309,568,448,57305,2911,18735,18574,17085,58622,2206,17366,19794,19256,2216,534,648,661,373,2005,430,417,839,319,117685,59683,58002,5412,36446,39131,36696,1428,526,902,295,493,463,177,1597,786,811,110,517,710,260,3886,1956,1930,722,934,894,1336,13,7,6,0,0,13,0,1535,551,984,451,465,364,255,2817,1484,1333,354,660,939,864,115927,58622,57305,5117,36101,38368,36341,4221,2005,2216,964,1065,1500,692,249109,125620,123489,13425,76681,82382,76621
"46","55089","Ozaukee County, Wisconsin",29053,691,6086,7364,14912,30499,648,6507,8038,15306,438,98,53,128,159,423,18,34,199,172,68,21,1,9,37,58,0,18,21,19,604,23,47,237,297,696,63,130,126,377,24,0,0,11,13,59,0,0,56,3,154,11,66,43,34,233,30,55,28,120,674,10,90,213,361,651,65,165,134,287,28636,659,5983,7310,14684,30223,644,6452,7992,15135,830,43,213,125,449,798,94,178,148,378,59552,30499,29053,1339,12593,15402,30218,861,423,438,116,87,327,331,126,58,68,21,19,30,56,1300,696,604,86,177,363,674,83,59,24,0,0,67,16,387,233,154,41,121,71,154,1325,651,674,75,255,347,648,58859,30223,28636,1303,12435,15302,29819,1628,798,830,137,391,273,827,124121,63640,60481,3118,26078,32182,62743
"47","55091","Pepin County, Wisconsin",2577,239,1023,830,485,2537,136,848,886,667,25,0,7,7,11,0,0,0,0,0,8,0,8,0,0,14,0,0,3,11,3,1,0,0,2,24,0,9,1,14,5,0,0,0,5,0,0,0,0,0,16,11,0,5,0,4,2,0,2,0,27,9,10,5,3,49,6,23,20,0,2568,236,1017,830,485,2522,131,842,885,664,31,19,6,5,1,35,13,12,7,3,5114,2537,2577,375,1871,1716,1152,25,0,25,0,7,7,11,22,14,8,0,8,3,11,27,24,3,1,9,1,16,5,0,5,0,0,0,5,20,4,16,13,0,7,0,76,49,27,15,33,25,3,5090,2522,2568,367,1859,1715,1149,66,35,31,32,18,12,4,10445,5185,5260,803,3805,3486,2351
"48","55093","Pierce County, Wisconsin",13018,673,4404,4529,3412,12553,522,3579,4326,4126,81,0,2,33,46,35,0,3,28,4,16,7,7,2,0,28,0,6,11,11,27,2,14,11,0,122,0,23,44,55,0,0,0,0,0,1,1,0,0,0,40,15,8,11,6,47,4,3,17,23,313,11,71,150,81,370,67,152,82,69,12893,668,4373,4449,3403,12481,520,3554,4305,4102,257,25,57,153,22,214,63,74,36,41,25571,12553,13018,1195,7983,8855,7538,116,35,81,0,5,61,50,44,28,16,7,13,13,11,149,122,27,2,37,55,55,1,1,0,1,0,0,0,87,47,40,19,11,28,29,683,370,313,78,223,232,150,25374,12481,12893,1188,7927,8754,7505,471,214,257,88,131,189,63,52496,25851,26645,2578,16330,18187,15401
"49","55095","Polk County, Wisconsin",15830,1130,6141,5286,3273,15538,703,5214,5824,3797,86,11,17,44,14,34,0,5,26,3,115,32,38,30,15,84,25,24,25,10,44,1,22,5,16,78,0,11,54,13,2,0,2,0,0,2,0,2,0,0,84,37,38,7,2,65,22,14,27,2,235,6,99,100,30,326,37,105,113,71,15732,1121,6101,5245,3265,15402,684,5137,5789,3792,206,63,77,49,17,228,45,101,75,7,31368,15538,15830,1833,11355,11110,7070,120,34,86,11,22,70,17,199,84,115,57,62,55,25,122,78,44,1,33,59,29,4,2,2,0,4,0,0,149,65,84,59,52,34,4,561,326,235,43,204,213,101,31134,15402,15732,1805,11238,11034,7057,434,228,206,108,178,124,24,64091,31757,32334,3917,23148,22699,14327
"50","55097","Portage County, Wisconsin",21419,1059,7637,6224,6499,21387,707,6314,6709,7657,186,17,31,100,38,71,0,26,5,40,50,4,27,11,8,100,0,57,16,27,537,156,55,52,274,514,133,13,102,266,0,0,0,0,0,0,0,0,0,0,375,197,68,21,89,300,88,37,24,151,345,15,68,146,116,278,1,92,116,69,21259,1025,7591,6177,6466,21152,644,6287,6632,7589,585,199,122,114,150,604,151,92,141,220,42806,21387,21419,1766,13951,12933,14156,257,71,186,17,57,105,78,150,100,50,4,84,27,35,1051,514,537,289,68,154,540,0,0,0,0,0,0,0,675,300,375,285,105,45,240,623,278,345,16,160,262,185,42411,21152,21259,1669,13878,12809,14055,1189,604,585,350,214,255,370,89162,44406,44756,4396,28517,26590,29659
"51","55099","Price County, Wisconsin",5344,465,2290,1725,864,4946,318,1993,1842,793,22,12,6,4,0,3,0,3,0,0,15,3,2,8,2,27,0,11,11,5,16,0,2,6,8,38,2,11,12,13,33,0,0,31,2,27,0,0,27,0,7,0,6,0,1,34,0,23,11,0,51,0,17,21,13,77,4,11,45,17,5268,464,2248,1693,863,4908,310,1989,1817,792,80,1,46,32,1,89,8,28,50,3,10290,4946,5344,783,4283,3567,1657,25,3,22,12,9,4,0,42,27,15,3,13,19,7,54,38,16,2,13,18,21,60,27,33,0,0,58,2,41,34,7,0,29,11,1,128,77,51,4,28,66,30,10176,4908,5268,774,4237,3510,1655,169,89,80,9,74,82,4,20985,10149,10836,1587,8686,7335,3377
"52","55101","Racine County, Wisconsin",54386,4097,17296,18393,14600,56889,2800,15691,20307,18091,6278,1271,2757,1856,394,6721,798,1929,2866,1128,317,45,82,146,44,381,47,108,156,70,719,73,41,216,389,1067,124,360,182,401,17,0,17,0,0,164,14,127,0,23,1878,426,876,247,329,1328,311,419,543,55,2459,724,739,799,197,2492,464,798,758,472,50821,3120,16093,17432,14176,53229,2189,14709,18977,17354,7150,2109,2619,1656,766,6805,1385,2008,2436,976,111275,56889,54386,6897,32987,38700,32691,12999,6721,6278,2069,4686,4722,1522,698,381,317,92,190,302,114,1786,1067,719,197,401,398,790,181,164,17,14,144,0,23,3206,1328,1878,737,1295,790,384,4951,2492,2459,1188,1537,1557,669,104050,53229,50821,5309,30802,36409,31530,13955,6805,7150,3494,4627,4092,1742,253101,129076,124025,19997,76669,86970,69465
"53","55103","Richland County, Wisconsin",5920,533,2645,1735,1007,5882,442,2209,1900,1331,9,0,0,8,1,16,0,3,13,0,3,1,1,1,0,5,0,2,3,0,21,0,11,5,5,30,3,6,16,5,2,2,0,0,0,0,0,0,0,0,86,20,48,2,16,90,51,11,1,27,98,20,21,17,40,118,11,54,17,36,5906,533,2632,1735,1006,5858,442,2207,1880,1329,93,11,61,6,15,107,41,13,32,21,11802,5882,5920,975,4854,3635,2338,25,16,9,0,3,21,1,8,5,3,1,3,4,0,51,30,21,3,17,21,10,2,0,2,2,0,0,0,176,90,86,71,59,3,43,216,118,98,31,75,34,76,11764,5858,5906,975,4839,3615,2335,200,107,93,52,74,38,36,24244,12106,12138,2110,9924,7371,4839
"54","55105","Rock County, Wisconsin",48180,3567,17753,15704,11156,50900,2617,16433,17825,14025,2317,355,943,944,75,2234,321,905,711,297,173,13,86,29,45,163,27,2,88,46,376,96,74,62,144,773,66,196,143,368,0,0,0,0,0,20,0,14,6,0,1899,743,702,322,132,1640,491,638,354,157,1448,250,318,512,368,1562,351,276,722,213,46990,3392,17271,15417,10910,49868,2407,16182,17586,13693,3732,1143,1288,765,536,3282,938,955,816,573,99080,50900,48180,6184,34186,33529,25181,4551,2234,2317,676,1848,1655,372,336,163,173,40,88,117,91,1149,773,376,162,270,205,512,20,20,0,0,14,6,0,3539,1640,1899,1234,1340,676,289,3010,1562,1448,601,594,1234,581,96858,49868,46990,5799,33453,33003,24603,7014,3282,3732,2081,2243,1581,1109,215557,110442,105115,16777,74036,72006,52738
"55","55107","Rusk County, Wisconsin",5024,570,2162,1536,756,4949,493,1929,1635,892,48,0,39,4,5,42,3,30,0,9,7,1,0,3,3,12,4,3,5,0,23,1,13,0,9,27,0,23,4,0,10,10,0,0,0,2,0,0,2,0,19,3,3,11,2,14,3,5,6,0,102,5,34,49,14,69,13,17,22,17,5002,558,2154,1534,756,4898,491,1891,1625,891,45,18,8,18,1,82,5,53,23,1,9973,4949,5024,1063,4091,3171,1648,90,42,48,3,69,4,14,19,12,7,5,3,8,3,50,27,23,1,36,4,9,12,2,10,10,0,2,0,33,14,19,6,8,17,2,171,69,102,18,51,71,31,9900,4898,5002,1049,4045,3159,1647,127,82,45,23,61,41,2,20375,10095,10280,2178,8364,6477,3356
"56","55109","St. Croix County, Wisconsin",30027,1141,8218,9970,10698,30013,858,7201,10477,11477,218,5,51,21,141,81,1,2,10,68,12,0,4,8,0,28,1,1,15,11,123,2,13,24,84,353,31,44,124,154,6,6,0,0,0,2,0,0,2,0,201,120,37,29,15,164,34,8,78,44,723,59,242,287,135,749,60,137,248,304,29698,1051,8141,9910,10596,29807,775,7162,10421,11449,647,211,169,104,163,503,117,60,203,123,60040,30013,30027,1999,15419,20447,22175,299,81,218,6,53,31,209,40,28,12,1,5,23,11,476,353,123,33,57,148,238,8,2,6,6,0,2,0,365,164,201,154,45,107,59,1472,749,723,119,379,535,439,59505,29807,29698,1826,15303,20331,22045,1150,503,647,328,229,307,286,123355,61700,61655,4472,31490,41931,45462
"57","55111","Sauk County, Wisconsin",21328,1813,7421,7059,5035,21894,1549,6997,7550,5798,216,24,116,35,41,67,25,9,6,27,183,26,33,111,13,209,43,34,122,10,88,0,7,12,69,133,1,31,13,88,13,13,0,0,0,0,0,0,0,0,301,105,137,15,44,202,105,73,15,9,475,40,211,125,99,577,13,59,370,135,20800,1724,7331,6801,4944,21425,1474,6821,7492,5638,981,228,294,314,145,745,187,249,132,177,43222,21894,21328,3362,14418,14609,10833,283,67,216,49,125,41,68,392,209,183,69,67,233,23,221,133,88,1,38,25,157,13,0,13,13,0,0,0,503,202,301,210,210,30,53,1052,577,475,53,270,495,234,42225,21425,20800,3198,14152,14293,10582,1726,745,981,415,543,446,322,89637,45252,44385,7370,29823,30172,22272
"58","55113","Sawyer County, Wisconsin",5667,375,2054,1811,1427,5365,345,1678,1738,1604,39,0,14,25,0,4,0,0,4,0,710,61,348,238,63,837,79,251,424,83,51,0,3,41,7,19,5,5,6,3,7,0,7,0,0,0,0,0,0,0,11,3,0,8,0,30,0,14,0,16,306,7,91,109,99,194,0,61,96,37,5649,375,2038,1809,1427,5314,337,1660,1729,1588,126,3,38,85,0,84,11,32,9,32,11032,5365,5667,720,3732,3549,3031,43,4,39,0,14,29,0,1547,837,710,140,599,662,146,70,19,51,5,8,47,10,7,0,7,0,7,0,0,41,30,11,3,14,8,16,500,194,306,7,152,205,136,10963,5314,5649,712,3698,3538,3015,210,84,126,14,70,94,32,24413,11847,12566,1601,8294,8132,6386
"59","55115","Shawano County, Wisconsin",13271,1132,6207,3960,1972,13124,807,5347,4591,2379,118,16,43,38,21,21,20,1,0,0,838,119,455,198,66,851,31,356,303,161,3,0,0,0,3,80,9,25,4,42,0,0,0,0,0,0,0,0,0,0,32,9,16,5,2,45,4,25,8,8,365,38,167,135,25,445,12,99,226,108,13107,1101,6154,3891,1961,12979,798,5325,4496,2360,263,43,114,85,21,258,12,66,157,23,26395,13124,13271,1939,11554,8551,4351,139,21,118,36,44,38,21,1689,851,838,150,811,501,227,83,80,3,9,25,4,45,0,0,0,0,0,0,0,77,45,32,13,41,13,10,810,445,365,50,266,361,133,26086,12979,13107,1899,11479,8387,4321,521,258,263,55,180,242,44,55800,27803,27997,4151,24400,18097,9152
"60","55117","Sheboygan County, Wisconsin",36776,2191,13046,12004,9535,37230,1657,12280,12917,10376,954,80,346,403,125,425,57,97,267,4,100,7,10,50,33,85,3,30,36,16,1718,268,555,442,453,1832,362,514,567,389,4,0,0,4,0,0,0,0,0,0,497,85,181,197,34,531,59,198,169,105,1100,149,462,292,197,589,42,93,253,201,35799,1873,12668,11800,9458,36236,1407,12058,12510,10261,1981,541,794,482,164,1771,344,450,658,319,74006,37230,36776,3848,25326,24921,19911,1379,425,954,137,443,670,129,185,85,100,10,40,86,49,3550,1832,1718,630,1069,1009,842,4,0,4,0,0,4,0,1028,531,497,144,379,366,139,1689,589,1100,191,555,545,398,72035,36236,35799,3280,24726,24310,19719,3752,1771,1981,885,1244,1140,483,157628,78699,78929,9125,53782,53051,41670
