"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"44","55085","Oneida County, Wisconsin",15307,520,631,467,874,1010,710,690,632,602,1134,1737,2143,1603,912,819,823,38,0,0,3,2,23,0,0,0,0,0,0,0,3,0,0,7,187,0,4,0,3,38,0,0,0,0,8,118,4,0,0,0,12,41,0,0,2,0,0,0,11,0,0,4,12,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2,0,3,10,10,2,5,9,9,6,28,32,22,3,10,0,15195,520,631,467,864,1010,677,690,619,589,1132,1737,2131,1597,899,809,823,129,0,0,3,10,0,33,0,13,22,2,0,14,9,13,10,0,2492,1720,1924,2871,2143,2515,819,823,15307,5,23,0,0,0,3,0,7,38,7,38,0,126,4,0,0,12,187,2,0,11,16,0,3,0,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,23,34,32,25,10,0,151,2482,1687,1898,2869,2131,2496,809,823,15195,13,33,35,2,14,22,10,0,129,5016,3513,3891,5918,4324,5064,1648,1674,31048
"45","55087","Outagamie County, Wisconsin",69914,1699,1771,1777,2881,2940,2953,2435,2867,2737,5860,7804,10560,8316,5085,5630,4599,670,38,0,33,23,38,85,0,0,51,43,139,151,39,18,12,0,949,82,56,11,54,52,46,45,31,0,121,160,168,63,50,0,10,1743,18,51,36,37,26,13,0,44,100,110,173,312,130,175,275,243,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,888,39,17,124,63,68,30,31,0,67,127,82,94,89,17,0,40,1668,142,63,9,30,37,142,74,43,44,148,289,239,173,82,69,84,68972,1674,1701,1739,2851,2893,2939,2386,2796,2692,5787,7701,10357,8256,5082,5605,4513,2291,64,132,196,100,115,110,154,96,113,214,284,345,191,52,25,100,8128,5893,8039,13664,10560,13401,5630,4599,69914,94,123,51,182,151,57,12,0,670,203,98,76,281,168,113,0,10,949,142,39,144,283,312,305,275,243,1743,0,0,15,0,0,0,0,0,15,243,98,98,209,94,106,0,40,888,244,179,161,437,239,255,69,84,1668,7965,5832,7874,13488,10357,13338,5605,4513,68972,492,225,363,498,345,243,25,100,2291,17511,12487,16821,29042,22226,27818,11616,9589,147110
"46","55089","Ozaukee County, Wisconsin",34924,719,570,875,1001,1189,1343,1185,1385,1295,2190,3341,4807,3574,2884,3872,4694,474,60,17,28,14,0,30,69,21,0,0,83,0,27,6,40,79,93,0,14,0,0,6,0,3,0,0,0,25,7,11,0,27,0,572,0,23,7,28,0,0,10,2,0,24,39,104,47,27,165,96,24,0,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,147,12,0,0,19,0,10,0,0,26,16,9,43,0,4,0,8,655,4,8,19,2,64,0,17,0,15,74,131,84,41,39,75,82,34570,719,558,875,1001,1142,1330,1182,1385,1295,2182,3327,4796,3533,2867,3744,4634,677,12,12,19,19,47,23,3,0,26,24,108,55,41,45,175,68,3165,2532,3865,5531,4807,6458,3872,4694,34924,119,30,90,83,0,33,40,79,474,14,6,3,25,7,11,27,0,93,58,0,12,63,104,74,165,96,572,13,0,0,0,0,11,0,0,24,31,10,26,25,43,4,0,8,147,33,64,32,205,84,80,75,82,655,3153,2472,3862,5509,4796,6400,3744,4634,34570,62,70,29,132,55,86,175,68,677,6648,5184,7919,11573,9896,13157,8098,9661,72136
"47","55091","Pepin County, Wisconsin",2983,75,103,115,153,128,100,95,145,187,334,350,404,345,197,133,119,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,49,0,0,8,12,1,0,9,0,0,11,2,5,1,0,0,0,2964,75,103,115,152,128,100,91,145,181,334,348,401,345,194,133,119,38,0,0,8,1,1,2,4,0,6,4,2,3,2,5,0,0,446,228,427,684,404,542,133,119,2983,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,0,0,9,20,1,9,13,5,1,0,0,49,445,228,417,682,401,539,133,119,2964,9,3,10,6,3,7,0,0,38,931,462,863,1385,813,1092,266,248,6060
"48","55093","Pierce County, Wisconsin",15426,473,305,405,486,605,635,568,543,469,1176,1802,2099,1851,1581,1408,1020,86,0,19,0,0,0,0,10,38,0,0,0,0,15,0,0,4,23,1,0,0,0,0,0,0,0,0,7,4,4,0,0,1,6,34,0,0,0,0,0,8,0,0,0,0,0,8,11,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,2,0,15,2,8,9,0,0,0,253,39,3,0,16,0,6,6,0,12,9,16,49,28,23,18,28,15328,471,304,405,486,605,633,549,539,469,1154,1800,2080,1850,1579,1388,1016,152,3,5,0,2,1,5,25,4,0,37,6,27,6,7,20,4,1669,1240,1580,2978,2099,3432,1408,1020,15426,19,0,48,0,0,15,0,4,86,1,0,0,11,4,0,1,6,23,0,8,0,0,8,11,2,5,34,1,0,0,0,0,0,0,0,1,0,1,2,17,8,9,0,0,37,58,6,18,25,49,51,18,28,253,1666,1238,1557,2954,2080,3429,1388,1016,15328,10,6,29,43,27,13,20,4,152,3424,2499,3234,6028,4275,6960,2837,2083,31340
"49","55095","Polk County, Wisconsin",17791,599,698,715,618,719,724,737,757,661,1536,2040,3038,1827,1155,1231,736,22,0,0,0,0,0,0,0,0,0,0,9,0,6,3,4,0,81,10,2,6,5,3,1,5,1,13,5,4,3,2,6,15,0,27,0,0,0,0,0,0,7,0,0,0,3,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,13,1,13,0,0,0,5,4,0,0,23,17,0,0,1,262,46,11,6,3,11,11,3,0,12,17,18,45,39,6,11,23,17666,583,698,715,614,714,724,724,755,661,1524,2032,3014,1792,1149,1231,736,191,24,0,1,4,5,10,13,7,4,12,8,37,58,6,2,0,2630,1443,2155,3576,3038,2982,1231,736,17791,0,0,0,9,0,9,4,0,22,23,4,19,9,3,8,15,0,81,0,0,7,3,5,12,0,0,27,0,0,0,0,0,0,0,0,0,30,0,9,0,23,17,0,1,80,66,22,15,35,45,45,11,23,262,2610,1438,2140,3556,3014,2941,1231,736,17666,29,15,24,20,37,64,2,0,191,5388,2922,4369,7208,6165,6078,2494,1496,36120
"50","55097","Portage County, Wisconsin",27466,1065,1078,916,1266,1095,1211,1072,1197,1178,2421,2891,4129,2986,1773,1916,1272,125,30,2,0,0,0,0,0,29,7,1,16,23,2,0,0,15,60,0,4,0,16,0,0,0,0,3,3,16,0,10,8,0,0,577,38,36,42,0,0,16,0,33,15,17,36,79,42,31,44,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,40,0,0,0,85,0,99,21,60,75,41,59,0,0,11,0,322,30,18,6,9,0,15,12,23,7,25,49,40,61,16,9,2,27282,1053,1078,910,1266,1090,1193,1065,1197,1178,2382,2872,4119,2955,1764,1891,1269,728,36,17,6,16,90,18,104,20,60,118,87,73,31,9,40,3,4325,2306,3447,5312,4129,4759,1916,1272,27466,32,0,36,17,23,2,0,15,125,20,0,3,19,0,18,0,0,60,116,16,48,53,79,73,44,148,577,0,0,0,0,0,0,0,0,0,40,85,180,116,59,0,11,0,491,63,15,42,74,40,77,9,2,322,4307,2283,3440,5254,4119,4719,1891,1269,27282,75,108,184,205,73,40,40,3,728,8978,4813,7380,11050,8522,9688,3911,2709,57051
"51","55099","Price County, Wisconsin",6398,299,312,258,433,450,311,329,289,312,683,738,851,488,265,240,140,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,6,2,3,8,0,0,5,1,0,0,0,0,25,0,0,0,8,0,0,8,0,0,2,0,7,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,24,0,0,2,0,0,0,15,0,0,3,1,3,0,0,0,0,72,12,15,4,0,6,0,2,1,1,9,0,11,3,4,3,1,6336,257,311,258,433,447,311,329,288,311,678,732,851,487,263,240,140,100,42,16,0,0,3,0,15,1,1,8,7,3,1,2,0,1,1302,761,930,1421,851,753,240,140,6398,0,0,3,0,0,0,0,0,3,0,8,11,5,1,0,0,0,25,8,0,8,2,7,0,0,0,25,2,0,0,27,0,0,0,0,29,2,0,15,4,3,0,0,0,24,31,6,4,9,11,7,3,1,72,1259,758,928,1410,851,750,240,140,6336,58,3,17,15,3,3,0,1,100,2662,1536,1916,2893,1727,1513,483,282,13012
"52","55101","Racine County, Wisconsin",64549,1730,1804,2143,2422,2670,2687,2175,2062,2745,5130,7173,8991,7377,5216,5981,4243,8613,1269,857,476,715,633,413,251,767,512,393,820,766,440,200,72,29,374,14,11,36,0,1,12,65,0,39,32,33,79,36,3,4,9,867,206,26,0,33,30,1,19,0,11,17,20,181,12,78,96,137,17,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,1686,147,79,11,112,85,86,71,57,154,37,239,205,101,176,101,25,2934,211,161,109,227,202,289,228,169,32,225,237,340,159,133,104,108,60226,1619,1681,1987,2202,2286,2562,1963,1745,2548,4852,6514,8382,6954,5080,5705,4146,7968,432,346,235,469,628,376,431,487,439,501,1031,1055,615,391,408,124,8099,5357,6982,12303,8991,12593,5981,4243,64549,3317,1046,1530,1213,766,640,72,29,8613,61,13,104,65,79,39,4,9,374,265,31,30,37,181,90,96,137,867,0,0,0,12,0,5,0,0,17,349,171,282,276,205,277,101,25,1686,708,491,429,462,340,292,104,108,2934,7489,4848,6256,11366,8382,12034,5705,4146,60226,1482,1004,1357,1532,1055,1006,408,124,7968,21770,12961,16970,27266,19999,26976,12471,8821,147234
"53","55103","Richland County, Wisconsin",6882,331,369,223,415,331,353,268,312,289,637,839,1021,652,413,262,167,9,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,8,0,0,5,3,0,2,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,4,1,21,25,2,0,3,18,23,12,4,7,7,0,4,0,102,22,13,0,14,19,8,0,8,1,0,7,3,7,0,0,0,6852,331,368,212,411,331,346,268,312,284,637,839,1021,650,413,262,167,158,4,6,32,29,13,7,3,8,29,12,4,4,7,0,0,0,1338,684,869,1476,1021,1065,262,167,6882,5,0,2,2,0,0,0,0,9,3,0,0,0,0,2,0,0,5,8,0,8,2,6,1,0,3,28,0,0,0,0,0,0,0,0,0,51,2,44,16,7,7,4,0,131,49,27,9,7,3,7,0,0,102,1322,677,864,1476,1021,1063,262,167,6852,71,20,40,16,4,7,0,0,158,2847,1410,1836,2995,2062,2152,528,337,14167
"54","55105","Rock County, Wisconsin",59023,2031,2172,2251,2518,2664,2471,2236,2020,2869,5000,6851,9725,6244,4108,3766,2097,3014,260,314,197,65,246,86,129,263,47,354,401,409,29,186,28,0,214,0,15,0,5,0,34,16,27,0,0,96,7,9,0,0,5,515,84,0,36,11,0,0,3,20,1,20,88,94,53,23,44,38,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1952,148,25,67,196,28,42,70,68,265,127,273,204,221,159,0,59,1306,111,71,29,32,22,65,114,128,119,102,135,151,101,70,6,50,57887,1934,2118,2142,2415,2644,2356,2116,2003,2860,4901,6743,9608,6119,4103,3728,2097,3433,287,115,176,207,48,157,235,97,359,271,455,341,411,167,38,69,8972,5135,7125,11851,9725,10352,3766,2097,59023,836,332,439,755,409,215,28,0,3014,20,34,43,96,7,9,0,5,214,131,0,24,108,94,76,44,38,515,6,0,0,0,0,0,0,0,6,436,70,403,400,204,380,0,59,1952,243,87,361,237,151,171,6,50,1306,8609,5000,6979,11644,9608,10222,3728,2097,57887,785,205,691,726,341,578,38,69,3433,20038,10863,16065,25817,20539,22003,7610,4415,127350
"55","55107","Rusk County, Wisconsin",5836,256,289,279,332,311,345,306,283,354,626,693,761,361,322,220,98,49,16,23,0,0,8,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,22,1,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,2,5,0,0,0,5,0,3,0,0,123,6,15,1,3,1,12,6,0,7,19,20,24,5,0,4,0,5783,256,289,279,332,297,345,306,283,354,599,684,761,360,320,220,98,97,5,21,0,0,14,0,1,5,0,27,9,9,1,5,0,0,1156,656,943,1319,761,683,220,98,5836,39,8,0,2,0,0,0,0,49,0,0,0,1,2,0,0,0,3,13,9,0,0,0,0,0,0,22,0,0,10,0,0,0,0,0,10,5,0,7,0,5,3,0,0,20,25,13,13,39,24,5,4,0,123,1156,642,943,1283,761,680,220,98,5783,26,14,6,36,9,6,0,0,97,2420,1342,1922,2680,1562,1377,444,196,11943
"56","55109","St. Croix County, Wisconsin",34107,787,660,739,781,878,693,801,1250,1139,2320,3466,5246,4505,3764,3931,3147,162,0,91,0,0,3,0,2,0,0,0,2,5,4,48,0,7,27,0,0,0,0,5,0,0,0,7,2,1,9,0,0,0,3,186,0,0,0,0,0,2,0,8,3,0,5,39,54,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,14,8,0,0,0,28,0,26,25,51,2,17,20,7,10,697,22,25,31,0,36,18,34,101,0,95,30,79,96,50,23,57,33873,787,660,739,777,878,658,793,1237,1061,2311,3456,5204,4494,3761,3910,3147,549,17,14,8,4,9,35,51,13,104,9,61,72,71,20,39,22,2967,1571,3190,5786,5246,8269,3931,3147,34107,91,3,2,2,5,52,0,7,162,0,5,7,3,9,0,0,3,27,0,2,11,5,39,125,4,0,186,0,0,0,0,0,0,0,0,0,22,0,54,76,2,37,7,10,208,78,54,135,125,79,146,23,57,697,2963,1536,3091,5767,5204,8255,3910,3147,33873,43,44,168,70,72,91,39,22,549,6164,3215,6658,11834,10656,16975,7914,6393,69809
"57","55111","Sauk County, Wisconsin",25658,910,786,933,1105,1028,1334,946,1055,877,2100,3160,3786,3210,1680,1625,1123,112,0,5,10,3,0,0,4,0,12,4,0,47,1,0,0,26,250,3,54,0,12,13,34,29,14,11,2,10,49,17,0,0,2,103,3,0,0,6,0,3,0,9,0,2,2,15,0,4,0,59,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,10,4,86,7,24,2,87,18,19,3,0,3,451,13,0,25,92,11,30,16,29,25,3,64,41,41,26,15,20,25211,880,786,927,1070,1024,1334,929,1043,864,2066,3140,3751,3097,1613,1577,1110,799,43,0,25,36,18,4,103,15,40,36,134,80,132,70,48,15,3734,2362,2878,5260,3786,4890,1625,1123,25658,18,0,16,4,47,1,0,26,112,69,47,54,12,49,17,0,2,250,9,3,9,4,15,4,0,59,103,13,0,0,0,0,0,0,0,13,0,14,117,89,18,22,0,3,263,130,41,70,67,41,67,15,20,451,3663,2358,2836,5206,3751,4710,1577,1110,25211,104,22,158,170,80,202,48,15,799,7740,4847,6138,10812,7787,9913,3265,2358,52860
"58","55113","Sawyer County, Wisconsin",6611,302,296,349,320,364,358,313,274,295,559,748,994,461,249,409,320,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1062,168,101,48,71,62,110,50,25,20,80,65,158,37,39,18,10,43,0,6,0,0,0,0,0,2,0,1,0,25,0,0,8,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,3,21,11,13,8,21,20,3,6,6,37,20,18,8,4,3,6569,293,291,349,320,364,358,310,274,289,540,748,994,461,249,409,320,85,20,5,0,0,0,6,3,0,6,19,0,23,0,0,0,3,1267,722,882,1307,994,710,409,320,6611,0,2,0,0,0,0,5,0,7,388,172,95,145,158,76,18,10,1062,6,0,2,1,25,0,8,1,43,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,48,29,29,43,20,26,4,3,202,1253,722,873,1288,994,710,409,320,6569,25,6,9,19,23,0,0,3,85,2994,1653,1890,2803,2214,1522,853,657,14586
"59","55115","Shawano County, Wisconsin",15064,538,665,690,697,625,714,561,709,560,1623,1733,2476,1540,793,618,522,9,0,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1055,74,70,83,24,88,64,36,50,19,27,112,104,173,24,34,73,62,0,0,47,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28,9,0,2,0,0,0,0,0,0,11,0,0,0,2,0,490,5,46,40,86,21,55,21,34,10,66,55,29,9,7,2,4,14920,535,656,679,690,617,689,557,709,560,1592,1710,2453,1540,793,618,522,229,5,21,16,7,8,26,14,0,3,54,41,26,5,0,3,0,2590,1339,1830,3356,2476,2333,618,522,15064,3,0,0,4,2,0,0,0,9,251,152,105,139,104,197,34,73,1055,47,0,0,3,12,0,0,0,62,0,0,0,0,0,0,0,0,0,39,0,0,11,0,0,2,0,52,177,76,65,121,29,16,2,4,490,2560,1306,1826,3302,2453,2333,618,522,14920,49,34,17,95,26,5,3,0,229,5716,2907,3843,7031,5102,4884,1277,1121,31881
"60","55117","Sheboygan County, Wisconsin",45033,1267,1228,1339,2126,2130,1953,2025,1870,2590,3725,5351,6707,4667,3260,2855,1940,569,50,76,30,70,43,149,16,0,0,4,119,7,0,0,0,5,99,0,0,10,0,0,8,0,0,0,0,0,27,0,18,35,1,1551,14,103,46,29,44,21,103,34,7,212,130,384,233,98,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,8,20,19,14,0,104,32,45,25,66,40,82,61,4,25,22,932,76,74,3,3,33,51,83,114,3,108,168,38,67,6,97,8,43964,1259,1194,1311,2095,2011,1818,1924,1831,2521,3634,5297,6547,4543,3210,2838,1931,1973,31,68,54,45,132,245,178,123,94,243,155,258,205,53,71,18,5960,4083,6485,9076,6707,7927,2855,1940,45033,226,192,16,123,7,0,0,5,569,10,8,0,0,27,18,35,1,99,192,65,144,342,384,331,60,33,1551,0,0,0,0,0,0,0,0,0,61,104,102,106,82,65,25,22,567,156,84,200,276,38,73,97,8,932,5859,3829,6276,8931,6547,7753,2838,1931,43964,198,377,395,398,258,258,71,18,1973,12662,8742,13618,19252,14050,16425,5981,3958,94688
"61","55119","Taylor County, Wisconsin",7484,351,350,385,246,339,368,387,419,362,723,774,1167,577,382,397,257,10,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,1,0,0,3,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,15,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,24,0,0,0,0,0,0,1,0,1,0,4,0,2,16,0,0,138,1,32,3,4,0,0,3,23,6,34,11,16,2,1,2,0,7442,351,347,385,244,339,368,387,419,357,719,773,1157,576,376,387,257,107,0,3,0,2,0,0,1,21,12,34,6,11,1,6,10,0,1332,707,1168,1497,1167,959,397,257,7484,3,0,7,0,0,0,0,0,10,0,1,2,0,3,1,0,0,7,0,0,0,0,3,10,0,0,13,0,0,0,15,0,0,0,0,15,0,0,2,4,0,18,0,0,24,40,0,32,45,16,3,2,0,138,1327,707,1163,1492,1157,952,387,257,7442,5,0,34,40,11,7,10,0,107,2707,1415,2408,3093,2357,1950,796,514,15240
"62","55121","Trempealeau County, Wisconsin",11779,396,437,379,481,443,530,522,536,572,1112,1427,2012,1204,667,593,468,46,7,0,4,14,16,0,0,0,0,5,0,0,0,0,0,0,13,0,0,1,0,0,0,3,0,0,0,6,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,17,24,19,67,16,25,21,24,13,35,4,0,0,74,0,3,2,5,10,0,2,0,0,7,11,15,5,5,9,0,11619,391,432,379,478,443,526,486,535,572,1073,1416,1996,1189,649,589,465,463,8,8,2,19,38,23,107,17,25,60,39,37,49,22,6,3,1693,973,1630,2539,2012,1871,593,468,11779,25,16,0,5,0,0,0,0,46,1,0,3,6,0,3,0,0,13,0,0,0,0,16,5,0,0,21,3,0,0,0,0,0,0,0,3,17,43,108,45,13,39,0,0,265,10,10,2,18,15,10,9,0,74,1680,969,1593,2489,1996,1838,589,465,11619,37,61,149,99,37,71,6,3,463,3466,2072,3485,5201,4089,3837,1197,936,24283
"63","55123","Vernon County, Wisconsin",11472,582,744,535,488,590,471,540,468,578,922,1245,1554,1043,795,547,370,17,3,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,0,0,1,5,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,4,21,0,9,0,0,0,8,7,13,5,1,0,254,7,26,1,2,4,0,9,2,39,53,9,61,23,6,6,6,11446,582,744,535,488,586,471,540,468,578,919,1245,1544,1043,786,547,370,81,5,0,1,0,25,0,9,0,0,3,7,17,0,14,0,0,2349,1061,1586,2167,1554,1838,547,370,11472,14,0,0,0,3,0,0,0,17,2,0,0,0,0,0,0,0,2,7,0,6,0,0,6,0,1,20,0,0,0,0,0,0,0,0,0,4,21,9,8,7,18,1,0,68,36,4,50,62,61,29,6,6,254,2349,1057,1586,2164,1544,1829,547,370,11446,6,25,9,10,17,14,0,0,81,4767,2168,3246,4411,3186,3734,1101,747,23360
