"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"1","55001950100","Census Tract 9501, Adams County, Wisconsin",1368,80,335,488,465,1260,61,370,393,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,30,30,0,0,0,10,0,2,8,0,94,0,8,86,0,1368,80,335,488,465,1260,61,370,393,436,8,0,0,8,0,0,0,0,0,0,2628,1260,1368,141,705,881,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,57,30,27,30,0,0,27,104,94,10,0,10,94,0,2628,1260,1368,141,705,881,901,8,0,8,0,0,8,0,5427,2646,2781,312,1420,1864,1831
"2","55001950201","Census Tract 9502.01, Adams County, Wisconsin",498,49,227,137,85,457,23,193,177,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,0,0,10,3,0,6,1,498,49,227,137,85,457,23,193,177,64,2,0,2,0,0,5,1,0,4,0,955,457,498,72,420,314,149,0,0,0,0,0,0,0,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,13,12,4,6,1,955,457,498,72,420,314,149,7,5,2,1,2,4,0,1951,940,1011,157,846,649,299
"3","55001950203","Census Tract 9502.03, Adams County, Wisconsin",445,94,132,188,31,283,35,89,111,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,8,0,0,8,0,9,0,9,0,0,0,0,0,0,0,440,92,129,188,31,283,35,89,111,48,5,2,3,0,0,6,6,0,0,0,728,283,445,129,221,299,79,0,0,0,0,0,0,0,6,6,0,6,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,16,8,8,0,8,8,0,9,0,9,0,9,0,0,723,283,440,127,218,299,79,11,6,5,8,3,0,0,1496,589,907,270,459,606,161
"4","55001950204","Census Tract 9502.04, Adams County, Wisconsin",803,131,448,160,64,595,52,268,133,142,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,0,0,3,0,6,0,6,0,0,6,0,6,0,0,766,103,439,160,64,595,52,268,133,142,45,28,17,0,0,3,0,0,3,0,1398,595,803,183,716,293,206,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,8,3,0,12,6,6,0,12,0,0,1361,595,766,155,707,293,206,48,3,45,28,17,3,0,2832,1202,1630,367,1460,593,412
"5","55001950400","Census Tract 9504, Adams County, Wisconsin",1518,251,612,479,176,1692,157,751,563,221,36,0,17,19,0,12,0,12,0,0,1,1,0,0,0,5,0,5,0,0,17,0,17,0,0,35,4,12,18,1,0,0,0,0,0,0,0,0,0,0,43,39,0,4,0,17,0,4,13,0,23,2,11,8,2,72,21,12,38,1,1491,239,603,473,176,1650,144,733,552,221,66,51,9,6,0,69,18,30,21,0,3210,1692,1518,408,1363,1042,397,48,12,36,0,29,19,0,6,5,1,1,5,0,0,52,35,17,4,29,18,1,0,0,0,0,0,0,0,60,17,43,39,4,17,0,95,72,23,23,23,46,3,3141,1650,1491,383,1336,1025,397,135,69,66,69,39,27,0,6747,3552,3195,927,2828,2194,798
"6","55001950501","Census Tract 9505.01, Adams County, Wisconsin",685,158,309,168,50,564,55,305,135,69,0,0,0,0,0,0,0,0,0,0,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,18,7,0,4,7,643,158,267,168,50,564,55,305,135,69,47,0,47,0,0,14,7,0,0,7,1249,564,685,213,614,303,119,0,0,0,0,0,0,0,15,0,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,10,7,10,4,7,1207,564,643,213,572,303,119,61,14,47,7,47,0,7,2560,1160,1400,440,1253,615,252
"7","55001950502","Census Tract 9505.02, Adams County, Wisconsin",1497,251,804,356,86,973,142,454,288,89,347,76,173,98,0,14,0,0,4,10,103,30,24,49,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,40,10,11,19,0,7,0,0,0,7,25,0,19,6,0,9,0,5,4,0,1331,210,721,314,86,972,142,453,288,89,216,70,94,52,0,8,0,1,0,7,2470,973,1497,393,1258,644,175,361,14,347,76,173,102,10,104,1,103,30,24,49,1,6,6,0,0,0,0,6,0,0,0,0,0,0,0,47,7,40,10,11,19,7,34,9,25,0,24,10,0,2303,972,1331,352,1174,602,175,224,8,216,70,95,52,7,5549,1990,3559,931,2759,1478,381
"8","55001950700","Census Tract 9507, Adams County, Wisconsin",1288,99,534,464,191,1267,108,494,485,180,13,0,4,9,0,22,4,9,3,6,9,3,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,10,1,0,1,0,0,0,1,33,0,0,33,0,44,2,42,0,0,1247,99,504,453,191,1267,108,494,485,180,42,0,30,12,0,35,2,32,0,1,2555,1267,1288,207,1028,949,371,35,22,13,4,13,12,6,9,0,9,3,0,6,0,3,0,3,3,0,0,0,3,0,3,0,0,0,3,12,1,11,0,10,1,1,77,44,33,2,42,33,0,2514,1267,1247,207,998,938,371,77,35,42,2,62,12,1,5285,2636,2649,428,2153,1951,753
"9","55003940000","Census Tract 9400, Ashland County, Wisconsin",285,33,75,144,33,267,10,77,92,88,2,0,2,0,0,3,0,0,3,0,404,62,151,172,19,393,30,112,213,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,12,0,0,12,0,35,16,1,12,6,285,33,75,144,33,264,10,77,89,88,21,2,0,14,5,24,0,3,12,9,552,267,285,43,152,236,121,5,3,2,0,2,3,0,797,393,404,92,263,385,57,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,47,35,12,16,1,24,6,549,264,285,43,152,233,121,45,24,21,2,3,26,14,1998,986,1012,198,573,907,320
"10","55003950300","Census Tract 9503, Ashland County, Wisconsin",801,25,249,287,240,740,43,223,326,148,0,0,0,0,0,1,0,0,1,0,21,0,0,21,0,85,0,45,40,0,3,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,49,0,0,32,17,775,25,249,270,231,697,43,223,283,148,26,0,0,17,9,59,0,0,43,16,1541,740,801,68,472,613,388,1,1,0,0,0,1,0,106,85,21,0,45,61,0,9,6,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,49,14,0,0,32,31,1472,697,775,68,472,553,379,85,59,26,0,0,60,25,3277,1637,1640,139,989,1323,826
"11","55003950400","Census Tract 9504, Ashland County, Wisconsin",626,15,257,166,188,839,3,303,351,182,0,0,0,0,0,0,0,0,0,0,42,6,4,32,0,14,0,10,4,0,49,16,33,0,0,32,16,0,0,16,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,15,257,166,188,839,3,303,351,182,0,0,0,0,0,0,0,0,0,0,1465,839,626,18,560,517,370,0,0,0,0,0,0,0,56,14,42,6,14,36,0,81,32,49,32,33,0,16,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,839,626,18,560,517,370,0,0,0,0,0,0,0,3069,1724,1345,74,1169,1070,756
"12","55003950500","Census Tract 9505, Ashland County, Wisconsin",758,17,265,359,117,622,15,207,244,156,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,2,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,26,0,12,10,4,15,0,2,9,4,753,17,265,359,112,617,15,207,244,151,12,7,0,0,5,5,0,0,0,5,1380,622,758,32,472,603,273,0,0,0,0,0,0,0,15,12,3,3,2,10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,41,15,26,0,14,19,8,1370,617,753,32,472,603,263,17,5,12,7,0,0,10,2831,1272,1559,82,960,1235,554
"13","55003950600","Census Tract 9506, Ashland County, Wisconsin",440,30,167,177,66,532,43,196,180,113,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,11,6,0,5,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,1,0,0,1,0,9,0,3,5,1,439,30,166,177,66,530,43,194,180,113,1,0,1,0,0,17,6,5,6,0,972,532,440,73,363,357,179,0,0,0,0,0,0,0,16,11,5,6,2,8,0,7,7,0,0,0,1,6,0,0,0,0,0,0,0,6,6,0,0,0,6,0,10,9,1,0,3,6,1,969,530,439,73,360,357,179,18,17,1,6,6,6,0,1998,1112,886,158,734,741,365
"14","55003950700","Census Tract 9507, Ashland County, Wisconsin",794,71,389,248,86,851,44,355,288,164,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,14,4,5,4,1,791,70,389,248,84,851,44,355,288,164,3,1,0,0,2,5,3,2,0,0,1645,851,794,115,744,536,250,8,0,8,0,0,8,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,15,14,1,5,5,4,1,1642,851,791,114,744,536,248,8,5,3,4,2,0,2,3322,1725,1597,238,1498,1085,501
"15","55003950800","Census Tract 9508, Ashland County, Wisconsin",1043,68,501,286,188,896,74,372,274,176,11,0,11,0,0,0,0,0,0,0,77,0,45,20,12,36,0,28,8,0,1,1,0,0,0,4,1,0,3,0,0,0,0,0,0,1,0,1,0,0,26,16,0,10,0,11,0,11,0,0,14,0,5,7,2,29,3,16,2,8,1013,47,501,286,179,896,74,372,274,176,67,37,21,0,9,11,0,11,0,0,1939,896,1043,142,873,560,364,11,0,11,0,11,0,0,113,36,77,0,73,28,12,5,4,1,2,0,3,0,1,1,0,0,1,0,0,37,11,26,16,11,10,0,43,29,14,3,21,9,10,1909,896,1013,121,873,560,355,78,11,67,37,32,0,9,4136,1884,2252,321,1895,1170,750
"16","55003990000","Census Tract 9900, Ashland County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","55005000100","Census Tract 1, Barron County, Wisconsin",1409,121,551,437,300,1445,84,453,565,343,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,6,0,4,2,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,10,0,7,3,0,16,0,6,5,5,1397,118,547,432,300,1441,82,453,563,343,18,3,8,7,0,11,2,5,2,2,2854,1445,1409,205,1004,1002,643,0,0,0,0,0,0,0,8,6,2,0,5,3,0,12,12,0,5,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,26,16,10,0,13,8,5,2838,1441,1397,200,1000,995,643,29,11,18,5,13,9,2,5769,2933,2836,415,2042,2017,1295
"18","55005000200","Census Tract 2, Barron County, Wisconsin",1311,126,497,376,312,1331,48,416,511,356,10,0,10,0,0,0,0,0,0,0,8,1,7,0,0,19,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,4,0,40,37,3,0,0,78,3,26,49,0,36,6,23,7,0,1286,105,493,376,312,1296,30,404,506,356,50,43,4,3,0,82,61,12,9,0,2642,1331,1311,174,913,887,668,10,0,10,0,10,0,0,27,19,8,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,40,26,59,3,4,0,114,36,78,9,49,56,0,2582,1296,1286,135,897,882,668,132,82,50,104,16,12,0,5573,2804,2769,482,1903,1852,1336
"19","55005000300","Census Tract 3, Barron County, Wisconsin",1475,231,542,463,239,1455,112,525,483,335,28,20,8,0,0,0,0,0,0,0,7,0,7,0,0,5,0,2,0,3,11,0,11,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,6,1,6,0,6,0,5,1,0,4,0,1,0,3,21,0,7,12,2,1472,228,542,463,239,1451,111,525,480,335,16,9,1,6,0,10,1,5,4,0,2930,1455,1475,343,1067,946,574,28,0,28,20,8,0,0,12,5,7,0,9,0,3,21,10,11,0,21,0,0,0,0,0,0,0,0,0,19,6,13,6,6,7,0,25,21,4,0,8,12,5,2923,1451,1472,339,1067,943,574,26,10,16,10,6,10,0,5984,2958,3026,718,2192,1918,1156
"20","55005000400","Census Tract 4, Barron County, Wisconsin",1539,206,641,453,239,1751,185,595,588,383,139,17,77,45,0,128,128,0,0,0,70,0,0,70,0,8,0,8,0,0,7,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,45,0,39,24,24,15,9,0,0,21,13,3,2,3,73,0,0,67,6,1531,198,641,453,239,1729,185,582,579,383,134,53,6,51,24,53,15,22,13,3,3290,1751,1539,391,1236,1041,622,267,128,139,145,77,45,0,78,8,70,0,8,70,0,8,1,7,0,6,0,2,0,0,0,0,0,0,0,132,24,108,60,9,39,24,94,73,21,13,3,69,9,3260,1729,1531,383,1223,1032,622,187,53,134,68,28,64,27,7316,3767,3549,1060,2590,2360,1306
"21","55005000500","Census Tract 5, Barron County, Wisconsin",1413,154,449,413,397,1872,113,543,575,641,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,18,0,0,0,18,6,0,6,0,0,9,0,9,0,0,1395,147,449,413,386,1872,113,543,575,641,34,7,0,0,27,18,0,0,0,18,3285,1872,1413,267,992,988,1038,0,0,0,0,0,0,0,21,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,16,0,0,0,34,15,9,6,0,15,0,0,3267,1872,1395,260,992,988,1027,52,18,34,7,0,0,45,6674,3789,2885,534,2020,1976,2144
"22","55005000601","Census Tract 6.01, Barron County, Wisconsin",751,63,263,292,133,727,40,235,238,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,751,63,263,292,133,727,40,235,238,214,0,0,0,0,0,4,0,0,0,4,1478,727,751,103,498,530,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,16,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,1478,727,751,103,498,530,347,4,4,0,0,0,0,4,2980,1468,1512,206,996,1060,718
"23","55005000602","Census Tract 6.02, Barron County, Wisconsin",1173,47,452,436,238,1226,51,450,533,192,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,52,0,31,21,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,8,1173,47,452,436,238,1176,51,450,483,192,21,0,0,21,0,50,0,0,50,0,2399,1226,1173,98,902,969,430,11,0,11,1,10,0,0,18,18,0,0,18,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,52,0,52,0,31,21,0,12,8,4,0,0,4,8,2349,1176,1173,98,902,919,430,71,50,21,0,0,71,0,4917,2483,2434,197,1863,1984,873
"24","55005000800","Census Tract 8, Barron County, Wisconsin",1850,167,682,687,314,1807,85,614,640,468,47,7,0,40,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,2,17,0,9,3,5,0,0,0,0,0,0,0,0,0,0,16,8,5,3,0,21,4,0,17,0,2,0,2,0,0,33,9,5,13,6,1849,167,682,687,313,1806,85,614,639,468,4,0,0,3,1,14,13,0,1,0,3657,1807,1850,252,1296,1327,782,52,5,47,12,0,40,0,0,0,0,0,0,0,0,31,17,14,12,9,3,7,0,0,0,0,0,0,0,37,21,16,12,5,20,0,35,33,2,9,7,13,6,3655,1806,1849,252,1296,1326,781,18,14,4,13,0,4,1,7485,3703,3782,562,2613,2733,1577
"25","55005000900","Census Tract 9, Barron County, Wisconsin",1972,289,931,546,206,1586,99,633,552,302,0,0,0,0,0,0,0,0,0,0,11,2,4,5,0,12,3,3,1,5,0,0,0,0,0,15,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,25,0,9,11,5,17,0,8,7,2,1964,286,931,541,206,1585,98,633,552,302,17,3,4,10,0,10,1,0,4,5,3558,1586,1972,388,1564,1098,508,0,0,0,0,0,0,0,23,12,11,5,7,6,5,15,15,0,5,7,0,3,0,0,0,0,0,0,0,4,4,0,0,0,4,0,42,17,25,0,17,18,7,3549,1585,1964,384,1564,1093,508,27,10,17,4,4,14,5,7218,3229,3989,786,3163,2233,1036
"26","55005001001","Census Tract 10.01, Barron County, Wisconsin",716,134,193,268,121,597,43,189,238,127,2,0,2,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,716,134,193,268,121,597,43,189,238,127,0,0,0,0,0,3,0,0,3,0,1313,597,716,177,382,506,248,13,11,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,1313,597,716,177,382,506,248,3,3,0,0,0,3,0,2645,1211,1434,354,766,1029,496
"27","55005001003","Census Tract 10.03, Barron County, Wisconsin",545,28,196,241,80,636,11,226,232,167,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,545,28,196,241,80,636,11,226,232,167,5,5,0,0,0,5,0,0,5,0,1181,636,545,39,422,473,247,0,0,0,0,0,0,0,4,0,4,0,0,4,0,8,8,0,0,7,0,1,0,0,0,0,0,0,0,10,5,5,5,0,5,0,0,0,0,0,0,0,0,1181,636,545,39,422,473,247,10,5,5,5,0,5,0,2394,1290,1104,88,851,960,495
"28","55005001004","Census Tract 10.04, Barron County, Wisconsin",1501,152,556,543,250,1412,118,511,520,263,6,0,0,0,6,0,0,0,0,0,27,0,0,0,27,14,0,12,2,0,7,0,3,0,4,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,13,0,13,0,0,54,42,10,2,0,12,2,3,5,2,1500,152,556,542,250,1408,118,511,516,263,12,0,8,4,0,17,0,13,4,0,2913,1412,1501,270,1067,1063,513,6,0,6,0,0,0,6,41,14,27,0,12,2,27,13,6,7,0,3,3,7,0,0,0,0,0,0,0,19,13,6,3,13,3,0,66,12,54,44,13,7,2,2908,1408,1500,270,1067,1058,513,29,17,12,0,21,8,0,5995,2882,3113,587,2196,2144,1068
"29","55007960100","Census Tract 9601, Bayfield County, Wisconsin",755,34,169,185,367,758,27,91,265,375,47,0,42,5,0,0,0,0,0,0,353,79,138,127,9,372,17,85,244,26,24,0,11,13,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,3,7,38,4,0,21,13,740,34,169,174,363,749,21,91,262,375,21,0,0,11,10,23,6,4,13,0,1513,758,755,61,260,450,742,47,0,47,0,42,5,0,725,372,353,96,223,371,35,28,4,24,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,38,16,4,6,24,20,1489,749,740,55,260,436,738,44,23,21,6,4,24,10,3900,1944,1956,222,806,1327,1545
"30","55007960200","Census Tract 9602, Bayfield County, Wisconsin",705,13,233,233,226,649,20,170,230,229,0,0,0,0,0,0,0,0,0,0,30,0,6,12,12,21,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,6,3,13,0,4,6,3,697,13,233,225,226,632,17,170,220,225,8,0,0,8,0,19,3,0,10,6,1354,649,705,33,403,463,455,0,0,0,0,0,0,0,51,21,30,0,25,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,10,0,5,12,6,1329,632,697,30,403,445,451,27,19,8,3,0,18,6,2784,1334,1450,66,836,950,932
"31","55007960300","Census Tract 9603, Bayfield County, Wisconsin",1248,30,357,381,480,1274,14,328,317,615,10,5,5,0,0,0,0,0,0,0,67,3,4,36,24,18,4,2,12,0,4,0,0,4,0,13,0,0,3,10,0,0,0,0,0,0,0,0,0,0,13,0,10,1,2,5,0,1,1,3,44,0,7,24,13,58,0,3,31,24,1219,27,337,375,480,1272,14,326,317,615,38,3,29,6,0,9,0,2,0,7,2522,1274,1248,44,685,698,1095,10,0,10,5,5,0,0,85,18,67,7,6,48,24,17,13,4,0,0,7,10,0,0,0,0,0,0,0,18,5,13,0,11,2,5,102,58,44,0,10,55,37,2491,1272,1219,41,663,692,1095,47,9,38,3,31,6,7,5292,2649,2643,100,1411,1508,2273
"32","55007960401","Census Tract 9604.01, Bayfield County, Wisconsin",758,57,230,283,188,717,62,173,256,226,0,0,0,0,0,5,0,5,0,0,7,0,0,0,7,11,0,6,0,5,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,2,1,37,0,12,23,2,758,57,230,283,188,717,62,173,256,226,4,4,0,0,0,14,0,0,14,0,1475,717,758,119,403,539,414,5,5,0,0,5,0,0,18,11,7,0,6,0,12,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,37,7,4,12,25,3,1475,717,758,119,403,539,414,18,14,4,4,0,14,0,3044,1510,1534,246,829,1126,843
"33","55007960402","Census Tract 9604.02, Bayfield County, Wisconsin",1166,65,414,427,260,1016,52,290,455,219,0,0,0,0,0,0,0,0,0,0,29,0,24,5,0,11,1,3,7,0,3,0,0,2,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,0,0,2,0,11,0,4,3,4,53,0,1,11,41,1159,65,410,424,260,1004,52,283,450,219,9,0,4,3,2,14,0,8,5,1,2182,1016,1166,117,704,882,479,0,0,0,0,0,0,0,40,11,29,1,27,12,0,7,4,3,0,0,6,1,0,0,0,0,0,0,0,6,2,4,0,0,4,2,64,53,11,0,5,14,45,2163,1004,1159,117,693,874,479,23,14,9,0,12,8,3,4485,2104,2381,235,1441,1800,1009
