,GEOID,full_geoid,male_white_total,male_white_less_hs,male_white_hs_grad,male_white_some_college,male_white_bs,female_white_total,female_white_less_hs,female_white_hs_grad,female_white_some_college,female_white_bs,male_black_total,male_black_less_hs,male_black_hs_grad,male_black_some_college,male_black_bs,female_black_total,female_black_less_hs,female_black_hs_grad,female_black_some_college,female_black_bs,male_aian_total,male_aian_less_hs,male_aian_hs_grad,male_aian_some_college,male_aian_bs,female_aian_total,female_aian_less_hs,female_aian_hs_grad,female_aian_some_college,female_aian_bs,male_asian_total,male_asian_less_hs,male_asian_hs_grad,male_asian_some_college,male_asian_bs,female_asian_total,female_asian_less_hs,female_asian_hs_grad,female_asian_some_college,female_asian_bs,male_nhpi_total,male_nhpi_less_hs,male_nhpi_hs_grad,male_nhpi_some_college,male_nhpi_bs,female_nhpi_total,female_nhpi_less_hs,female_nhpi_hs_grad,female_nhpi_some_college,female_nhpi_bs,male_other_total,male_other_less_hs,male_other_hs_grad,male_other_some_college,male_other_bs,female_other_total,female_other_less_hs,female_other_hs_grad,female_other_some_college,female_other_bs,male_mixed_total,male_mixed_less_hs,male_mixed_hs_grad,male_mixed_some_college,male_mixed_bs,female_mixed_total,female_mixed_less_hs,female_mixed_hs_grad,female_mixed_some_college,female_mixed_bs,male_w_nothisp_total,male_w_nothisp_less_hs,male_w_nothisp_hs_grad,male_w_nothisp_some_college,male_w_nothisp_bs,female_w_nothisp_total,female_w_nothisp_less_hs,female_w_nothisp_hs_grad,female_w_nothisp_some_college,female_w_nothisp_bs,male_hisp_total,male_hisp_less_hs,male_hisp_hs_grad,male_hisp_some_college,male_hisp_bs,female_hisp_total,female_hisp_less_hs,female_hisp_hs_grad,female_hisp_some_college,female_hisp_bs,BLACK_TOTAL,BLACK_FEMALE,BLACK_MALE,BLACK_LESS_HS_TOTAL,BLACK_HS_TOTAL,BLACK_SOME_COLLEGE_TOTAL,BLACK_COLLEGE_TOTAL,HISP_TOTAL,HISP_FEMALE,HISP_MALE,HISP_LESS_HS_TOTAL,HISP_HS_TOTAL,HISP_SOME_COLLEGE_TOTAL,HISP_COLLEGE_TOTAL,UNDERREP_TOTAL,UNDERREP_FEMALE,UNDERREP_MALE,UNDERREP_LESS_HS_TOTAL,UNDERREP_HS_TOTAL,UNDERREP_SOME_COLLEGE_TOTAL,UNDERREP_COLLEGE_TOTAL
1207,55031030200,"Census Tract 302, Douglas County, Wisconsin",1827,83,671,603,470,1911,75,503,888,445,3,3,0,0,0,0,0,0,0,0,29,10,4,7,8,26,0,2,21,3,4,0,1,0,3,7,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,5,0,3,2,0,16,0,15,0,1,1818,74,671,603,470,1899,75,497,885,442,9,9,0,0,0,17,3,8,3,3,3,0,3,3,0,0,0,26,17,9,12,8,3,3,29,17,12,15,8,3,3
1208,55031030301,"Census Tract 303.01, Douglas County, Wisconsin",1199,94,427,448,230,1115,66,357,407,285,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,0,3,7,0,35,0,4,22,9,1174,85,427,432,230,1113,66,357,405,285,25,9,0,16,0,5,0,1,2,2,0,0,0,0,0,0,0,30,5,25,9,1,18,2,30,5,25,9,1,18,2
1209,55031030302,"Census Tract 303.02, Douglas County, Wisconsin",868,47,288,319,214,874,35,282,311,246,4,1,0,2,1,0,0,0,0,0,29,0,23,6,0,4,0,4,0,0,4,0,1,0,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,33,0,1,28,4,19,1,4,10,4,866,47,288,319,212,874,35,282,311,246,27,0,1,24,2,0,0,0,0,0,4,0,4,1,0,2,1,27,0,27,0,1,24,2,31,0,31,1,1,26,3
1210,55031990000,"Census Tract 9900, Douglas County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,55033970100,"Census Tract 9701, Dunn County, Wisconsin",1492,115,568,493,316,1277,47,497,433,300,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,10,0,1,6,3,22,0,7,2,13,1473,111,561,490,311,1266,44,495,428,299,20,4,8,3,5,15,3,3,6,3,0,0,0,0,0,0,0,35,15,20,7,11,9,8,35,15,20,7,11,9,8
1212,55033970200,"Census Tract 9702, Dunn County, Wisconsin",1735,175,758,535,267,1645,76,607,650,312,22,1,12,9,0,0,0,0,0,0,4,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,1,0,1,0,0,4,0,0,0,4,49,6,32,8,3,1725,175,756,530,264,1640,73,605,650,312,22,1,2,16,3,10,3,3,4,0,22,0,22,1,12,9,0,32,10,22,4,5,20,3,54,10,44,5,17,29,3
1213,55033970300,"Census Tract 9703, Dunn County, Wisconsin",2140,188,658,601,693,1969,46,601,664,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,13,0,13,0,0,20,12,0,8,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3,0,3,0,0,23,0,0,15,8,61,0,7,36,18,2140,188,658,601,693,1966,46,601,664,655,8,8,0,0,0,44,0,3,20,21,0,0,0,0,0,0,0,52,44,8,8,3,20,21,52,44,8,8,3,20,21
1214,55033970400,"Census Tract 9704, Dunn County, Wisconsin",2006,162,734,698,412,1965,73,597,795,500,3,3,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,31,4,6,4,17,57,23,16,0,18,0,0,0,0,0,0,0,0,0,0,38,1,37,0,0,10,0,8,1,1,46,0,23,23,0,19,0,8,9,2,1945,143,709,681,412,1955,65,597,793,500,98,19,62,17,0,29,8,16,4,1,15,12,3,3,0,12,0,127,29,98,27,78,21,1,142,41,101,30,78,33,1
1215,55033970500,"Census Tract 9705, Dunn County, Wisconsin",2071,55,652,593,771,2301,136,613,502,1050,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,0,0,25,33,17,0,0,16,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,27,0,0,5,22,2065,55,652,593,765,2301,136,613,502,1050,13,7,0,0,6,22,0,0,0,22,8,0,8,4,0,4,0,35,22,13,7,0,0,28,43,22,21,11,0,4,28
1216,55033970600,"Census Tract 9706, Dunn County, Wisconsin",1411,142,665,372,232,1365,64,502,437,362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,3,6,2,0,0,0,0,0,0,0,0,0,0,14,3,0,0,11,7,2,0,0,5,3,0,3,0,0,4,0,0,4,0,1398,142,657,368,231,1337,64,484,427,362,19,0,8,4,7,31,0,18,10,3,1,0,1,1,0,0,0,50,31,19,0,26,14,10,51,31,20,1,26,14,10
1217,55033970700,"Census Tract 9707, Dunn County, Wisconsin",1490,59,321,512,598,1553,97,377,486,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,20,25,0,69,138,47,8,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,59,321,512,598,1553,97,377,486,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,55033970801,"Census Tract 9708.01, Dunn County, Wisconsin",66,10,0,30,26,44,0,19,0,25,16,0,0,0,16,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,30,26,44,0,19,0,25,0,0,0,0,0,0,0,0,0,0,61,45,16,0,0,0,61,0,0,0,0,0,0,0,61,45,16,0,0,0,61
1219,55033970802,"Census Tract 9708.02, Dunn County, Wisconsin",804,131,184,274,215,1089,33,227,426,403,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,5,0,0,5,0,26,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,31,0,16,21,11,10,0,0,790,131,184,260,215,1071,33,227,408,403,14,0,0,14,0,18,0,0,18,0,10,0,10,10,0,0,0,32,18,14,0,0,32,0,42,18,24,10,0,32,0
1220,55035000100,"Census Tract 1, Eau Claire County, Wisconsin",1495,280,618,444,153,1467,175,533,561,198,0,0,0,0,0,0,0,0,0,0,8,0,7,0,1,12,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,42,22,20,0,0,66,0,63,3,0,1490,280,618,439,153,1458,173,529,560,196,24,15,4,5,0,15,2,6,1,6,0,0,0,0,0,0,0,39,15,24,17,10,6,6,39,15,24,17,10,6,6
1221,55035000200,"Census Tract 2, Eau Claire County, Wisconsin",1637,95,574,572,396,1789,108,554,676,451,4,0,1,3,0,6,0,0,6,0,9,0,1,8,0,11,0,0,9,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,0,3,0,4,7,4,0,0,3,1633,95,570,572,396,1772,98,554,672,448,4,0,4,0,0,20,10,0,4,6,10,6,4,0,1,9,0,24,20,4,10,4,4,6,34,26,8,10,5,13,6
1222,55079017200,"Census Tract 172, Milwaukee County, Wisconsin",377,149,145,60,23,348,205,72,52,19,11,0,11,0,0,8,1,0,0,7,29,0,0,24,5,2,2,0,0,0,47,4,34,9,0,80,45,27,0,8,0,0,0,0,0,0,0,0,0,0,310,266,38,0,6,255,122,80,53,0,59,25,27,0,7,95,55,0,40,0,130,13,65,34,18,101,27,30,32,12,640,427,156,34,23,599,357,122,113,7,19,8,11,1,11,0,7,1239,599,640,784,278,147,30,1258,607,651,785,289,147,37
1223,55079017300,"Census Tract 173, Milwaukee County, Wisconsin",735,198,380,102,55,601,117,345,95,44,1,0,1,0,0,21,0,21,0,0,0,0,0,0,0,18,0,18,0,0,62,0,0,31,31,15,0,0,9,6,0,0,0,0,0,0,0,0,0,0,487,246,201,14,26,488,302,130,56,0,44,10,25,0,9,28,6,4,8,10,401,10,272,64,55,303,17,211,45,30,865,444,334,52,35,814,408,268,114,24,22,21,1,0,22,0,0,1679,814,865,852,602,166,59,1701,835,866,852,624,166,59
1224,55079017400,"Census Tract 174, Milwaukee County, Wisconsin",366,141,128,97,0,277,114,93,58,12,37,0,16,21,0,45,0,16,10,19,0,0,0,0,0,0,0,0,0,0,72,42,0,0,30,67,41,13,0,13,0,0,0,0,0,0,0,0,0,0,144,110,18,16,0,268,100,115,53,0,15,0,0,15,0,95,95,0,0,0,191,29,88,74,0,89,37,20,32,0,334,222,58,54,0,542,263,188,79,12,82,45,37,0,32,31,19,876,542,334,485,246,133,12,958,587,371,485,278,164,31
1225,55079017500,"Census Tract 175, Milwaukee County, Wisconsin",312,120,134,38,20,416,149,103,130,34,85,48,26,11,0,117,60,57,0,0,0,0,0,0,0,23,0,23,0,0,49,25,0,0,24,56,26,8,22,0,0,0,0,0,0,0,0,0,0,0,244,193,30,21,0,338,184,95,59,0,53,36,0,17,0,92,39,53,0,0,109,40,42,7,20,170,25,36,92,17,524,333,122,69,0,715,369,232,97,17,202,117,85,108,83,11,0,1239,715,524,702,354,166,17,1441,832,609,810,437,177,17
1226,55079017600,"Census Tract 176, Milwaukee County, Wisconsin",269,138,85,38,8,293,107,91,55,40,47,9,25,13,0,49,24,0,25,0,14,0,14,0,0,19,10,9,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,468,160,168,60,80,283,117,112,47,7,4,2,2,0,0,58,28,0,30,0,109,22,62,18,7,161,32,58,31,40,641,278,202,80,81,492,230,145,110,7,96,49,47,33,25,38,0,1133,492,641,508,347,190,88,1229,541,688,541,372,228,88
1227,55079017900,"Census Tract 179, Milwaukee County, Wisconsin",992,65,266,248,413,1148,78,308,200,562,111,0,56,21,34,59,0,22,26,11,50,0,50,0,0,38,0,38,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,18,35,0,40,13,0,0,27,26,0,5,0,21,21,2,0,19,0,928,35,251,248,394,1108,53,298,195,562,127,30,43,35,19,114,38,19,30,27,170,59,111,0,78,47,45,241,114,127,68,62,65,46,411,173,238,68,140,112,91
1228,55079018000,"Census Tract 180, Milwaukee County, Wisconsin",1109,24,190,529,366,756,24,90,187,455,49,0,0,49,0,15,0,15,0,0,14,0,14,0,0,0,0,0,0,0,26,0,26,0,0,39,33,0,0,6,0,0,0,0,0,0,0,0,0,0,61,17,24,0,20,86,17,53,16,0,48,0,0,5,43,25,0,0,0,25,1055,15,165,520,355,714,24,83,159,448,120,26,49,9,36,146,17,60,44,25,64,15,49,0,15,49,0,266,146,120,43,109,53,61,330,161,169,43,124,102,61
1229,55079018100,"Census Tract 181, Milwaukee County, Wisconsin",682,17,70,220,375,787,7,102,188,490,48,0,48,0,0,14,0,0,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,13,70,157,375,754,0,88,188,478,67,4,0,63,0,33,7,14,0,12,62,14,48,0,48,14,0,100,33,67,11,14,63,12,162,47,115,11,62,77,12
1230,55079018200,"Census Tract 182, Milwaukee County, Wisconsin",620,0,126,146,348,672,5,64,90,513,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,603,0,121,146,336,672,5,64,90,513,23,0,5,0,18,3,0,0,0,3,9,0,9,0,0,0,9,26,3,23,0,5,0,21,35,3,32,0,5,0,30
1231,55079018300,"Census Tract 183, Milwaukee County, Wisconsin",640,49,110,178,303,921,12,150,268,491,26,0,0,26,0,0,0,0,0,0,9,3,4,0,2,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,23,0,4,11,8,24,0,0,0,24,592,49,93,173,277,876,0,138,264,474,59,0,17,16,26,76,12,12,11,41,26,0,26,0,0,26,0,135,76,59,12,29,27,67,161,76,85,12,29,53,67
1232,55079018400,"Census Tract 184, Milwaukee County, Wisconsin",506,16,118,131,241,593,17,132,144,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,4,0,0,0,5,0,0,0,5,13,0,0,0,13,491,16,107,127,241,544,7,125,112,300,25,0,16,4,5,53,14,7,32,0,0,0,0,0,0,0,0,78,53,25,14,23,36,5,78,53,25,14,23,36,5
1233,55079018500,"Census Tract 185, Milwaukee County, Wisconsin",544,87,132,215,110,505,36,124,163,182,12,0,8,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,65,30,35,0,0,87,22,37,9,19,10,3,0,7,0,6,0,0,6,0,489,53,119,207,110,458,26,121,136,175,127,67,48,12,0,101,32,19,39,11,18,6,12,0,8,0,10,228,101,127,99,67,51,11,246,107,139,99,75,51,21
1234,55079018600,"Census Tract 186, Milwaukee County, Wisconsin",312,96,141,54,21,330,74,140,92,24,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,54,45,8,0,1,31,11,0,0,20,0,0,0,0,0,0,0,0,0,0,298,118,153,27,0,222,75,88,53,6,80,75,0,5,0,105,76,10,6,13,138,11,63,43,21,170,25,72,52,21,552,278,231,43,0,471,200,169,93,9,8,1,7,0,8,0,0,1023,471,552,478,400,136,9,1031,472,559,478,408,136,9
1235,55079018700,"Census Tract 187, Milwaukee County, Wisconsin",535,167,218,150,0,581,157,270,116,38,51,40,11,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,212,173,39,0,0,155,102,20,22,11,106,97,0,9,0,77,71,6,0,0,182,66,49,67,0,153,6,92,50,5,654,363,208,83,0,654,324,198,88,44,61,10,51,40,21,0,0,1308,654,654,687,406,171,44,1369,664,705,727,427,171,44
1236,55079018800,"Census Tract 188, Milwaukee County, Wisconsin",229,82,91,43,13,221,83,41,41,56,21,0,21,0,0,24,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,90,25,12,0,358,260,70,24,4,0,0,0,0,0,19,0,0,0,19,84,4,50,25,5,55,7,12,22,14,272,168,66,30,8,543,336,99,43,65,45,24,21,0,40,0,5,815,543,272,504,165,73,73,860,567,293,504,205,73,78
1237,55079018900,"Census Tract 189, Milwaukee County, Wisconsin",326,71,127,81,47,292,54,94,89,55,78,47,23,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,10,0,0,0,0,0,0,0,0,0,0,86,67,4,15,0,145,48,29,18,50,10,0,7,3,0,36,19,0,0,17,196,9,93,62,32,134,16,55,36,27,231,129,45,42,15,337,103,68,71,95,86,8,78,47,31,8,0,568,337,231,232,113,113,110,654,345,309,279,144,121,110
1238,55079019000,"Census Tract 190, Milwaukee County, Wisconsin",949,27,323,380,219,1175,51,384,447,293,101,41,19,41,0,16,0,8,8,0,1,0,0,0,1,13,0,0,13,0,91,50,7,34,0,69,0,43,17,9,0,0,0,0,0,0,0,0,0,0,360,185,168,7,0,299,149,88,53,9,39,0,10,13,16,69,9,28,21,11,878,12,279,368,219,1028,51,342,396,239,442,200,222,19,1,464,149,135,117,63,117,16,101,41,27,49,0,906,464,442,349,357,136,64,1023,480,543,390,384,185,64
1239,55079019100,"Census Tract 191, Milwaukee County, Wisconsin",858,153,332,232,141,937,100,346,253,238,73,0,16,57,0,145,0,100,14,31,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,16,0,0,4,12,13,0,0,0,13,0,0,0,0,0,226,46,71,88,21,217,25,80,69,43,16,0,0,4,12,50,4,0,36,10,616,51,232,192,141,784,30,296,240,218,481,148,171,128,34,423,95,150,109,69,218,145,73,0,116,71,31,904,423,481,243,321,237,103,1122,568,554,243,437,308,134
1240,55079019200,"Census Tract 192, Milwaukee County, Wisconsin",966,78,422,267,199,1022,31,378,272,341,139,10,103,26,0,23,0,0,23,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,66,38,0,0,28,0,0,0,0,0,0,0,0,0,0,48,14,0,34,0,79,26,0,15,38,35,2,18,11,4,10,0,4,6,0,852,61,383,221,187,923,28,360,214,321,184,33,55,80,16,211,29,22,102,58,162,23,139,10,103,49,0,395,211,184,62,77,182,74,557,234,323,72,180,231,74
1241,55079019300,"Census Tract 193, Milwaukee County, Wisconsin",801,106,281,233,181,927,46,213,443,225,15,13,0,2,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,70,0,70,0,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,125,21,104,0,0,82,0,82,0,0,0,0,0,0,0,16,0,16,0,0,699,68,268,182,181,825,23,198,390,214,227,59,117,51,0,184,23,97,53,11,15,0,15,13,0,2,0,411,184,227,82,214,104,11,426,184,242,95,214,106,11
1242,55079019400,"Census Tract 194, Milwaukee County, Wisconsin",1099,66,451,354,228,1240,91,516,374,259,78,0,53,0,25,81,0,0,30,51,11,0,0,0,11,22,0,0,10,12,64,0,19,5,40,62,13,13,28,8,0,0,0,0,0,0,0,0,0,0,99,29,44,26,0,36,0,8,16,12,113,0,33,80,0,42,0,0,6,36,986,66,411,344,165,1174,91,481,362,240,256,29,117,36,74,122,0,43,28,51,159,81,78,0,53,30,76,378,122,256,29,160,64,125,537,203,334,29,213,94,201
1243,55079019500,"Census Tract 195, Milwaukee County, Wisconsin",938,76,171,467,224,1034,37,297,312,388,24,1,14,9,0,1,0,0,1,0,0,0,0,0,0,7,0,7,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,65,0,100,0,18,18,0,0,0,17,1,9,0,7,136,0,136,0,0,882,57,159,442,224,1009,37,279,305,388,231,85,12,134,0,43,18,18,7,0,25,1,24,1,14,10,0,274,43,231,103,30,141,0,299,44,255,104,44,151,0
1244,55079019600,"Census Tract 196, Milwaukee County, Wisconsin",1115,76,351,580,108,1202,44,393,419,346,42,2,19,21,0,18,0,0,0,18,16,1,9,6,0,5,0,0,0,5,32,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,27,0,92,0,55,21,16,44,3,0,6,35,1033,76,330,519,108,1121,32,364,383,342,163,1,74,72,16,173,24,29,63,57,60,18,42,2,19,21,18,336,173,163,25,103,135,73,396,191,205,27,122,156,91
1245,55079019700,"Census Tract 197, Milwaukee County, Wisconsin",1593,199,497,489,408,1974,126,617,709,522,40,9,14,17,0,58,0,13,0,45,46,0,30,16,0,58,0,1,57,0,19,0,19,0,0,32,0,15,0,17,0,0,0,0,0,0,0,0,0,0,136,0,135,1,0,123,87,0,36,0,0,0,0,0,0,61,0,25,0,36,1503,167,439,489,408,1918,126,617,674,501,226,32,193,1,0,261,87,25,128,21,98,58,40,9,27,17,45,487,261,226,119,218,129,21,585,319,266,128,245,146,66
1246,55079019800,"Census Tract 198, Milwaukee County, Wisconsin",1253,129,435,463,226,1757,156,676,618,307,213,13,112,88,0,59,40,18,1,0,0,0,0,0,0,0,0,0,0,0,182,61,88,33,0,175,59,38,78,0,0,0,0,0,0,0,0,0,0,0,153,14,139,0,0,215,71,73,71,0,81,0,40,28,13,55,0,2,2,51,1052,115,318,425,194,1556,75,664,522,295,435,28,296,66,45,467,152,85,167,63,272,59,213,53,130,89,0,902,467,435,180,381,233,108,1174,526,648,233,511,322,108
1247,55079019900,"Census Tract 199, Milwaukee County, Wisconsin",1201,41,469,498,193,1033,10,522,273,228,0,0,0,0,0,59,0,0,0,59,9,0,0,0,9,28,4,14,0,10,71,11,17,0,43,68,0,29,18,21,0,0,0,0,0,0,0,0,0,0,88,26,22,33,7,66,34,12,0,20,38,0,2,36,0,19,0,0,11,8,1102,35,376,498,193,984,10,501,245,228,196,32,115,33,16,115,34,33,28,20,59,59,0,0,0,0,59,311,115,196,66,148,61,36,370,174,196,66,148,61,95
1248,55079020000,"Census Tract 200, Milwaukee County, Wisconsin",817,97,223,330,167,792,152,142,337,161,139,26,26,56,31,73,17,55,0,1,11,0,11,0,0,12,6,6,0,0,117,101,0,16,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,97,20,29,48,0,130,16,27,87,0,136,96,0,40,0,68,53,0,5,10,451,49,81,179,142,452,56,76,199,121,582,121,197,239,25,475,112,93,230,40,212,73,139,43,81,56,32,1057,475,582,233,290,469,65,1269,548,721,276,371,525,97
1249,55079020100,"Census Tract 201, Milwaukee County, Wisconsin",730,184,358,102,86,1020,130,264,468,158,81,3,1,55,22,129,9,25,37,58,0,0,0,0,0,0,0,0,0,0,26,10,3,0,13,73,2,0,46,25,0,0,0,0,0,0,0,0,0,0,207,61,82,36,28,149,91,24,14,20,92,9,43,20,20,84,50,0,34,0,400,106,173,57,64,540,83,140,186,131,623,139,310,114,60,704,188,148,321,47,210,129,81,12,26,92,80,1327,704,623,327,458,435,107,1537,833,704,339,484,527,187
1250,55079020200,"Census Tract 202, Milwaukee County, Wisconsin",907,79,455,174,199,950,72,429,275,174,38,14,24,0,0,12,12,0,0,0,0,0,0,0,0,1,0,1,0,0,88,54,16,0,18,78,58,0,20,0,0,0,0,0,0,0,0,0,0,0,110,33,40,11,26,92,23,34,17,18,36,14,0,9,13,0,0,0,0,0,702,13,325,174,190,711,45,317,219,130,362,113,194,20,35,332,50,147,73,62,50,12,38,26,24,0,0,694,332,362,163,341,93,97,744,344,400,189,365,93,97
1251,55079020300,"Census Tract 203, Milwaukee County, Wisconsin",1013,198,370,264,181,970,121,342,263,244,69,0,0,0,69,33,0,0,33,0,31,0,0,31,0,0,0,0,0,0,23,23,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,215,8,138,22,47,96,50,34,12,0,16,0,15,1,0,11,0,0,11,0,603,54,221,181,147,760,88,234,237,201,625,152,287,105,81,306,83,142,38,43,102,33,69,0,0,33,69,931,306,625,235,429,143,124,1033,339,694,235,429,176,193
1252,55079020400,"Census Tract 204, Milwaukee County, Wisconsin",618,248,263,77,30,563,168,213,121,61,63,0,39,20,4,41,15,16,10,0,8,0,0,0,8,0,0,0,0,0,55,33,17,5,0,37,9,24,4,0,0,0,0,0,0,0,0,0,0,0,259,100,131,22,6,197,74,83,30,10,118,73,15,30,0,145,42,1,48,54,235,74,83,58,20,258,31,138,47,42,768,347,326,71,24,644,253,159,152,80,104,41,63,15,55,30,4,1412,644,768,600,485,223,104,1516,685,831,615,540,253,108
1253,55079020500,"Census Tract 205, Milwaukee County, Wisconsin",424,45,167,128,84,565,122,218,149,76,16,16,0,0,0,34,0,33,1,0,8,7,0,1,0,0,0,0,0,0,55,38,13,0,4,27,5,10,12,0,0,0,0,0,0,0,0,0,0,0,246,69,105,56,16,129,51,50,0,28,29,3,0,26,0,88,31,5,35,17,236,10,78,70,78,321,28,115,121,57,463,107,194,140,22,423,173,158,28,64,50,34,16,16,33,1,0,886,423,463,280,352,168,86,936,457,479,296,385,169,86
1254,55079020600,"Census Tract 206, Milwaukee County, Wisconsin",1214,118,234,484,378,1095,141,245,262,447,0,0,0,0,0,10,0,0,0,10,19,11,0,8,0,20,0,20,0,0,10,0,0,4,6,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,101,0,57,44,0,111,53,58,0,0,60,10,0,7,43,53,1,16,16,20,1131,73,234,472,352,1057,141,235,262,419,191,45,57,63,26,183,53,84,7,39,10,10,0,0,0,0,10,374,183,191,98,141,70,65,384,193,191,98,141,70,75
1255,55079020700,"Census Tract 207, Milwaukee County, Wisconsin",1498,124,457,444,473,1712,170,282,519,741,44,0,14,30,0,42,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,22,63,32,0,93,17,35,41,0,17,0,0,0,17,76,29,4,19,24,1439,105,457,444,433,1581,159,271,464,687,176,41,63,32,40,263,57,46,106,54,86,42,44,11,45,30,0,439,263,176,98,109,138,94,525,305,220,109,154,168,94
1256,55079020800,"Census Tract 208, Milwaukee County, Wisconsin",1201,29,265,368,539,1241,25,211,223,782,0,0,0,0,0,2,0,0,2,0,6,0,6,0,0,0,0,0,0,0,20,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,60,0,60,0,0,18,0,0,10,8,1166,29,265,339,533,1221,25,211,217,768,74,5,34,29,6,28,0,0,6,22,2,2,0,0,0,2,0,102,28,74,5,34,35,28,104,30,74,5,34,37,28
