"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","UNDERREP_less25","UNDERREP_25_to_34","UNDERREP_35_to_49","UNDERREP_50_to_74","UNDERREP_75_to_99","UNDERREP_100_to_149","UNDERREP_150_to_199","UNDERREP_200_more","UNDERREP_TOTAL"
"416","55105003001","Census Tract 30.01, Rock County, Wisconsin",1999,48,102,148,203,67,87,74,27,74,160,355,286,219,61,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,14,48,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,48,102,109,203,67,36,74,27,74,160,355,286,219,61,66,22,152,0,0,39,0,0,51,0,0,0,0,0,14,48,0,0,0,0,0,0,0,0,0,0,0,0,39,51,0,0,14,48,0,0,152,39,51,0,0,0,48,0,0,152
"417","55105003002","Census Tract 30.02, Rock County, Wisconsin",1923,24,30,5,63,94,78,82,43,97,159,269,362,208,159,124,126,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,1917,24,30,5,63,94,78,82,43,97,159,269,362,207,159,124,121,19,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,77,0,77,0,0,0,0,0,14,0,5,19,0,0,0,0,0,14,77,5,96
"418","55105003101","Census Tract 31.01, Rock County, Wisconsin",1059,0,17,9,52,94,57,37,29,38,62,201,217,124,49,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,17,9,52,94,57,37,29,38,62,201,217,124,49,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","55105003102","Census Tract 31.02, Rock County, Wisconsin",2030,29,59,104,31,277,41,85,68,85,113,253,333,151,148,189,64,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,29,59,57,31,277,41,85,68,85,113,245,333,151,148,189,64,55,0,0,47,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,0,0,25,47,0,0,8,0,0,0,0,55,47,0,0,8,0,25,0,0,80
"420","55105003200","Census Tract 32, Rock County, Wisconsin",979,100,20,5,39,18,20,42,36,38,53,127,123,125,69,99,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,3,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,969,100,20,5,39,18,18,42,36,38,53,119,123,125,69,99,65,20,0,0,0,0,5,2,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,20,0,7,3,10,0,0,0,0,20
"421","55105003300","Census Tract 33, Rock County, Wisconsin",1345,51,31,46,49,49,83,36,26,110,98,167,221,133,119,87,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,6,17,0,6,0,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1328,51,24,46,49,49,83,36,26,108,98,163,217,133,119,87,39,60,0,13,17,0,6,0,0,0,2,0,11,7,0,0,0,4,0,0,0,0,0,0,0,0,0,30,6,2,11,7,0,0,4,60,30,6,2,11,0,0,0,4,60
"422","55107960100","Census Tract 9601, Rusk County, Wisconsin",1527,65,75,74,68,86,115,92,93,105,164,206,190,77,74,25,18,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,5,0,1,0,0,1,7,0,0,3,0,20,0,0,0,1509,65,75,74,68,86,115,89,93,105,153,206,190,75,72,25,18,21,2,0,0,0,0,0,4,0,0,11,0,0,2,2,0,0,0,0,0,5,0,0,0,0,5,2,0,4,11,0,4,0,0,21,2,0,4,16,0,4,0,0,26
"423","55107960200","Census Tract 9602, Rusk County, Wisconsin",861,30,50,57,70,63,28,24,38,32,81,156,73,68,59,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,12,0,0,3,0,839,30,50,57,70,51,28,24,38,32,71,156,73,68,59,13,19,22,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,22,0,12,0,10,0,0,0,0,22
"424","55107960300","Census Tract 9603, Rusk County, Wisconsin",1003,63,63,30,77,55,67,39,74,50,61,113,126,68,47,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,43,0,4,1,0,0,4,0,0,0,0,19,1,0,4,10,0,1003,63,63,30,77,55,67,39,74,50,61,113,126,68,47,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","55107960400","Census Tract 9604, Rusk County, Wisconsin",1232,48,28,63,81,49,84,63,101,71,165,158,151,52,41,53,24,7,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,25,0,0,0,0,0,0,2,0,10,9,4,0,0,0,0,0,1228,48,28,63,81,45,84,63,101,71,165,158,151,52,41,53,24,13,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,7,0,4,6,0,0,3,0,0,13,5,6,6,0,0,3,0,0,20
"426","55107960500","Census Tract 9605, Rusk County, Wisconsin",1560,43,127,131,83,185,90,81,49,83,194,142,136,103,93,16,4,27,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,43,127,131,83,185,90,81,49,83,164,142,136,103,93,16,4,44,0,14,0,0,0,0,0,0,0,30,0,0,0,0,0,0,27,0,0,0,0,0,0,0,27,14,0,0,30,0,0,0,0,44,41,0,0,30,0,0,0,0,71
"427","55109120100","Census Tract 1201, St. Croix County, Wisconsin",785,85,26,14,31,16,58,38,39,21,50,52,113,99,49,61,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,780,85,26,14,31,16,58,38,39,21,50,52,113,99,49,56,33,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0,0,0,0,0,2,5,0,7
"428","55109120201","Census Tract 1202.01, St. Croix County, Wisconsin",2288,28,26,40,51,56,34,85,130,110,159,266,401,278,240,175,209,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,8,0,0,0,0,44,0,0,0,2258,28,26,40,51,56,34,85,130,110,159,250,401,278,240,161,209,30,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,0,0,0,0,0,10,22,0,32,0,0,0,16,0,0,14,0,30,0,0,0,16,0,10,36,0,62
"429","55109120202","Census Tract 1202.02, St. Croix County, Wisconsin",1812,28,0,16,0,25,17,13,25,7,46,188,209,220,218,395,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,1805,28,0,16,0,25,17,13,25,7,46,188,202,220,218,395,405,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,7
"430","55109120300","Census Tract 1203, St. Croix County, Wisconsin",2284,15,34,15,111,30,99,66,53,90,109,153,247,403,229,467,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,2265,15,34,15,111,30,80,66,53,90,109,153,247,403,229,467,163,37,0,0,0,0,0,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,18,0,0,37,0,19,0,0,0,18,0,0,37
"431","55133204302","Census Tract 2043.02, Waukesha County, Wisconsin",1559,78,58,81,79,33,21,43,74,54,95,108,148,162,100,170,255,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1540,78,58,81,79,33,21,43,74,54,95,98,148,153,100,170,255,47,0,0,0,0,0,0,0,0,0,0,10,28,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,10,28,9,0,0,47,9,0,0,10,0,9,0,0,56
"432","55133204400","Census Tract 2044, Waukesha County, Wisconsin",849,17,19,11,9,33,18,24,5,9,23,59,76,106,59,204,177,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,840,17,19,11,5,33,18,24,5,9,23,59,76,106,59,204,172,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,5,9,4,0,1,0,0,0,0,5,10
"433","55133204501","Census Tract 2045.01, Waukesha County, Wisconsin",976,0,8,0,36,17,26,43,5,7,111,73,106,124,133,141,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,8,0,36,17,17,43,5,7,111,73,106,116,130,141,146,20,0,0,0,0,0,9,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,20,0,9,0,0,0,11,0,0,20
"434","55133204503","Census Tract 2045.03, Waukesha County, Wisconsin",1292,0,84,24,81,23,34,42,62,0,67,108,133,199,165,142,128,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1286,0,84,24,81,23,34,36,62,0,67,108,133,199,165,142,128,29,0,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,28,0,0,28,0,0,6,0,0,23,0,0,29,0,0,6,0,0,51,0,0,57
"435","55133204504","Census Tract 2045.04, Waukesha County, Wisconsin",1233,23,22,27,41,17,44,0,17,37,54,211,80,254,51,135,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1209,23,22,27,21,17,44,0,17,37,54,211,80,254,51,135,216,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,24,20,0,0,0,0,0,0,4,24
"436","55135100100","Census Tract 1001, Waupaca County, Wisconsin",1546,34,98,91,86,65,71,62,48,54,129,156,300,207,66,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1520,34,91,91,86,65,71,61,48,54,111,156,300,207,66,51,28,26,0,7,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,18,0,0,0,0,26,7,0,1,18,0,0,0,0,26
"437","55135100200","Census Tract 1002, Waupaca County, Wisconsin",1082,22,20,42,57,58,46,62,50,46,88,125,126,201,64,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1082,22,20,42,57,58,46,62,50,46,88,125,126,201,64,54,21,27,10,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,0,0,0,27,14,0,0,13,0,0,0,0,27
"438","55135100300","Census Tract 1003, Waupaca County, Wisconsin",1622,44,85,87,66,55,108,66,65,72,189,193,265,145,76,52,54,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,6,0,0,0,0,0,0,10,0,22,0,1,1,1,0,2,1622,44,85,87,66,55,108,66,65,72,189,193,265,145,76,52,54,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,4,2,0,0,0,0,1,0,2,6
"439","55135100400","Census Tract 1004, Waupaca County, Wisconsin",1814,44,90,62,102,111,90,46,68,88,126,287,328,152,110,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,7,0,2,4,0,0,0,1809,44,90,60,102,111,90,46,68,88,126,285,327,152,110,55,55,5,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,5,2,0,0,2,0,0,0,0,5
"440","55135100500","Census Tract 1005, Waupaca County, Wisconsin",1075,49,46,9,33,27,86,61,68,50,37,131,152,71,38,95,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,49,46,9,33,27,86,61,68,50,37,131,152,71,38,95,122,12,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,12,7,0,5,0,0,0,0,0,12
"441","55135100600","Census Tract 1006, Waupaca County, Wisconsin",2254,98,37,106,73,114,140,82,73,151,171,271,424,175,127,104,108,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2128,98,37,106,73,60,140,82,73,121,171,263,398,167,127,104,108,126,0,0,0,0,54,0,0,0,30,0,8,26,8,0,0,0,0,38,0,0,0,0,0,0,38,0,54,30,8,26,8,0,0,126,0,92,30,8,0,8,0,0,164
"442","55135100700","Census Tract 1007, Waupaca County, Wisconsin",1381,65,37,37,22,61,75,60,114,62,148,225,178,186,55,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,8,7,0,0,19,0,9,0,0,0,22,0,1,11,0,0,0,0,0,5,0,0,3,2,0,0,0,1369,65,37,37,22,61,75,60,105,62,148,225,175,186,55,32,24,48,0,0,0,0,0,0,8,9,0,0,19,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,3,9,0,0,48,0,0,17,19,0,9,0,0,48
"443","55135100800","Census Tract 1008, Waupaca County, Wisconsin",1969,59,50,45,78,50,62,88,80,62,148,199,385,264,174,140,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,59,50,45,76,50,58,80,80,62,148,199,385,264,174,140,85,26,0,0,0,2,0,4,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,12,26,2,4,8,0,0,0,0,12,26
"444","55135100900","Census Tract 1009, Waupaca County, Wisconsin",2628,118,119,75,155,127,177,132,113,114,289,312,269,340,157,60,71,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,29,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2628,118,119,75,155,127,177,132,113,114,289,312,269,340,157,60,71,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,42,0,0,0,0,0,42,0,0,42,5,0,0,0,0,47
"445","55135101000","Census Tract 1010, Waupaca County, Wisconsin",2805,114,117,139,288,190,103,238,179,40,174,420,373,146,124,84,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2783,114,117,139,288,190,82,237,179,40,174,420,373,146,124,84,76,22,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,22,0,21,1,0,0,0,0,0,22
